date,raw_value,calibrated_chl,sensor,initial_chl
2011-07-29,73.45100531639369,40.07180906916855,MODIS-Aqua,73.45100531639369
2011-07-30,80.40996671115067,41.10964519430415,MODIS-Aqua,80.40996671115067
2011-07-31,69.08044720576486,39.36844725242352,MODIS-Aqua,69.08044720576486
2011-08-01,74.068131630484,40.167736908449356,MODIS-Aqua,74.068131630484
2011-08-02,78.96186729279268,40.9012847917689,MODIS-Aqua,78.96186729279268
2011-08-03,75.0270463288416,40.315218831876365,MODIS-Aqua,75.0270463288416
2011-08-04,235.1444932454394,53.412652162371984,MODIS-Aqua,235.1444932454394
2011-08-05,72.78136918820584,39.96680290188914,MODIS-Aqua,72.78136918820584
2011-08-06,69.61388522568103,39.45664222302402,MODIS-Aqua,69.61388522568103
2011-08-07,62.35847973267596,38.19471812540921,MODIS-Aqua,62.35847973267596
2011-08-08,64.49157910141555,38.580354313950295,MODIS-Aqua,64.49157910141555
2011-08-09,64.08309854170508,38.507503595970775,MODIS-Aqua,64.08309854170508
2011-08-10,71.49420013626539,39.762219336881,MODIS-Aqua,71.49420013626539
2011-08-11,89.47004833257066,42.33374974711768,MODIS-Aqua,89.47004833257066
2011-08-12,71.51926176739707,39.76623769690896,MODIS-Aqua,71.51926176739707
2011-08-13,80.48151144070029,41.11984192759799,MODIS-Aqua,80.48151144070029
2011-08-15,80.12713276182403,41.06924597228246,MODIS-Aqua,80.12713276182403
2011-08-16,88.77294908771921,42.24406867811105,MODIS-Aqua,88.77294908771921
2011-08-17,73.05801702579336,40.01030091298625,MODIS-Aqua,73.05801702579336
2011-08-18,98.48359327941476,43.434261216454516,MODIS-Aqua,98.48359327941476
2011-08-19,74.59965996755793,40.24972066419181,MODIS-Aqua,74.59965996755793
2011-08-20,76.74803443963839,40.57524223520848,MODIS-Aqua,76.74803443963839
2011-08-21,64.42532547177235,38.56856967526814,MODIS-Aqua,64.42532547177235
2011-08-22,82.00762313621559,41.335214895177046,MODIS-Aqua,82.00762313621559
2011-08-23,110.535489257605,44.757895000803714,MODIS-Aqua,110.535489257605
2011-08-24,73.5658232730112,40.089717571946636,MODIS-Aqua,73.5658232730112
2011-08-25,78.2113248813092,40.79178419339209,MODIS-Aqua,78.2113248813092
2011-08-26,85.93982299962522,41.87219473694785,MODIS-Aqua,85.93982299962522
2011-08-27,92.09766865628652,42.66562183510767,MODIS-Aqua,92.09766865628652
2011-08-28,78.79338566984775,40.87679498830482,MODIS-Aqua,78.79338566984775
2011-08-29,85.71723651727108,41.842460706108184,MODIS-Aqua,85.71723651727108
2011-08-30,86.55389935602294,41.953828035136354,MODIS-Aqua,86.55389935602294
2011-09-01,76.91307282218295,40.59987071435083,MODIS-Aqua,76.91307282218295
2011-09-02,95.52523854057765,43.08457473808677,MODIS-Aqua,95.52523854057765
2011-09-03,70.9071540935567,39.667687753474226,MODIS-Aqua,70.9071540935567
2011-09-04,60.44390704855824,37.83718468421121,MODIS-Aqua,60.44390704855824
2011-09-05,78.47402946987597,40.83023062951477,MODIS-Aqua,78.47402946987597
2011-09-06,60.91655792663624,37.926490935510444,MODIS-Aqua,60.91655792663624
2011-09-07,58.350314658607275,37.433020141364835,MODIS-Aqua,58.350314658607275
2011-09-08,70.96877245758633,39.67764680333866,MODIS-Aqua,70.96877245758633
2011-09-10,486.2259341912415,61.74190480374237,MODIS-Aqua,486.2259341912415
2011-09-12,286.4856660863681,55.6769201820029,MODIS-Aqua,286.4856660863681
2011-09-13,71.66696597291528,39.789891893072635,MODIS-Aqua,71.66696597291528
2011-09-16,70.09764411094166,39.53604119339177,MODIS-Aqua,70.09764411094166
2011-09-18,73.26862389865427,40.04330485863808,MODIS-Aqua,73.26862389865427
2011-09-19,73.04052512348493,40.00755550059398,MODIS-Aqua,73.04052512348493
2011-09-20,61.753038560112486,38.082856858237506,MODIS-Aqua,61.753038560112486
2011-09-21,56.45557272393503,37.054541157140065,MODIS-Aqua,56.45557272393503
2011-09-23,61.435254350479454,38.02370338264703,MODIS-Aqua,61.435254350479454
2011-09-26,62.46776387175288,38.21479369016832,MODIS-Aqua,62.46776387175288
2011-09-27,66.68881882861763,38.96447309746533,MODIS-Aqua,66.68881882861763
2011-09-28,58.52336251302115,37.46697221113601,MODIS-Aqua,58.52336251302115
2011-09-29,54.8171093589104,36.71686842138027,MODIS-Aqua,54.8171093589104
2011-10-08,45.21614826317673,34.509241860209315,MODIS-Aqua,45.21614826317673
2011-10-09,59.52042165089439,37.660661029589136,MODIS-Aqua,59.52042165089439
2011-10-11,50.54200104721942,35.78591066838689,MODIS-Aqua,50.54200104721942
2011-10-13,50.43050689067368,35.76059055965278,MODIS-Aqua,50.43050689067368
2011-10-16,70.4771665842265,39.597949292927666,MODIS-Aqua,70.4771665842265
2011-10-17,42.643115085814166,33.83750611269602,MODIS-Aqua,42.643115085814166
2011-10-18,53.419672578189875,36.420796066531594,MODIS-Aqua,53.419672578189875
2011-10-19,50.20481637131658,35.709164881813734,MODIS-Aqua,50.20481637131658
2011-10-21,50.85900744671949,35.857598195059026,MODIS-Aqua,50.85900744671949
2011-10-22,48.93978253271605,35.416565718911485,MODIS-Aqua,48.93978253271605
2011-10-24,43.95466255140592,34.18482380107892,MODIS-Aqua,43.95466255140592
2011-10-25,46.64572126503111,34.866122137685764,MODIS-Aqua,46.64572126503111
2011-10-26,50.42368401175438,35.759039279836074,MODIS-Aqua,50.42368401175438
2011-10-27,43.606479953251856,34.093640700068605,MODIS-Aqua,43.606479953251856
2011-10-29,56.545214026372115,37.07273159732799,MODIS-Aqua,56.545214026372115
2011-10-31,49.92863967701612,35.64592000526784,MODIS-Aqua,49.92863967701612
2011-11-01,40.31584123956695,33.19405641208901,MODIS-Aqua,40.31584123956695
2011-11-02,51.288820773539314,35.95408540081597,MODIS-Aqua,51.288820773539314
2011-11-04,61.04738716254212,37.95108837690631,MODIS-Aqua,61.04738716254212
2011-11-12,41.54525939987877,33.5384627431027,MODIS-Aqua,41.54525939987877
2011-11-14,48.38396218674803,35.285606288413774,MODIS-Aqua,48.38396218674803
2011-11-19,47.39210109586195,35.048126952946646,MODIS-Aqua,47.39210109586195
2011-11-25,32.33445503496424,30.66467816953322,MODIS-Aqua,32.33445503496424
2011-11-28,43.046130369316984,33.94535479085313,MODIS-Aqua,43.046130369316984
2011-11-29,24.46411280683927,27.46669909378905,MODIS-Aqua,24.46411280683927
2011-11-30,34.19710787104294,31.30682467746694,MODIS-Aqua,34.19710787104294
2011-12-01,40.951439951053224,33.37340276919694,MODIS-Aqua,40.951439951053224
2011-12-02,39.70179446906179,33.01808557964665,MODIS-Aqua,39.70179446906179
2011-12-03,40.52197111909786,33.25252784884272,MODIS-Aqua,40.52197111909786
2011-12-04,34.83271700843736,31.51797028977126,MODIS-Aqua,34.83271700843736
2011-12-05,43.107331094758095,33.96164401272311,MODIS-Aqua,43.107331094758095
2011-12-06,41.24387618096141,33.45498627529071,MODIS-Aqua,41.24387618096141
2011-12-07,42.51911567543079,33.80411819572451,MODIS-Aqua,42.51911567543079
2011-12-08,43.42917930700299,34.04692852146023,MODIS-Aqua,43.42917930700299
2011-12-09,42.182670383441064,33.71303450958504,MODIS-Aqua,42.182670383441064
2011-12-12,37.849937159878,32.470420546275776,MODIS-Aqua,37.849937159878
2012-01-02,42.814230941255374,33.88342145842101,MODIS-Aqua,42.814230941255374
2012-01-03,45.58046048971121,34.60124928516325,MODIS-Aqua,45.58046048971121
2012-01-06,59.818230879680755,37.7178845207668,MODIS-Aqua,59.818230879680755
2012-01-08,49.8519201248665,35.62828901786334,MODIS-Aqua,49.8519201248665
2012-01-12,51.14461546367802,35.92180371369763,MODIS-Aqua,51.14461546367802
2012-01-13,58.460147483480135,37.454581045384955,MODIS-Aqua,58.460147483480135
2012-01-14,58.20433603512515,37.40430067865272,MODIS-Aqua,58.20433603512515
2012-01-16,56.0298787465191,36.967761156237174,MODIS-Aqua,56.0298787465191
2012-02-02,53.841568679897584,36.51099083760032,MODIS-Aqua,53.841568679897584
2012-02-03,46.68697049942597,34.876256549687284,MODIS-Aqua,46.68697049942597
2012-02-05,56.9951392942401,37.163599152333916,MODIS-Aqua,56.9951392942401
2012-02-06,59.69853811804654,37.694920093666525,MODIS-Aqua,59.69853811804654
2012-02-11,47.05308931206247,34.965816832023435,MODIS-Aqua,47.05308931206247
2012-02-15,45.18834697877318,34.50219020165592,MODIS-Aqua,45.18834697877318
2012-02-18,54.46326874832637,36.64262064848222,MODIS-Aqua,54.46326874832637
2012-02-19,49.9334362619061,35.64702141262251,MODIS-Aqua,49.9334362619061
2012-02-23,47.08911987388132,34.974592963009556,MODIS-Aqua,47.08911987388132
2012-02-24,46.91013670256473,34.93093085178431,MODIS-Aqua,46.91013670256473
2012-03-01,39.13893033614982,32.85437499010531,MODIS-Aqua,39.13893033614982
2012-03-03,37.284956860282854,32.297989192099834,MODIS-Aqua,37.284956860282854
2012-03-04,39.485025027389405,32.95531405597821,MODIS-Aqua,39.485025027389405
2012-03-07,36.3177076134488,31.99662871609542,MODIS-Aqua,36.3177076134488
2012-03-08,39.91435877378577,33.079307451640915,MODIS-Aqua,39.91435877378577
2012-03-09,41.06455535964651,33.405028452020915,MODIS-Aqua,41.06455535964651
2012-03-17,41.54525939987877,33.5384627431027,MODIS-Aqua,41.54525939987877
2012-03-18,37.83686179259818,32.46645913265942,MODIS-Aqua,37.83686179259818
2012-03-23,38.08907886040063,32.54263235283514,MODIS-Aqua,38.08907886040063
2012-03-28,31.808408164983337,30.476615644590634,MODIS-Aqua,31.808408164983337
2012-04-02,34.57758128742398,31.43368229161887,MODIS-Aqua,34.57758128742398
2012-04-20,39.89140633175928,33.07271250824631,MODIS-Aqua,39.89140633175928
2012-04-21,37.74729396392287,32.43928611258862,MODIS-Aqua,37.74729396392287
2012-04-24,37.84938538479054,32.47025340391879,MODIS-Aqua,37.84938538479054
2012-04-28,40.67989951511372,33.297125415650356,MODIS-Aqua,40.67989951511372
2012-04-29,35.465405778388785,31.72435358925527,MODIS-Aqua,35.465405778388785
2012-05-01,37.9872851304253,32.51195004897929,MODIS-Aqua,37.9872851304253
2012-05-06,36.99206220857064,32.20756687053155,MODIS-Aqua,36.99206220857064
2012-05-07,37.38074901293003,32.32740802386607,MODIS-Aqua,37.38074901293003
2012-05-08,39.096420186779824,32.841915333652906,MODIS-Aqua,39.096420186779824
2012-05-09,40.53046351592681,33.254930444253674,MODIS-Aqua,40.53046351592681
2012-05-10,37.902103754807015,32.48621172857568,MODIS-Aqua,37.902103754807015
2012-05-11,38.48010853612899,32.65973747244543,MODIS-Aqua,38.48010853612899
2012-05-12,38.42827456520191,32.6442828894082,MODIS-Aqua,38.42827456520191
2012-05-13,40.618952272232846,33.279935008615155,MODIS-Aqua,40.618952272232846
2012-05-14,42.67953277659032,33.847293449473625,MODIS-Aqua,42.67953277659032
2012-05-15,44.065339837555584,34.21365706326874,MODIS-Aqua,44.065339837555584
2012-05-16,47.6109635906456,35.10095334195003,MODIS-Aqua,47.6109635906456
2012-05-17,44.752882890246624,34.39116710302267,MODIS-Aqua,44.752882890246624
2012-05-18,46.12315295179865,34.7369520941148,MODIS-Aqua,46.12315295179865
2012-05-22,42.99762020965755,33.93242683548485,MODIS-Aqua,42.99762020965755
2012-05-23,50.2459527625149,35.718555396019084,MODIS-Aqua,50.2459527625149
2012-05-26,43.22991748898537,33.994202242594824,MODIS-Aqua,43.22991748898537
2012-05-30,49.41224228647005,35.526719974854075,MODIS-Aqua,49.41224228647005
2012-05-31,43.6535372061358,34.10600665744097,MODIS-Aqua,43.6535372061358
2012-06-01,48.9055596133653,35.408545368519896,MODIS-Aqua,48.9055596133653
2012-06-02,37.47551232637483,32.356436802509094,MODIS-Aqua,37.47551232637483
2012-06-05,51.4839960191822,35.99763292045432,MODIS-Aqua,51.4839960191822
2012-06-06,49.055050594345104,35.44353829577656,MODIS-Aqua,49.055050594345104
2012-06-08,43.14171260045681,33.970784872641445,MODIS-Aqua,43.14171260045681
2012-06-09,44.05700955618496,34.21148940891871,MODIS-Aqua,44.05700955618496
2012-06-10,50.34974738591,35.74221524785628,MODIS-Aqua,50.34974738591
2012-06-11,42.32539080232157,33.751760703274456,MODIS-Aqua,42.32539080232157
2012-06-13,35.45956932989364,31.722466615355845,MODIS-Aqua,35.45956932989364
2012-06-14,45.793907746632314,34.65481456860941,MODIS-Aqua,45.793907746632314
2012-06-17,41.82828312053388,33.61630450834018,MODIS-Aqua,41.82828312053388
2012-06-18,30.84410336526933,30.12365476963451,MODIS-Aqua,30.84410336526933
2012-06-19,51.83991165164617,36.07662151478783,MODIS-Aqua,51.83991165164617
2012-06-20,45.35807710946759,34.545173978957365,MODIS-Aqua,45.35807710946759
2012-06-21,90.86978774618022,42.51173362674284,MODIS-Aqua,90.86978774618022
2012-06-26,63.34318882585101,38.37435364587256,MODIS-Aqua,63.34318882585101
2012-06-27,54.45721068142285,36.64134526452975,MODIS-Aqua,54.45721068142285
2012-07-02,71.37796748690654,39.74356426074576,MODIS-Aqua,71.37796748690654
2012-07-03,80.909536965834,41.18065650188527,MODIS-Aqua,80.909536965834
2012-07-04,74.70495503836501,40.265892201527336,MODIS-Aqua,74.70495503836501
2012-07-05,78.47612494900879,40.83053678216258,MODIS-Aqua,78.47612494900879
2012-07-06,63.89189680534889,38.473243903567564,MODIS-Aqua,63.89189680534889
2012-07-07,94.31947507354008,42.93893299119267,MODIS-Aqua,94.31947507354008
2012-07-08,99.27106680776402,43.52557323835376,MODIS-Aqua,99.27106680776402
2012-07-09,85.19223452936615,41.77202179875809,MODIS-Aqua,85.19223452936615
2012-07-11,87.61495411908994,42.09352568688834,MODIS-Aqua,87.61495411908994
2012-07-12,92.62910521451248,42.73159072957455,MODIS-Aqua,92.62910521451248
2012-07-13,71.3676419861562,39.74190557240898,MODIS-Aqua,71.3676419861562
2012-07-14,118.4516846588516,45.55093460406384,MODIS-Aqua,118.4516846588516
2012-07-15,80.48806918919587,41.120776100727,MODIS-Aqua,80.48806918919587
2012-07-18,142.77853155857878,47.69253776127532,MODIS-Aqua,142.77853155857878
2012-07-20,124.61937789809018,46.1329026829556,MODIS-Aqua,124.61937789809018
2012-07-21,118.25694526667884,45.532069628666605,MODIS-Aqua,118.25694526667884
2012-07-22,52.36056265078293,36.19119841046495,MODIS-Aqua,52.36056265078293
2012-07-23,108.38171742808808,44.53228921477289,MODIS-Aqua,108.38171742808808
2012-07-24,83.03272613629193,41.477644209083266,MODIS-Aqua,83.03272613629193
2012-07-25,81.84899204914097,41.31301551322528,MODIS-Aqua,81.84899204914097
2012-07-27,83.78569021084549,41.58114642258806,MODIS-Aqua,83.78569021084549
2012-07-28,74.76544055691807,40.27517144723778,MODIS-Aqua,74.76544055691807
2012-07-29,81.17683092685337,41.21847109892238,MODIS-Aqua,81.17683092685337
2012-07-30,83.97326449295328,41.60678560601147,MODIS-Aqua,83.97326449295328
2012-07-31,82.409006212166,41.39119460020139,MODIS-Aqua,82.409006212166
2012-08-01,86.1028414291402,41.893922604327074,MODIS-Aqua,86.1028414291402
2012-08-02,79.09948085801642,40.921249000465735,MODIS-Aqua,79.09948085801642
2012-08-03,86.2565536268046,41.914372444240726,MODIS-Aqua,86.2565536268046
2012-08-04,80.4421091432183,41.114227335813055,MODIS-Aqua,80.4421091432183
2012-08-05,78.5618208111813,40.8430500781331,MODIS-Aqua,78.5618208111813
2012-08-06,73.54352691966257,40.08624213037746,MODIS-Aqua,73.54352691966257
2012-08-07,70.53654077450395,39.607604305011975,MODIS-Aqua,70.53654077450395
2012-08-08,81.52140678441204,41.26703561582434,MODIS-Aqua,81.52140678441204
2012-08-10,85.39058658848182,41.79868535318526,MODIS-Aqua,85.39058658848182
2012-08-12,62.65817822899137,38.24968916342786,MODIS-Aqua,62.65817822899137
2012-08-13,82.43664282938516,41.395038958214855,MODIS-Aqua,82.43664282938516
2012-08-15,211.8734783114268,52.217840226112656,MODIS-Aqua,211.8734783114268
2012-08-18,81.05443300631,41.20117070480161,MODIS-Aqua,81.05443300631
2012-08-19,62.16000001755812,38.15816713808165,MODIS-Aqua,62.16000001755812
2012-08-20,247.7462176566017,54.01119628508626,MODIS-Aqua,247.7462176566017
2012-08-21,62.03026589333599,38.13421285088266,MODIS-Aqua,62.03026589333599
2012-08-23,71.39890070594839,39.74692623664829,MODIS-Aqua,71.39890070594839
2012-08-24,85.41796039803161,41.80236022397396,MODIS-Aqua,85.41796039803161
2012-08-26,60.2139993058439,37.79349139246571,MODIS-Aqua,60.2139993058439
2012-08-28,72.69820720160116,39.95369481529788,MODIS-Aqua,72.69820720160116
2012-08-29,68.91535727302639,39.341014376330364,MODIS-Aqua,68.91535727302639
2012-08-30,62.93470277189749,38.30017688692867,MODIS-Aqua,62.93470277189749
2012-08-31,67.92742843087814,39.1754649308986,MODIS-Aqua,67.92742843087814
2012-09-01,33.32954955515739,31.012203644395203,MODIS-Aqua,33.32954955515739
2012-09-02,61.01556511656655,37.945110311454954,MODIS-Aqua,61.01556511656655
2012-09-03,74.27615163874653,40.19989209297084,MODIS-Aqua,74.27615163874653
2012-09-04,56.31209465055232,37.025365704645694,MODIS-Aqua,56.31209465055232
2012-09-05,77.15711919729843,40.63619277903517,MODIS-Aqua,77.15711919729843
2012-09-06,61.85718795319666,38.10217738089629,MODIS-Aqua,61.85718795319666
2012-09-07,85.69924142584361,41.84005347427227,MODIS-Aqua,85.69924142584361
2012-09-08,70.99722126642388,39.682241916308456,MODIS-Aqua,70.99722126642388
2012-09-09,70.57356611454271,39.61362099135289,MODIS-Aqua,70.57356611454271
2012-09-10,75.17857573659242,40.33835158439544,MODIS-Aqua,75.17857573659242
2012-09-11,63.26312245958678,38.35985220193652,MODIS-Aqua,63.26312245958678
2012-09-12,67.07478904175879,39.030638879168976,MODIS-Aqua,67.07478904175879
2012-09-13,62.5231185560238,38.22494898412319,MODIS-Aqua,62.5231185560238
2012-09-15,61.300292917518014,37.99848855992397,MODIS-Aqua,61.300292917518014
2012-09-16,63.96713792464307,38.4867378910521,MODIS-Aqua,63.96713792464307
2012-09-17,55.49027729791145,36.85680802719105,MODIS-Aqua,55.49027729791145
2012-09-18,52.02707117094028,36.117940657446596,MODIS-Aqua,52.02707117094028
2012-09-19,75.4040575433325,40.372687874524644,MODIS-Aqua,75.4040575433325
2012-09-20,61.19861710614599,37.97945579214225,MODIS-Aqua,61.19861710614599
2012-09-21,64.02978825681443,38.49796170086874,MODIS-Aqua,64.02978825681443
2012-09-22,58.57138016658927,37.47637550456726,MODIS-Aqua,58.57138016658927
2012-09-23,69.58960139544135,39.45264200643807,MODIS-Aqua,69.58960139544135
2012-09-24,65.4508146942082,38.749631619565136,MODIS-Aqua,65.4508146942082
2012-09-25,117.04226455856976,45.41369409501134,MODIS-Aqua,117.04226455856976
2012-09-26,63.73207199461753,38.44452759531475,MODIS-Aqua,63.73207199461753
2012-09-30,72.40779940951674,39.90780250923501,MODIS-Aqua,72.40779940951674
2012-10-01,54.36436780415392,36.62178160473148,MODIS-Aqua,54.36436780415392
2012-10-02,65.60766331839139,38.77707466012723,MODIS-Aqua,65.60766331839139
2012-10-03,43.12372299801237,33.9660029650496,MODIS-Aqua,43.12372299801237
2012-10-04,54.031210459613874,36.55130327233593,MODIS-Aqua,54.031210459613874
2012-10-06,44.36560783359599,34.291518580493644,MODIS-Aqua,44.36560783359599
2012-10-07,56.70445667087608,37.104974872251944,MODIS-Aqua,56.70445667087608
2012-10-08,52.150041228199875,36.14500787965645,MODIS-Aqua,52.150041228199875
2012-10-09,52.53209405091281,36.22869703700894,MODIS-Aqua,52.53209405091281
2012-10-10,53.83079193496701,36.508695747194764,MODIS-Aqua,53.83079193496701
2012-10-11,57.459389066947246,37.25661084078696,MODIS-Aqua,57.459389066947246
2012-10-13,55.11495728577486,36.77899646506398,MODIS-Aqua,55.11495728577486
2012-10-16,40.87017814404216,33.35062899652459,MODIS-Aqua,40.87017814404216
2012-10-17,41.41046269217909,33.501202151506504,MODIS-Aqua,41.41046269217909
2012-10-20,37.87580809308832,32.47825457180191,MODIS-Aqua,37.87580809308832
2012-10-25,42.79838444276755,33.87917710069085,MODIS-Aqua,42.79838444276755
2012-10-29,45.02518710618255,34.46071785965135,MODIS-Aqua,45.02518710618255
2012-11-04,36.83223799616645,32.157923605263775,MODIS-Aqua,36.83223799616645
2012-11-06,29.852354417301783,29.748946323670577,MODIS-Aqua,29.852354417301783
2012-11-07,37.10224883697294,32.241667372898604,MODIS-Aqua,37.10224883697294
2012-11-10,34.518572900665504,31.414099419035754,MODIS-Aqua,34.518572900665504
2012-11-25,26.95018182811367,28.576345321845924,MODIS-Aqua,26.95018182811367
2012-12-05,36.241439072747994,31.97252578513172,MODIS-Aqua,36.241439072747994
2012-12-08,22.587870917575327,26.551832721781036,MODIS-Aqua,22.587870917575327
2012-12-09,23.396792517585876,26.955250143903367,MODIS-Aqua,23.396792517585876
2012-12-12,36.85117534963989,32.163817006172636,MODIS-Aqua,36.85117534963989
2012-12-13,22.167813737255532,26.33660937177474,MODIS-Aqua,22.167813737255532
2013-03-08,41.71855129069468,33.5861869820078,MODIS-Aqua,41.71855129069468
2013-03-09,41.78390323382044,33.60413331736177,MODIS-Aqua,41.78390323382044
2013-03-10,45.525976109969946,34.58753606561541,MODIS-Aqua,45.525976109969946
2013-03-13,43.84309552001265,34.15568517223312,MODIS-Aqua,43.84309552001265
2013-03-15,45.21614826317673,34.509241860209315,MODIS-Aqua,45.21614826317673
