datetime,chlorophyll_ugL,sensor,method
2011-05-04,13.044768822739318,MODIS-Aqua,Green Red Ratio
2011-05-08,13.99431529401634,MODIS-Aqua,Green Red Ratio
2011-05-09,15.924655738622931,MODIS-Aqua,Green Red Ratio
2011-05-10,14.574439492180431,MODIS-Aqua,Green Red Ratio
2011-05-12,14.12478912399537,MODIS-Aqua,Green Red Ratio
2011-05-18,20.529414868129493,MODIS-Aqua,Green Red Ratio
2011-05-19,12.702054197611512,MODIS-Aqua,Green Red Ratio
2011-05-21,20.434986988677863,MODIS-Aqua,Green Red Ratio
2011-05-22,18.527447740435303,MODIS-Aqua,Green Red Ratio
2011-05-23,30.725133937831774,MODIS-Aqua,Green Red Ratio
2011-06-07,18.308964535416937,MODIS-Aqua,Green Red Ratio
2011-06-08,21.295768021110398,MODIS-Aqua,Green Red Ratio
2011-06-09,18.622211021038826,MODIS-Aqua,Green Red Ratio
2011-06-12,7.416396698711036,MODIS-Aqua,Green Red Ratio
2011-06-13,18.313194079840862,MODIS-Aqua,Green Red Ratio
2011-06-14,22.107724405173716,MODIS-Aqua,Green Red Ratio
2011-06-15,22.866677229590287,MODIS-Aqua,Green Red Ratio
2011-06-16,19.137183716285833,MODIS-Aqua,Green Red Ratio
2011-06-17,25.511461636334076,MODIS-Aqua,Green Red Ratio
2011-06-19,22.64658916882112,MODIS-Aqua,Green Red Ratio
2011-06-20,25.463135478109137,MODIS-Aqua,Green Red Ratio
2011-06-22,25.621749983211043,MODIS-Aqua,Green Red Ratio
2011-06-23,21.785114817061952,MODIS-Aqua,Green Red Ratio
2011-06-24,31.26130692644217,MODIS-Aqua,Green Red Ratio
2011-06-26,34.73369398027605,MODIS-Aqua,Green Red Ratio
2011-06-30,38.28877515000002,MODIS-Aqua,Green Red Ratio
2011-07-01,32.69567474024293,MODIS-Aqua,Green Red Ratio
2011-07-02,25.46313547810915,MODIS-Aqua,Green Red Ratio
2011-07-03,39.4266533902313,MODIS-Aqua,Green Red Ratio
2011-07-04,39.26992650305331,MODIS-Aqua,Green Red Ratio
2011-07-05,42.7975369690036,MODIS-Aqua,Green Red Ratio
2011-07-06,45.212058382450415,MODIS-Aqua,Green Red Ratio
2011-07-07,34.02018604118782,MODIS-Aqua,Green Red Ratio
2011-07-08,32.067018140484755,MODIS-Aqua,Green Red Ratio
2011-07-09,53.7667521768132,MODIS-Aqua,Green Red Ratio
2011-07-10,32.308158211961384,MODIS-Aqua,Green Red Ratio
2011-07-14,116.32734438031261,MODIS-Aqua,Green Red Ratio
2011-07-20,121.89029076055927,MODIS-Aqua,Green Red Ratio
2011-07-21,140.32067895374752,MODIS-Aqua,Green Red Ratio
2011-07-22,180.24886387994457,MODIS-Aqua,Green Red Ratio
2011-07-23,73.78706682450732,MODIS-Aqua,Green Red Ratio
2011-07-24,75.16738241420984,MODIS-Aqua,Green Red Ratio
2011-07-26,105.43630640803995,MODIS-Aqua,Green Red Ratio
2011-07-27,56.897114517873966,MODIS-Aqua,Green Red Ratio
2011-07-28,60.91330548563887,MODIS-Aqua,Green Red Ratio
2011-07-29,46.51837841333263,MODIS-Aqua,Green Red Ratio
2011-07-30,57.59788919401488,MODIS-Aqua,Green Red Ratio
2011-07-31,40.50373507654415,MODIS-Aqua,Green Red Ratio
2011-08-01,47.42362551429305,MODIS-Aqua,Green Red Ratio
2011-08-02,55.12908818885365,MODIS-Aqua,Green Red Ratio
2011-08-03,48.858925580878825,MODIS-Aqua,Green Red Ratio
2011-08-04,53.0933110369073,MODIS-Aqua,Green Red Ratio
2011-08-05,45.55219996236983,MODIS-Aqua,Green Red Ratio
2011-08-06,41.20181082832649,MODIS-Aqua,Green Red Ratio
2011-08-07,32.498431849931386,MODIS-Aqua,Green Red Ratio
2011-08-08,34.88591598635912,MODIS-Aqua,Green Red Ratio
2011-08-09,34.41812785468608,MODIS-Aqua,Green Red Ratio
2011-08-10,43.741191482842794,MODIS-Aqua,Green Red Ratio
2011-08-11,75.22877772424363,MODIS-Aqua,Green Red Ratio
2011-08-12,43.775880749722724,MODIS-Aqua,Green Red Ratio
2011-08-13,57.72220066399611,MODIS-Aqua,Green Red Ratio
2011-08-15,57.10862865178611,MODIS-Aqua,Green Red Ratio
2011-08-16,73.72889556369698,MODIS-Aqua,Green Red Ratio
2011-08-17,45.949343053973024,MODIS-Aqua,Green Red Ratio
2011-08-18,97.06330589188578,MODIS-Aqua,Green Red Ratio
2011-08-19,48.214866352281604,MODIS-Aqua,Green Red Ratio
2011-08-20,51.52457673081095,MODIS-Aqua,Green Red Ratio
2011-08-21,34.80969667798094,MODIS-Aqua,Green Red Ratio
2011-08-22,60.42745641868769,MODIS-Aqua,Green Red Ratio
2011-08-23,134.49706085405978,MODIS-Aqua,Green Red Ratio
2011-08-24,46.68571861669321,MODIS-Aqua,Green Red Ratio
2011-08-25,53.8844367529324,MODIS-Aqua,Green Red Ratio
2011-08-26,67.88855246246679,MODIS-Aqua,Green Red Ratio
2011-08-27,81.11526506643855,MODIS-Aqua,Green Red Ratio
2011-08-28,54.84763807271524,MODIS-Aqua,Green Red Ratio
2011-08-29,67.44662156460555,MODIS-Aqua,Green Red Ratio
2011-08-30,69.12034295411941,MODIS-Aqua,Green Red Ratio
2011-09-01,51.786384050913796,MODIS-Aqua,Green Red Ratio
2011-09-02,89.37372297037905,MODIS-Aqua,Green Red Ratio
2011-09-03,42.93503303969666,MODIS-Aqua,Green Red Ratio
2011-09-04,30.468942558399892,MODIS-Aqua,Green Red Ratio
2011-09-05,54.31741502136848,MODIS-Aqua,Green Red Ratio
2011-09-06,30.960255742269986,MODIS-Aqua,Green Red Ratio
2011-09-07,28.36692578462739,MODIS-Aqua,Green Red Ratio
2011-09-08,42.828277561140936,MODIS-Aqua,Green Red Ratio
2011-09-13,43.98078424001395,MODIS-Aqua,Green Red Ratio
2011-09-16,41.84332353031103,MODIS-Aqua,Green Red Ratio
2011-09-18,46.25358084722403,MODIS-Aqua,Green Red Ratio
2011-09-19,45.92414867529569,MODIS-Aqua,Green Red Ratio
2011-09-20,31.845290066112728,MODIS-Aqua,Green Red Ratio
2011-09-21,26.565504761959918,MODIS-Aqua,Green Red Ratio
2011-09-23,31.506705450541357,MODIS-Aqua,Green Red Ratio
2011-09-26,32.617462850825525,MODIS-Aqua,Green Red Ratio
2011-09-27,37.491108349180344,MODIS-Aqua,Green Red Ratio
2011-09-28,28.536160424807356,MODIS-Aqua,Green Red Ratio
2011-09-29,25.081809599883567,MODIS-Aqua,Green Red Ratio
2011-10-08,17.63663190990945,MODIS-Aqua,Green Red Ratio
2011-10-09,29.526967580388668,MODIS-Aqua,Green Red Ratio
2011-10-11,21.5151633486227,MODIS-Aqua,Green Red Ratio
2011-10-13,21.427768807260385,MODIS-Aqua,Green Red Ratio
2011-10-16,41.02617198476704,MODIS-Aqua,Green Red Ratio
2011-10-17,15.966607750546503,MODIS-Aqua,Green Red Ratio
2011-10-18,23.868632344533832,MODIS-Aqua,Green Red Ratio
2011-10-19,21.251705300588217,MODIS-Aqua,Green Red Ratio
2011-10-21,21.765162131340464,MODIS-Aqua,Green Red Ratio
2011-10-22,20.285485802042636,MODIS-Aqua,Green Red Ratio
2011-10-24,16.802140840075044,MODIS-Aqua,Green Red Ratio
2011-10-25,18.620076070828123,MODIS-Aqua,Green Red Ratio
2011-10-26,21.42242966832079,MODIS-Aqua,Green Red Ratio
2011-10-27,16.57718123261685,MODIS-Aqua,Green Red Ratio
2011-10-29,26.648633186195013,MODIS-Aqua,Green Red Ratio
2011-10-31,21.03778629502542,MODIS-Aqua,Green Red Ratio
2011-11-01,14.561361289612293,MODIS-Aqua,Green Red Ratio
2011-11-02,22.107724405173716,MODIS-Aqua,Green Red Ratio
2011-11-04,31.097364106246708,MODIS-Aqua,Green Red Ratio
2011-11-12,15.291614446335512,MODIS-Aqua,Green Red Ratio
2011-11-14,19.871859368395892,MODIS-Aqua,Green Red Ratio
2011-11-19,19.14991734607483,MODIS-Aqua,Green Red Ratio
2011-11-25,10.42606633917072,MODIS-Aqua,Green Red Ratio
2011-11-28,16.219932787702206,MODIS-Aqua,Green Red Ratio
2011-11-29,18.566731373423156,MODIS-Aqua,Green Red Ratio
2011-11-30,11.302886464277819,MODIS-Aqua,Green Red Ratio
2011-12-01,14.93556171798129,MODIS-Aqua,Green Red Ratio
2011-12-02,14.206526376772384,MODIS-Aqua,Green Red Ratio
2011-12-03,14.68194205003116,MODIS-Aqua,Green Red Ratio
2011-12-04,11.613821757041391,MODIS-Aqua,Green Red Ratio
2011-12-05,16.25866549273,MODIS-Aqua,Green Red Ratio
2011-12-06,15.110121276575821,MODIS-Aqua,Green Red Ratio
2011-12-07,15.889268140325164,MODIS-Aqua,Green Red Ratio
2011-12-08,16.46350748272855,MODIS-Aqua,Green Red Ratio
2011-12-09,15.680844013677937,MODIS-Aqua,Green Red Ratio
2011-12-12,13.175143278149898,MODIS-Aqua,Green Red Ratio
2012-01-02,16.073799603538053,MODIS-Aqua,Green Red Ratio
2012-01-03,17.8833937018963,MODIS-Aqua,Green Red Ratio
2012-01-06,29.828163410673763,MODIS-Aqua,Green Red Ratio
2012-01-08,20.97865876839472,MODIS-Aqua,Green Red Ratio
2012-01-12,21.992328161719307,MODIS-Aqua,Green Red Ratio
2012-01-13,28.474245584698732,MODIS-Aqua,Green Red Ratio
2012-01-14,28.22478508230188,MODIS-Aqua,Green Red Ratio
2012-01-16,26.17353334306156,MODIS-Aqua,Green Red Ratio
2012-02-02,24.229931198424314,MODIS-Aqua,Green Red Ratio
2012-02-03,18.649061246759494,MODIS-Aqua,Green Red Ratio
2012-02-05,27.068983868315026,MODIS-Aqua,Green Red Ratio
2012-02-06,29.70681646909258,MODIS-Aqua,Green Red Ratio
2012-02-11,18.907845346824256,MODIS-Aqua,Green Red Ratio
2012-02-15,17.617908237257776,MODIS-Aqua,Green Red Ratio
2012-02-18,24.770145983531616,MODIS-Aqua,Green Red Ratio
2012-02-19,21.041487293827725,MODIS-Aqua,Green Red Ratio
2012-02-23,18.93346088699939,MODIS-Aqua,Green Red Ratio
2012-02-24,18.806476576530418,MODIS-Aqua,Green Red Ratio
2012-03-01,13.886947077499249,MODIS-Aqua,Green Red Ratio
2012-03-03,12.871776379952234,MODIS-Aqua,Green Red Ratio
2012-03-04,14.082811675569348,MODIS-Aqua,Green Red Ratio
2012-03-07,12.364330435584137,MODIS-Aqua,Green Red Ratio
2012-03-08,14.32862312982721,MODIS-Aqua,Green Red Ratio
2012-03-09,15.002902154030465,MODIS-Aqua,Green Red Ratio
2012-03-17,15.291614446335512,MODIS-Aqua,Green Red Ratio
2012-03-18,13.16806366496932,MODIS-Aqua,Green Red Ratio
2012-03-23,13.305120310052644,MODIS-Aqua,Green Red Ratio
2012-03-28,10.187482017897722,MODIS-Aqua,Green Red Ratio
2012-04-02,11.488280388652536,MODIS-Aqua,Green Red Ratio
2012-04-20,14.315401849669042,MODIS-Aqua,Green Red Ratio
2012-04-21,13.119642638883505,MODIS-Aqua,Green Red Ratio
2012-04-24,13.174844464854955,MODIS-Aqua,Green Red Ratio
2012-04-28,14.77482871181192,MODIS-Aqua,Green Red Ratio
2012-04-29,11.92941568117522,MODIS-Aqua,Green Red Ratio
2012-05-01,13.249679135595153,MODIS-Aqua,Green Red Ratio
2012-05-06,12.716538470057827,MODIS-Aqua,Green Red Ratio
2012-05-07,12.922847409788195,MODIS-Aqua,Green Red Ratio
2012-05-08,13.863029357133154,MODIS-Aqua,Green Red Ratio
2012-05-09,14.686925798968348,MODIS-Aqua,Green Red Ratio
2012-05-10,13.203416567668672,MODIS-Aqua,Green Red Ratio
2012-05-11,13.519682058556599,MODIS-Aqua,Green Red Ratio
2012-05-12,13.491094623934453,MODIS-Aqua,Green Red Ratio
2012-05-13,14.738930383287677,MODIS-Aqua,Green Red Ratio
2012-05-14,15.989375576496538,MODIS-Aqua,Green Red Ratio
2012-05-15,16.874130994809995,MODIS-Aqua,Green Red Ratio
2012-05-16,19.30745609191984,MODIS-Aqua,Green Red Ratio
2012-05-17,17.326600444155545,MODIS-Aqua,Green Red Ratio
2012-05-18,18.25585287377179,MODIS-Aqua,Green Red Ratio
2012-05-22,16.189281189673864,MODIS-Aqua,Green Red Ratio
2012-05-23,21.28371225043647,MODIS-Aqua,Green Red Ratio
2012-05-26,16.33645790681268,MODIS-Aqua,Green Red Ratio
2012-05-30,20.642278660044614,MODIS-Aqua,Green Red Ratio
2012-05-31,16.60745074335731,MODIS-Aqua,Green Red Ratio
2012-06-01,20.259827692547628,MODIS-Aqua,Green Red Ratio
2012-06-02,12.973515986869321,MODIS-Aqua,Green Red Ratio
2012-06-05,22.264658221957422,MODIS-Aqua,Green Red Ratio
2012-06-06,20.372090981078596,MODIS-Aqua,Green Red Ratio
2012-06-08,16.280455457463184,MODIS-Aqua,Green Red Ratio
2012-06-09,16.86870443466053,MODIS-Aqua,Green Red Ratio
2012-06-10,21.364637912999587,MODIS-Aqua,Green Red Ratio
2012-06-11,15.76900494827537,MODIS-Aqua,Green Red Ratio
2012-06-13,11.926476328463002,MODIS-Aqua,Green Red Ratio
2012-06-14,18.02918712514953,MODIS-Aqua,Green Red Ratio
2012-06-17,15.463534353428102,MODIS-Aqua,Green Red Ratio
2012-06-18,9.760179769706903,MODIS-Aqua,Green Red Ratio
2012-06-19,22.553071856348023,MODIS-Aqua,Green Red Ratio
2012-06-20,17.73245480680686,MODIS-Aqua,Green Red Ratio
2012-06-21,78.31803568391405,MODIS-Aqua,Green Red Ratio
2012-06-26,33.58366213547507,MODIS-Aqua,Green Red Ratio
2012-06-27,24.76483668141153,MODIS-Aqua,Green Red Ratio
2012-07-02,43.58060088661481,MODIS-Aqua,Green Red Ratio
2012-07-03,58.47057247281353,MODIS-Aqua,Green Red Ratio
2012-07-04,48.372890808089714,MODIS-Aqua,Green Red Ratio
2012-07-05,54.3208802369988,MODIS-Aqua,Green Red Ratio
2012-07-06,34.20090950371014,MODIS-Aqua,Green Red Ratio
2012-07-07,86.39114854250631,MODIS-Aqua,Green Red Ratio
2012-07-08,99.20225654501647,MODIS-Aqua,Green Red Ratio
2012-07-09,66.41378465744754,MODIS-Aqua,Green Red Ratio
2012-07-11,71.29285020343355,MODIS-Aqua,Green Red Ratio
2012-07-12,82.35177574005917,MODIS-Aqua,Green Red Ratio
2012-07-13,43.56635820952942,MODIS-Aqua,Green Red Ratio
2012-07-14,165.31420822437713,MODIS-Aqua,Green Red Ratio
2012-07-15,57.733606115729465,MODIS-Aqua,Green Red Ratio
2012-07-18,301.5083266543804,MODIS-Aqua,Green Red Ratio
2012-07-20,193.3834013316561,MODIS-Aqua,Green Red Ratio
2012-07-21,164.48875761247447,MODIS-Aqua,Green Red Ratio
2012-07-22,22.980219198525948,MODIS-Aqua,Green Red Ratio
2012-07-23,127.02316102980164,MODIS-Aqua,Green Red Ratio
2012-07-24,62.30315930810951,MODIS-Aqua,Green Red Ratio
2012-07-25,60.141443344302886,MODIS-Aqua,Green Red Ratio
2012-07-27,63.711598051554304,MODIS-Aqua,Green Red Ratio
2012-07-28,48.463858586106575,MODIS-Aqua,Green Red Ratio
2012-07-29,58.94199144642926,MODIS-Aqua,Green Red Ratio
2012-07-30,64.06656095643613,MODIS-Aqua,Green Red Ratio
2012-07-31,61.156212644396874,MODIS-Aqua,Green Red Ratio
2012-08-01,68.2137494346048,MODIS-Aqua,Green Red Ratio
2012-08-02,55.359859515363375,MODIS-Aqua,Green Red Ratio
2012-08-03,68.52157490026974,MODIS-Aqua,Green Red Ratio
2012-08-04,57.653710270479294,MODIS-Aqua,Green Red Ratio
2012-08-05,54.46274911851997,MODIS-Aqua,Green Red Ratio
2012-08-06,46.65318443216478,MODIS-Aqua,Green Red Ratio
2012-08-07,42.43237211578995,MODIS-Aqua,Green Red Ratio
2012-08-08,59.554367129277374,MODIS-Aqua,Green Red Ratio
2012-08-10,66.80243731704627,MODIS-Aqua,Green Red Ratio
2012-08-12,32.825696126543505,MODIS-Aqua,Green Red Ratio
2012-08-13,61.20665802805668,MODIS-Aqua,Green Red Ratio
2012-08-18,58.72573120108449,MODIS-Aqua,Green Red Ratio
2012-08-19,32.283141795067834,MODIS-Aqua,Green Red Ratio
2012-08-21,32.14303932235879,MODIS-Aqua,Green Red Ratio
2012-08-23,43.6094872077605,MODIS-Aqua,Green Red Ratio
2012-08-24,66.85622277073855,MODIS-Aqua,Green Red Ratio
2012-08-26,30.232220609042756,MODIS-Aqua,Green Red Ratio
2012-08-28,45.43336813796529,MODIS-Aqua,Green Red Ratio
2012-08-29,40.289655422272226,MODIS-Aqua,Green Red Ratio
2012-08-30,33.129997951950024,MODIS-Aqua,Green Red Ratio
2012-08-31,39.02771198884869,MODIS-Aqua,Green Red Ratio
2012-09-01,27.606706804131882,MODIS-Aqua,Green Red Ratio
2012-09-02,31.063970142865333,MODIS-Aqua,Green Red Ratio
2012-09-03,47.73200583141877,MODIS-Aqua,Green Red Ratio
2012-09-04,26.43287795916336,MODIS-Aqua,Green Red Ratio
2012-09-05,52.17553723852964,MODIS-Aqua,Green Red Ratio
2012-09-06,31.95678430076745,MODIS-Aqua,Green Red Ratio
2012-09-07,67.4109988743891,MODIS-Aqua,Green Red Ratio
2012-09-08,43.05792242952424,MODIS-Aqua,Green Red Ratio
2012-09-09,42.482372244227264,MODIS-Aqua,Green Red Ratio
2012-09-10,49.088969045485904,MODIS-Aqua,Green Red Ratio
2012-09-11,33.49434920919495,MODIS-Aqua,Green Red Ratio
2012-09-12,37.96457636504538,MODIS-Aqua,Green Red Ratio
2012-09-13,32.67788792656788,MODIS-Aqua,Green Red Ratio
2012-09-15,31.363785538371207,MODIS-Aqua,Green Red Ratio
2012-09-16,34.28625640554424,MODIS-Aqua,Green Red Ratio
2012-09-17,25.683257938170485,MODIS-Aqua,Green Red Ratio
2012-09-18,22.70589952474409,MODIS-Aqua,Green Red Ratio
2012-09-19,49.432933021133984,MODIS-Aqua,Green Red Ratio
2012-09-20,31.25645729557002,MODIS-Aqua,Green Red Ratio
2012-09-21,34.35745226633996,MODIS-Aqua,Green Red Ratio
2012-09-22,28.583261967264157,MODIS-Aqua,Green Red Ratio
2012-09-23,41.16982065820993,MODIS-Aqua,Green Red Ratio
2012-09-24,36.00461413024289,MODIS-Aqua,Green Red Ratio
2012-09-25,109.17462506254428,MODIS-Aqua,Green Red Ratio
2012-09-26,34.02018604118782,MODIS-Aqua,Green Red Ratio
2012-09-30,45.02038962799553,MODIS-Aqua,Green Red Ratio
2012-10-01,24.68358086851645,MODIS-Aqua,Green Red Ratio
2012-10-02,36.190261996541246,MODIS-Aqua,Green Red Ratio
2012-10-03,16.269051440428022,MODIS-Aqua,Green Red Ratio
2012-10-04,24.393725936217475,MODIS-Aqua,Green Red Ratio
2012-10-06,17.070618765566532,MODIS-Aqua,Green Red Ratio
2012-10-07,26.796813433372343,MODIS-Aqua,Green Red Ratio
2012-10-08,22.8067515456008,MODIS-Aqua,Green Red Ratio
2012-10-09,23.122320116445582,MODIS-Aqua,Green Red Ratio
2012-10-10,24.220649254223826,MODIS-Aqua,Green Red Ratio
2012-10-11,27.508204715326556,MODIS-Aqua,Green Red Ratio
2012-10-13,25.346540016591316,MODIS-Aqua,Green Red Ratio
2012-10-16,14.887324148027156,MODIS-Aqua,Green Red Ratio
2012-10-17,15.21023915277745,MODIS-Aqua,Green Red Ratio
2012-10-20,13.1891592542269,MODIS-Aqua,Green Red Ratio
2012-10-25,16.063850184024982,MODIS-Aqua,Green Red Ratio
2012-10-29,17.508327807566403,MODIS-Aqua,Green Red Ratio
2012-11-04,12.632409854369078,MODIS-Aqua,Green Red Ratio
2012-11-06,9.333993794132804,MODIS-Aqua,Green Red Ratio
2012-11-07,12.774776977576167,MODIS-Aqua,Green Red Ratio
2012-11-10,11.459384833918698,MODIS-Aqua,Green Red Ratio
2012-11-25,8.160965481476431,MODIS-Aqua,Green Red Ratio
2012-12-05,12.324949380591402,MODIS-Aqua,Green Red Ratio
2012-12-08,6.59086696754308,MODIS-Aqua,Green Red Ratio
2012-12-09,6.8655193669066055,MODIS-Aqua,Green Red Ratio
2012-12-12,12.642356820591841,MODIS-Aqua,Green Red Ratio
2012-12-13,6.451076375911486,MODIS-Aqua,Green Red Ratio
2013-03-08,15.396707721197506,MODIS-Aqua,Green Red Ratio
2013-03-09,15.436480870332954,MODIS-Aqua,Green Red Ratio
2013-03-10,17.846323113930737,MODIS-Aqua,Green Red Ratio
2013-03-13,16.729807694197522,MODIS-Aqua,Green Red Ratio
2013-03-15,17.63663190990945,MODIS-Aqua,Green Red Ratio
2013-03-17,11.411494796192034,MODIS-Aqua,Green Red Ratio
2013-03-22,16.339263080592975,MODIS-Aqua,Green Red Ratio
2013-03-23,17.426883565748305,MODIS-Aqua,Green Red Ratio
2013-03-29,18.708411975478235,MODIS-Aqua,Green Red Ratio
2013-03-30,17.87369531375556,MODIS-Aqua,Green Red Ratio
2013-04-02,16.18347650472588,MODIS-Aqua,Green Red Ratio
2013-04-08,12.26914725320759,MODIS-Aqua,Green Red Ratio
2013-04-09,13.517972013476331,MODIS-Aqua,Green Red Ratio
2013-04-11,16.806160168193355,MODIS-Aqua,Green Red Ratio
2013-04-15,16.667115031980273,MODIS-Aqua,Green Red Ratio
2013-04-17,15.069195746190951,MODIS-Aqua,Green Red Ratio
2013-04-18,14.953164113459362,MODIS-Aqua,Green Red Ratio
2013-04-20,14.04850123911348,MODIS-Aqua,Green Red Ratio
2013-04-22,13.290850098558272,MODIS-Aqua,Green Red Ratio
2013-04-23,12.46353490457476,MODIS-Aqua,Green Red Ratio
2013-04-24,14.910229876568591,MODIS-Aqua,Green Red Ratio
2013-04-25,13.112753404318626,MODIS-Aqua,Green Red Ratio
2013-04-26,15.022771208716827,MODIS-Aqua,Green Red Ratio
2013-04-27,14.15132987146676,MODIS-Aqua,Green Red Ratio
2013-04-30,15.812890841098332,MODIS-Aqua,Green Red Ratio
2013-05-01,15.954042960466497,MODIS-Aqua,Green Red Ratio
2013-05-02,15.827411073288538,MODIS-Aqua,Green Red Ratio
2013-05-03,16.88383159075905,MODIS-Aqua,Green Red Ratio
2013-05-09,15.762654120385527,MODIS-Aqua,Green Red Ratio
2013-05-10,19.374243083349704,MODIS-Aqua,Green Red Ratio
2013-05-17,21.27493518295504,MODIS-Aqua,Green Red Ratio
2013-05-19,21.906229926677984,MODIS-Aqua,Green Red Ratio
2013-05-20,20.700780785432887,MODIS-Aqua,Green Red Ratio
2013-05-23,21.824402274886296,MODIS-Aqua,Green Red Ratio
2013-05-24,17.23321596332186,MODIS-Aqua,Green Red Ratio
2013-05-26,17.088352514329607,MODIS-Aqua,Green Red Ratio
2013-05-28,22.625583865924682,MODIS-Aqua,Green Red Ratio
2013-05-29,18.32880976230053,MODIS-Aqua,Green Red Ratio
2013-05-30,24.96032453528098,MODIS-Aqua,Green Red Ratio
2013-05-31,27.414653644588196,MODIS-Aqua,Green Red Ratio
2013-06-01,18.239278170489953,MODIS-Aqua,Green Red Ratio
2013-06-02,16.892464472272327,MODIS-Aqua,Green Red Ratio
2013-06-03,23.868632344533832,MODIS-Aqua,Green Red Ratio
2013-06-04,29.525843866309927,MODIS-Aqua,Green Red Ratio
2013-06-05,25.621749983211043,MODIS-Aqua,Green Red Ratio
2013-06-06,45.82649111978979,MODIS-Aqua,Green Red Ratio
2013-06-07,36.625386723648894,MODIS-Aqua,Green Red Ratio
2013-06-08,38.601581752353866,MODIS-Aqua,Green Red Ratio
2013-06-09,26.895510232966274,MODIS-Aqua,Green Red Ratio
2013-06-10,35.61514123334683,MODIS-Aqua,Green Red Ratio
2013-06-11,37.27984548640045,MODIS-Aqua,Green Red Ratio
2013-06-12,45.616610609539286,MODIS-Aqua,Green Red Ratio
2013-06-14,44.519597914769655,MODIS-Aqua,Green Red Ratio
2013-06-17,208.62537360438174,MODIS-Aqua,Green Red Ratio
2013-06-18,28.066354294249425,MODIS-Aqua,Green Red Ratio
2013-06-21,255.566348222454,MODIS-Aqua,Green Red Ratio
2013-06-22,120.40076241215465,MODIS-Aqua,Green Red Ratio
2013-06-27,419.6532553984188,MODIS-Aqua,Green Red Ratio
2013-06-28,375.76421111212125,MODIS-Aqua,Green Red Ratio
2013-06-29,79.58087091449018,MODIS-Aqua,Green Red Ratio
2013-06-30,87.35429774110878,MODIS-Aqua,Green Red Ratio
2013-07-02,35.18725609939728,MODIS-Aqua,Green Red Ratio
2013-07-03,40.03399015903588,MODIS-Aqua,Green Red Ratio
2013-07-04,100.33182210021847,MODIS-Aqua,Green Red Ratio
2013-07-05,299.7178592520854,MODIS-Aqua,Green Red Ratio
2013-07-06,54.48184692843607,MODIS-Aqua,Green Red Ratio
2013-07-08,102.57631200765454,MODIS-Aqua,Green Red Ratio
2013-07-09,35.70092332138868,MODIS-Aqua,Green Red Ratio
2013-07-10,170.38799401884103,MODIS-Aqua,Green Red Ratio
2013-07-11,104.88723893286448,MODIS-Aqua,Green Red Ratio
2013-07-12,149.69909281694157,MODIS-Aqua,Green Red Ratio
2013-07-13,98.39063417091964,MODIS-Aqua,Green Red Ratio
2013-07-14,101.02441731795567,MODIS-Aqua,Green Red Ratio
2013-07-17,217.8743889061036,MODIS-Aqua,Green Red Ratio
2013-07-18,28.655973465722745,MODIS-Aqua,Green Red Ratio
2013-07-19,148.0033964310714,MODIS-Aqua,Green Red Ratio
2013-07-20,110.62757626939349,MODIS-Aqua,Green Red Ratio
2013-07-21,48.72707908428042,MODIS-Aqua,Green Red Ratio
2013-07-22,69.98972422514625,MODIS-Aqua,Green Red Ratio
