date,satellite_value,calibrated_chlorophyll_ugL,sensor
2011-06-09,48.322823651381405,15.883243419789551,MODIS-Terra
2011-06-10,44.156746282062514,16.061604184125372,MODIS-Terra
2011-06-13,37.97900829225439,16.359665959237986,MODIS-Terra
2011-06-14,53.38444284635798,15.686125069339369,MODIS-Terra
2011-06-15,44.38006845363004,16.05162523789818,MODIS-Terra
2011-06-16,48.10710485680918,15.8920955721253,MODIS-Terra
2011-06-17,47.7954747455225,15.904953662925323,MODIS-Terra
2011-06-19,47.95551289482845,15.89833995945753,MODIS-Terra
2011-06-20,40.70910631395851,16.222392762631557,MODIS-Terra
2011-06-21,55.164126384328824,15.621222360900788,MODIS-Terra
2011-06-22,49.01367138836341,15.855156995108814,MODIS-Terra
2011-06-23,51.61975769934677,15.752647677395203,MODIS-Terra
2011-06-24,51.27550951303813,15.765888744831273,MODIS-Terra
2011-06-26,55.00734170147059,15.626855583058386,MODIS-Terra
2011-06-30,69.59405493711749,15.16118012421316,MODIS-Terra
2011-07-01,52.46459618469931,15.720521740286358,MODIS-Terra
2011-07-02,57.94356182720805,15.52392450148011,MODIS-Terra
2011-07-03,45.949113017715675,15.98289479970856,MODIS-Terra
2011-07-04,66.34641852384479,15.255816871526008,MODIS-Terra
2011-07-05,59.96293352904339,15.456110500387695,MODIS-Terra
2011-07-06,59.37437995114408,15.475637043840948,MODIS-Terra
2011-07-07,70.01189497778401,15.149325269102633,MODIS-Terra
2011-07-08,49.81724904176568,15.822980090205988,MODIS-Terra
2011-07-09,80.3413787558803,14.876728867200995,MODIS-Terra
2011-07-10,73.1917384995265,15.061354108445016,MODIS-Terra
2011-07-13,60.389444272739105,15.442079172609965,MODIS-Terra
2011-07-14,82.01734804992543,14.835824968616521,MODIS-Terra
2011-07-15,84.17629902762489,14.784345042613609,MODIS-Terra
2011-07-20,134.46324158654454,13.855743087333167,MODIS-Terra
2011-07-21,120.75076656140776,14.069095018257713,MODIS-Terra
2011-07-22,101.35507379379222,14.416279685072595,MODIS-Terra
2011-07-23,102.2235361877472,14.39936611537064,MODIS-Terra
2011-07-24,66.58538635157335,15.24869745098431,MODIS-Terra
2011-07-26,72.25288783384164,15.086924644537248,MODIS-Terra
2011-07-27,108.50863222060129,14.281072286523909,MODIS-Terra
2011-07-28,70.69687248407847,15.13004308327288,MODIS-Terra
2011-07-29,72.88037956323058,15.069797841587274,MODIS-Terra
2011-07-30,69.46093178903635,15.164971977456275,MODIS-Terra
2011-07-31,58.57138016658927,15.50259200334358,MODIS-Terra
2011-08-01,62.700842289712085,15.367717558558297,MODIS-Terra
2011-08-02,63.58187515597042,15.340090728729365,MODIS-Terra
2011-08-03,88.92910559676477,14.675507339174374,MODIS-Terra
2011-08-04,65.18208129837497,15.290875256716504,MODIS-Terra
2011-08-05,113.37605848289444,14.194065680325366,MODIS-Terra
2011-08-06,89.15486446555279,14.67048294988831,MODIS-Terra
2011-08-07,72.374207296986,15.083601803584656,MODIS-Terra
2011-08-08,61.68177822851405,15.400159753329149,MODIS-Terra
2011-08-09,52.10552114555983,15.73411246551052,MODIS-Terra
2011-08-10,97.37672445728748,14.49565399967571,MODIS-Terra
2011-08-11,86.61813079370704,14.727683617913385,MODIS-Terra
2011-08-12,68.87124314152037,15.18185618524808,MODIS-Terra
2011-08-13,85.82615926199546,14.745884423023995,MODIS-Terra
2011-08-14,74.35688690361572,15.030071264035087,MODIS-Terra
2011-08-15,92.2129051214287,14.6036473601838,MODIS-Terra
2011-08-16,74.00310422403355,15.039517916350405,MODIS-Terra
2011-08-17,82.8050097905454,14.816888333863176,MODIS-Terra
2011-08-18,77.61460637332702,14.94513321796569,MODIS-Terra
2011-08-19,76.21551093121298,14.981167512995853,MODIS-Terra
2011-08-20,64.51819196499747,15.311145758603288,MODIS-Terra
2011-08-21,74.6273895890043,15.02287853510677,MODIS-Terra
2011-08-22,73.06934363778909,15.06466904939748,MODIS-Terra
2011-08-23,112.65513507403294,14.206714612165001,MODIS-Terra
2011-08-25,94.86623545062216,14.547424422675022,MODIS-Terra
2011-08-26,90.330992803754,14.644511119177764,MODIS-Terra
2011-08-27,81.3769567781444,14.851355159101672,MODIS-Terra
2011-08-28,71.3628551123767,15.111473440370219,MODIS-Terra
2011-08-29,77.90086775490089,14.93784032149847,MODIS-Terra
2011-08-30,85.50343994932913,14.753349126641751,MODIS-Terra
2011-08-31,89.65236327765432,14.659455484124464,MODIS-Terra
2011-09-01,63.07603873086418,15.355905366661545,MODIS-Terra
2011-09-02,85.41336044799847,14.755437739955937,MODIS-Terra
2011-09-03,50.332213905286515,15.80263088562424,MODIS-Terra
2011-09-04,63.30378483008726,15.348769439977787,MODIS-Terra
2011-09-05,63.46047439641606,15.343874767845705,MODIS-Terra
2011-09-06,63.32953689333842,15.347964167227587,MODIS-Terra
2011-09-08,57.341004735758176,15.544616582319463,MODIS-Terra
2011-09-09,49.79668614400204,15.82379699762032,MODIS-Terra
2011-09-11,115398.3003720421,0.337395992749407,MODIS-Terra
2011-09-14,623.2436268476906,10.80723881843494,MODIS-Terra
2011-09-17,54.53974217956837,15.643751880791683,MODIS-Terra
2011-09-18,76.16389395001929,14.982509516968321,MODIS-Terra
2011-09-19,60.0748056756063,15.452420528997095,MODIS-Terra
2011-09-20,62.451776277271605,15.375597823412477,MODIS-Terra
2011-09-21,53.10121111511023,15.696652819843848,MODIS-Terra
2011-09-22,59.47103410360633,15.472417119637043,MODIS-Terra
2011-09-23,58.17654661638116,15.515981181689313,MODIS-Terra
2011-09-24,51.16274939330638,15.770245203740274,MODIS-Terra
2011-09-26,43.39125253867641,16.096195701346346,MODIS-Terra
2011-09-27,64.8843865923369,15.299939167458433,MODIS-Terra
2011-09-28,49.88896611602016,15.820133597579456,MODIS-Terra
2011-09-29,52.138163300610614,15.732873130058692,MODIS-Terra
2011-10-06,24.008351735967175,17.26598080788324,MODIS-Terra
2011-10-08,51.92706838206536,15.740901559140752,MODIS-Terra
2011-10-11,77.77487235857132,14.941046926000809,MODIS-Terra
2011-10-14,44.80040898683011,16.03297782198422,MODIS-Terra
2011-10-15,45.90196468267843,15.984925750298885,MODIS-Terra
2011-10-17,21.746186428001945,17.46140359827234,MODIS-Terra
2011-10-18,48.23313667635972,15.886918983050123,MODIS-Terra
2011-10-19,35.70205050066124,16.481903836269225,MODIS-Terra
2011-10-20,49.19338276639577,15.847915538008579,MODIS-Terra
2011-10-21,43.509722143413555,16.09080261507404,MODIS-Terra
2011-10-22,49.90057987844158,15.819673024564167,MODIS-Terra
2011-10-23,48.89545082816636,15.859935139091363,MODIS-Terra
2011-10-24,45.24754644140441,16.0133322069197,MODIS-Terra
2011-10-25,45.03256896064062,16.022753260264608,MODIS-Terra
2011-10-26,46.481830198014435,15.960090937250243,MODIS-Terra
2011-10-27,48.33624426762168,15.882693999682715,MODIS-Terra
2011-10-31,48.84568182640633,15.861950110238126,MODIS-Terra
2011-11-01,43.38209468606132,16.096613205165795,MODIS-Terra
2011-11-02,49.29669169436939,15.843764646537238,MODIS-Terra
2011-11-04,21.26200166218646,17.505860654439743,MODIS-Terra
2011-11-12,34.37439576269851,16.55682029709976,MODIS-Terra
2011-11-14,44.94171113950224,16.026748455832717,MODIS-Terra
2011-11-25,40.508118428897355,16.23218092640093,MODIS-Terra
2011-11-28,43.768662753580635,16.079065687493653,MODIS-Terra
2011-11-30,39.737755944848615,16.270151814629344,MODIS-Terra
2011-12-01,40.434326168487424,16.235786790945212,MODIS-Terra
2011-12-02,41.88272409189589,16.166182421133158,MODIS-Terra
2011-12-03,39.43054399488993,16.285499354934018,MODIS-Terra
2011-12-04,39.507078989377696,16.28166473183228,MODIS-Terra
2011-12-05,40.96200855314564,16.21014461365155,MODIS-Terra
2011-12-06,42.243069862911085,16.14923860830538,MODIS-Terra
2011-12-07,41.74667634192624,16.172617358752632,MODIS-Terra
2011-12-08,44.281220598737406,16.05603597106972,MODIS-Terra
2011-12-09,41.49022704265307,16.184804258828535,MODIS-Terra
2011-12-31,48.35987804215598,15.881726837824544,MODIS-Terra
2012-01-02,38.77305600555283,16.31875055202488,MODIS-Terra
2012-01-03,43.234498456574045,16.103354226463125,MODIS-Terra
2012-01-05,49.2017668952194,15.847578344661315,MODIS-Terra
2012-01-07,53.320003343164714,15.688515387942857,MODIS-Terra
2012-01-08,53.24078074308234,15.69145802241269,MODIS-Terra
2012-01-09,57.65639233227136,15.533759126512223,MODIS-Terra
2012-01-10,63.08439600549484,15.355643055815108,MODIS-Terra
2012-01-12,49.86715261860373,15.820998955922846,MODIS-Terra
2012-01-13,54.51670189508513,15.644588151996686,MODIS-Terra
2012-01-14,59.05934192192589,15.486168591079263,MODIS-Terra
2012-01-27,52.04754644561399,15.736315520296671,MODIS-Terra
2012-01-30,58.55660787395317,15.503091322568821,MODIS-Terra
2012-02-02,53.40801690322375,15.68525133230446,MODIS-Terra
2012-02-03,50.02005465867046,15.814941148746811,MODIS-Terra
2012-02-05,58.840014823296094,15.493533710925021,MODIS-Terra
2012-02-06,52.52627596734924,15.718196546385116,MODIS-Terra
2012-02-11,54.72576767271641,15.637012770317597,MODIS-Terra
2012-02-15,47.84517338292056,15.902897465698288,MODIS-Terra
2012-02-19,46.30862021188976,15.96747675903407,MODIS-Terra
2012-02-23,46.219916778158606,15.971269824708543,MODIS-Terra
2012-02-24,40.18569736576786,16.247984553766855,MODIS-Terra
2012-03-07,37.19823528121299,16.40073792637361,MODIS-Terra
2012-03-08,42.533162341945584,16.1357025888708,MODIS-Terra
2012-03-09,43.10110689379013,16.10946626693476,MODIS-Terra
2012-03-10,43.82902415654702,16.07633965794696,MODIS-Terra
2012-03-23,38.79860439340358,16.317448023320708,MODIS-Terra
2012-04-06,40.27971190532355,16.24336336053966,MODIS-Terra
2012-04-07,37.4972747509134,16.384906478314633,MODIS-Terra
2012-04-08,39.092476290867346,16.30252681878676,MODIS-Terra
2012-04-14,33.72833069824974,16.59432666047792,MODIS-Terra
2012-04-20,44.59839145184434,16.041917972756323,MODIS-Terra
2012-04-21,33.928975423101754,16.582602354578967,MODIS-Terra
2012-04-23,33.84369112571157,16.587577313261477,MODIS-Terra
2012-04-27,40.3874846932468,16.238079110436047,MODIS-Terra
2012-04-28,39.392475688256944,16.287409451946473,MODIS-Terra
2012-04-29,38.551571103222685,16.330078487257083,MODIS-Terra
2012-05-01,39.76142055655268,16.268974503392542,MODIS-Terra
2012-05-05,36.374629288352075,16.44500564664179,MODIS-Terra
2012-05-06,41.83295862304438,16.168533862036384,MODIS-Terra
2012-05-07,34.16119794858734,16.56911888704201,MODIS-Terra
2012-05-09,31.23571843826301,16.74607401793844,MODIS-Terra
2012-05-10,38.561935002334344,16.329546975432663,MODIS-Terra
2012-05-12,37.036995288645315,16.4093268894801,MODIS-Terra
2012-05-13,41.07919098626541,16.204494973537066,MODIS-Terra
2012-05-15,47.46958824619948,15.918489737054074,MODIS-Terra
2012-05-16,39.54891939578343,16.27957153854595,MODIS-Terra
2012-05-18,43.12762729128113,16.108249593315804,MODIS-Terra
2012-05-23,42.08223168000467,16.15678349451082,MODIS-Terra
2012-05-29,50.57334086977803,15.793173858103614,MODIS-Terra
2012-05-30,40.55167287579909,16.23005570839632,MODIS-Terra
2012-05-31,46.710540434509525,15.950380480495483,MODIS-Terra
2012-06-01,42.360325457089914,16.143756208802643,MODIS-Terra
2012-06-06,40.55722134950408,16.229785136829037,MODIS-Terra
2012-06-08,34.609603669382594,16.54333998560037,MODIS-Terra
2012-06-09,48.64994382347528,15.869894764502646,MODIS-Terra
2012-06-10,34.673685045253166,16.539683170196554,MODIS-Terra
2012-06-11,44.69300428877196,16.037725927220436,MODIS-Terra
2012-06-13,41.35273238558776,16.191369210751418,MODIS-Terra
2012-06-14,45.5492951916969,16.000183575795404,MODIS-Terra
2012-06-17,33.402037522474664,16.613542368398498,MODIS-Terra
2012-06-18,37.882030051862024,16.364721382319658,MODIS-Terra
2012-06-19,46.928273508119645,15.941180048725755,MODIS-Terra
2012-06-20,45.19072847217396,16.01581781840946,MODIS-Terra
2012-06-21,50.224044782466166,15.806887983026058,MODIS-Terra
2012-06-24,42.62361804015221,16.131500658734353,MODIS-Terra
2012-06-26,49.49696463692826,15.835742453461762,MODIS-Terra
2012-06-27,59.544044213501344,15.46998832865836,MODIS-Terra
2012-06-28,55.566024258994254,15.606854917063288,MODIS-Terra
2012-07-01,67.17363134795626,15.231280240699789,MODIS-Terra
2012-07-02,80.18364058467188,14.880622368557965,MODIS-Terra
2012-07-03,81.57360603051384,14.846573268241514,MODIS-Terra
2012-07-04,73.53627105467139,15.052052395846317,MODIS-Terra
2012-07-05,88.71793459342399,14.680218596237864,MODIS-Terra
2012-07-06,88.3552238782738,14.688336892615666,MODIS-Terra
2012-07-07,95.61338419850136,14.531875523888516,MODIS-Terra
2012-07-08,96.92305452577172,14.504910135197179,MODIS-Terra
2012-07-09,102.2235361877472,14.39936611537064,MODIS-Terra
2012-07-10,70.34115196040062,15.140033277979569,MODIS-Terra
2012-07-11,96.57698615320078,14.51199999902758,MODIS-Terra
2012-07-12,95.55352349926764,14.533116810302658,MODIS-Terra
2012-07-14,121.77894334820454,14.052279260650607,MODIS-Terra
2012-07-15,128.44511430912934,13.946574159882402,MODIS-Terra
2012-07-18,117.26993783648469,14.12710311541582,MODIS-Terra
2012-07-19,137.37680449997643,13.813215861539334,MODIS-Terra
2012-07-21,115.1962389470004,14.162483345765054,MODIS-Terra
2012-07-22,126.26241825243348,13.980570193803032,MODIS-Terra
2012-07-23,103.53082929264096,14.374174530572873,MODIS-Terra
2012-07-24,91.48833193378938,14.619281373001172,MODIS-Terra
2012-07-25,86.21451657180222,14.736938498186646,MODIS-Terra
2012-07-26,82.73242438267862,14.818625870168262,MODIS-Terra
2012-07-27,84.88413199554483,14.767753154013576,MODIS-Terra
2012-07-28,85.46005467738028,14.754354797898031,MODIS-Terra
2012-07-29,80.48151144070029,14.873276317821706,MODIS-Terra
2012-07-30,101.8043166145115,14.407512576036538,MODIS-Terra
2012-07-31,86.40303045139792,14.732610505686807,MODIS-Terra
2012-08-01,98.7345215858888,14.4682059821464,MODIS-Terra
2012-08-02,98.25578498700752,14.477840485823435,MODIS-Terra
2012-08-03,87.84073598201009,14.699909507390657,MODIS-Terra
2012-08-04,63.16670735960158,15.353061389038203,MODIS-Terra
2012-08-06,67.86700949704768,15.2109444604406,MODIS-Terra
2012-08-07,81.4589168367504,14.849360749161292,MODIS-Terra
2012-08-09,59.285201673547,15.478612558199416,MODIS-Terra
2012-08-10,74.69748469666642,15.02101893215513,MODIS-Terra
2012-08-12,77.7141802712934,14.942593399535326,MODIS-Terra
2012-08-18,62.4772518123611,15.37479035849708,MODIS-Terra
2012-08-19,76.45594484142804,14.974928328273108,MODIS-Terra
2012-08-20,69.60789561608523,15.160786304326507,MODIS-Terra
2012-08-21,67.43457357879367,15.223602717375456,MODIS-Terra
2012-08-22,60.85566693322075,15.426854033892482,MODIS-Terra
2012-08-23,87.76748164609651,14.701562747041748,MODIS-Terra
2012-08-24,82.49849684013026,14.824235949380977,MODIS-Terra
2012-08-26,64.22029981412753,15.320308996342533,MODIS-Terra
2012-08-28,862.3952891578178,10.160107766994543,MODIS-Terra
2012-08-29,72.79726715705941,15.072057848538634,MODIS-Terra
2012-09-02,73.17869779195011,15.061707039540465,MODIS-Terra
2012-09-03,97.16513068348578,14.499965740359812,MODIS-Terra
2012-09-04,58.825605750302515,15.494018533327676,MODIS-Terra
2012-09-05,83.31403856971541,14.804745810009535,MODIS-Terra
2012-09-06,261.12780345746745,12.537924613608311,MODIS-Terra
2012-09-07,70.25053414090571,15.142586277809528,MODIS-Terra
2012-09-08,69.91539801192721,15.152056778605811,MODIS-Terra
2012-09-09,63.032402593136666,15.35727554295795,MODIS-Terra
2012-09-10,74.51305539035674,15.025915529960798,MODIS-Terra
2012-09-11,58.71006377106536,15.49791046527082,MODIS-Terra
2012-09-12,60.231843756389125,15.447252358607784,MODIS-Terra
2012-09-13,67.64861649846628,15.217327169419718,MODIS-Terra
2012-09-14,80.32729881611975,14.877076096774658,MODIS-Terra
2012-09-15,71.39890070594839,15.110473315279478,MODIS-Terra
2012-09-16,64.11328507724588,15.323611150565512,MODIS-Terra
2012-09-17,56.44912081029516,15.575645820773616,MODIS-Terra
2012-09-18,61.435254350479454,15.408088210288724,MODIS-Terra
2012-09-19,60.20637918139761,15.448089491799124,MODIS-Terra
2012-09-20,59.360462944955785,15.47610110375615,MODIS-Terra
2012-09-21,62.11497605223732,15.386303933772524,MODIS-Terra
2012-09-22,63.33752317090111,15.347714500898405,MODIS-Terra
2012-09-23,67.76979503725778,15.213783096604857,MODIS-Terra
2012-09-24,66.65172523982817,15.246725576592894,MODIS-Terra
2012-09-25,184.91877841011103,13.22339262075809,MODIS-Terra
2012-09-26,79.38458149328608,14.900463913874887,MODIS-Terra
2012-09-29,56.10294790213123,15.587821329965664,MODIS-Terra
2012-09-30,57.44148962528416,15.541150862172003,MODIS-Terra
2012-10-01,54.0040538801598,15.663286996656893,MODIS-Terra
2012-10-02,66.59491484413593,15.248414103110576,MODIS-Terra
2012-10-03,42.15291400347936,16.153464264895774,MODIS-Terra
2012-10-04,48.770285586959794,15.865006541947423,MODIS-Terra
2012-10-05,44.39081987325575,16.051146085088362,MODIS-Terra
2012-10-06,47.64194190519584,15.911319321555993,MODIS-Terra
2012-10-07,43.416371340021136,16.095050993521454,MODIS-Terra
2012-10-08,56.36731671553652,15.57851628113633,MODIS-Terra
2012-10-09,51.12282161720035,15.771790099554892,MODIS-Terra
2012-10-10,49.98915703051985,15.81616378769229,MODIS-Terra
2012-10-11,51.78087684296125,15.746480663426723,MODIS-Terra
2012-10-12,50.24633116308255,15.806010134105918,MODIS-Terra
2012-10-17,43.57543219401246,16.087817610846173,MODIS-Terra
2012-10-21,42.71548895320839,16.127242081944814,MODIS-Terra
2012-10-25,42.06124420364104,16.157770133476788,MODIS-Terra
2012-10-29,45.71834530834193,15.992855175504701,MODIS-Terra
2012-11-07,41.48435708044099,16.185084087973678,MODIS-Terra
2012-11-10,31.090253313435007,16.75529911574256,MODIS-Terra
2012-11-25,30.039779190081234,16.823224462240205,MODIS-Terra
2012-12-02,21.00731765254905,17.529652305841864,MODIS-Terra
2012-12-03,30.135241563315535,16.816954612317204,MODIS-Terra
2012-12-05,31.766842994810737,16.7127512587374,MODIS-Terra
2012-12-06,31.094621516971753,16.755021466867902,MODIS-Terra
2012-12-09,27.934057581509357,16.9668256682329,MODIS-Terra
2012-12-12,33.95473781604077,16.581101988550017,MODIS-Terra
2012-12-13,26.8169177144049,17.047458168933645,MODIS-Terra
2013-03-09,39.359073355265664,16.289086948364798,MODIS-Terra
2013-03-15,47.858091800932456,15.90236333679809,MODIS-Terra
2013-03-16,45.31280824112096,16.010481042392485,MODIS-Terra
2013-03-17,35.648751369426996,16.484857452446477,MODIS-Terra
2013-03-18,43.2975758658235,16.100470548059775,MODIS-Terra
2013-03-22,44.5583880962397,16.043693084739402,MODIS-Terra
2013-03-29,45.581656990743525,15.99877857970614,MODIS-Terra
2013-03-30,43.74271057060115,16.08023888761886,MODIS-Terra
2013-04-08,36.66137476105207,16.429481033344246,MODIS-Terra
2013-04-11,42.12416411007138,16.154813684624514,MODIS-Terra
2013-04-13,37.20429702302906,16.400415753030416,MODIS-Terra
2013-04-15,41.89073257618155,16.16580427696124,MODIS-Terra
2013-04-17,38.44588452444041,16.335506767258266,MODIS-Terra
2013-04-18,42.58407081695871,16.133336646914927,MODIS-Terra
2013-04-20,40.45333610296845,16.23485724176453,MODIS-Terra
2013-04-21,42.42850301270565,16.14057545559001,MODIS-Terra
2013-04-22,38.12332709841979,16.35216648541507,MODIS-Terra
2013-04-23,40.04813062831965,16.25476598300122,MODIS-Terra
2013-04-24,37.388853565176696,16.390631804843565,MODIS-Terra
2013-04-25,37.66593156194182,16.37603306611743,MODIS-Terra
2013-04-26,36.311617254247615,16.448433521510424,MODIS-Terra
2013-04-27,41.3604133022837,16.191001896577518,MODIS-Terra
2013-04-30,43.58928597300162,16.087188849623544,MODIS-Terra
2013-05-01,38.669700028731754,16.32402868166446,MODIS-Terra
2013-05-02,45.830386578301535,15.988013012482611,MODIS-Terra
2013-05-03,41.72220710598847,16.173776950809383,MODIS-Terra
2013-05-05,41.59384055459604,16.179871350128565,MODIS-Terra
2013-05-06,44.91054070906428,16.02812093664386,MODIS-Terra
2013-05-07,44.557981334970286,16.04371114255764,MODIS-Terra
2013-05-09,47.856268445533985,15.90243871709663,MODIS-Terra
2013-05-10,43.40732509864161,16.095463170477046,MODIS-Terra
2013-05-14,46.02917378312524,15.979450877720524,MODIS-Terra
2013-05-17,41.64599340797646,16.177393053733226,MODIS-Terra
2013-05-19,39.50504927183196,16.281766330835353,MODIS-Terra
2013-05-20,49.17137722748737,15.84880083069379,MODIS-Terra
2013-05-22,42.909456945672304,16.118280830886533,MODIS-Terra
2013-05-23,50.36767895878563,15.801237111314094,MODIS-Terra
2013-05-24,47.03652995479072,15.936621447585367,MODIS-Terra
2013-05-25,52.79709229593135,15.708019483547446,MODIS-Terra
2013-05-26,42.60145194787941,16.132529514866974,MODIS-Terra
2013-05-28,47.05308931206247,15.935925067873654,MODIS-Terra
2013-05-30,56.40433789053679,15.577216714266683,MODIS-Terra
2013-05-31,46.530761068495416,15.958009455491151,MODIS-Terra
2013-06-01,52.19174056190877,15.730840621136394,MODIS-Terra
2013-06-02,40.50579715238989,16.232294255918077,MODIS-Terra
2013-06-03,50.07005116269681,15.812964349760932,MODIS-Terra
2013-06-04,46.08368803256984,15.977109291070406,MODIS-Terra
2013-06-05,50.98781066824354,15.777022907254832,MODIS-Terra
2013-06-06,53.20082695029784,15.692943718230708,MODIS-Terra
2013-06-07,59.62685735136445,15.4672370179984,MODIS-Terra
2013-06-08,56.31868691526289,15.580224643713564,MODIS-Terra
2013-06-09,51.61067380611922,15.752995944988356,MODIS-Terra
2013-06-10,61.74886379258059,15.398007684092477,MODIS-Terra
2013-06-11,84.51899468004292,14.776294812990045,MODIS-Terra
2013-06-12,74.81040588564363,15.018026822978186,MODIS-Terra
2013-06-14,89.52255529956724,14.662326887343397,MODIS-Terra
2013-06-15,80.84901128640817,14.864250363576389,MODIS-Terra
2013-06-16,103.7522702213974,14.369938800661203,MODIS-Terra
2013-06-17,114.62980993873822,14.172257912222221,MODIS-Terra
2013-06-22,114.22941954212442,14.179196343728677,MODIS-Terra
2013-06-27,109.48189017235866,14.263367770648188,MODIS-Terra
2013-06-28,167.0147535760825,13.425552080375383,MODIS-Terra
2013-06-29,84.08939590216109,14.786391671143065,MODIS-Terra
2013-06-30,105.4847621865346,14.337107565026372,MODIS-Terra
2013-07-01,58.05836887471082,15.5200063280422,MODIS-Terra
2013-07-03,67.16264146710633,15.231604240824026,MODIS-Terra
2013-07-05,123.37913520767832,14.026387884526116,MODIS-Terra
2013-07-06,85.63277305180075,14.750354200692982,MODIS-Terra
2013-07-07,75.46582173281094,15.000748515572127,MODIS-Terra
2013-07-08,90.89526812827496,14.632170013005862,MODIS-Terra
2013-07-09,81.75494207687709,14.842173925035695,MODIS-Terra
2013-07-10,117.95226317182866,14.115598001129229,MODIS-Terra
2013-07-11,78.52369217120868,14.922064937289065,MODIS-Terra
2013-07-12,121.42457570558366,14.05805887200961,MODIS-Terra
2013-07-13,94.59508061531092,14.553097646533729,MODIS-Terra
2013-07-14,97.956791967927,14.483881457597931,MODIS-Terra
2013-07-15,60.09035638435832,15.451908149765018,MODIS-Terra
2013-07-17,92.71850641983836,14.592810483426092,MODIS-Terra
2013-07-18,55.98747482338379,15.591899393007566,MODIS-Terra
2013-07-19,87.94778331047803,14.697496082309158,MODIS-Terra
2013-07-20,68.32206177064873,15.19771075214328,MODIS-Terra
2013-07-21,86.05473506260643,14.740614236098281,MODIS-Terra
2013-07-22,104.55765478254467,14.354609047752547,MODIS-Terra
2013-07-25,115.73924371251806,14.153157900251813,MODIS-Terra
2013-07-27,63.838888008727785,15.332103407039085,MODIS-Terra
2013-07-28,103.28967915941796,14.378797549579645,MODIS-Terra
2013-07-29,92.4004978975737,14.599619664466218,MODIS-Terra
2013-08-01,1065.624379444969,9.738187128958998,MODIS-Terra
2013-08-02,142.69134373863403,13.737910318578315,MODIS-Terra
2013-08-03,59.61776642094757,15.46753886076226,MODIS-Terra
2013-08-04,108.38171742808808,14.283392656286765,MODIS-Terra
2013-08-05,62.61981170430532,15.370277874803719,MODIS-Terra
2013-08-06,91.42654287028093,14.620620296657194,MODIS-Terra
2013-08-11,53.35941550362139,15.6870530914847,MODIS-Terra
2013-08-12,54.78589389530886,15.634839474119644,MODIS-Terra
2013-08-13,58.54897469738647,15.503349381302087,MODIS-Terra
2013-08-14,49.917787498398326,15.818990809555544,MODIS-Terra
2013-08-15,51.226531644328595,15.767779817467385,MODIS-Terra
