chl,date,sensor
64.18540398038137,2011-07-07,Terra
49.81445984612831,2011-07-08,Terra
78.20386420901264,2011-07-09,Terra
73.1917384995265,2011-07-10,Terra
12.549215352703222,2011-07-12,Terra
84.17629902762489,2011-07-15,Terra
113.4542721751482,2011-07-20,Terra
120.75076656140776,2011-07-21,Terra
98.56613885973876,2011-07-22,Terra
102.22353618774721,2011-07-23,Terra
60.11493481981409,2011-07-24,Terra
45.19982001346366,2011-07-25,Terra
70.08718026017809,2011-07-26,Terra
108.50863222060129,2011-07-27,Terra
70.69687248407851,2011-07-28,Terra
72.88037956323058,2011-07-29,Terra
69.46093178903635,2011-07-30,Terra
59.50708936508584,2011-07-31,Terra
65.45081469420816,2011-08-02,Terra
96.21663880783359,2011-08-03,Terra
65.85011905440771,2011-08-04,Terra
137.88159299261636,2011-08-05,Terra
84.1150759740728,2011-08-06,Terra
66.77777464467847,2011-08-07,Terra
38.7641722119493,2011-08-09,Terra
97.37672445728748,2011-08-10,Terra
81.4974238837052,2011-08-11,Terra
68.87124314152034,2011-08-12,Terra
88.38514189062737,2011-08-13,Terra
66.40252356886928,2011-08-14,Terra
90.10751422033593,2011-08-15,Terra
78.13961931683127,2011-08-16,Terra
77.61460637332702,2011-08-18,Terra
81.86273823895617,2011-08-19,Terra
75.4753626414998,2011-08-20,Terra
64.71922199658053,2011-08-21,Terra
73.06934363778905,2011-08-22,Terra
112.65513507403294,2011-08-23,Terra
63.60883241825178,2011-08-24,Terra
94.86623545062216,2011-08-25,Terra
90.33099280375404,2011-08-26,Terra
90.08713114973982,2011-08-27,Terra
69.8878441878327,2011-08-28,Terra
78.19202003229522,2011-08-29,Terra
83.98132896996904,2011-08-30,Terra
89.65236327765432,2011-08-31,Terra
60.076585618660516,2011-09-01,Terra
89.10364075807728,2011-09-02,Terra
50.332213905286544,2011-09-03,Terra
58.34079479653866,2011-09-04,Terra
63.46047439641606,2011-09-05,Terra
61.09654911645118,2011-09-06,Terra
53.82034836019694,2011-09-08,Terra
87.53312047537925,2011-09-10,Terra
2.617650767323572,2011-09-11,Terra
366.01761370287477,2011-09-12,Terra
64.53854602876957,2011-09-13,Terra
7.471575846496068,2011-09-14,Terra
54.83180975809899,2011-09-17,Terra
76.97572212098835,2011-09-18,Terra
57.28096590253103,2011-09-19,Terra
60.88706358584474,2011-09-20,Terra
47.033523900325065,2011-09-21,Terra
57.284360312390845,2011-09-22,Terra
58.11830264074784,2011-09-23,Terra
47.76351521788593,2011-09-24,Terra
43.30445937744595,2011-09-26,Terra
60.291981852196024,2011-09-27,Terra
48.62815916702529,2011-09-28,Terra
46.41409392656497,2011-09-29,Terra
24.008351735967178,2011-10-06,Terra
51.92706838206534,2011-10-08,Terra
77.77487235857132,2011-10-11,Terra
44.80040898683011,2011-10-14,Terra
46.044971583887815,2011-10-15,Terra
21.746186428001934,2011-10-17,Terra
48.37938886814829,2011-10-18,Terra
35.67867403584232,2011-10-19,Terra
47.27245077457177,2011-10-20,Terra
46.75845879687064,2011-10-21,Terra
45.8092895556462,2011-10-22,Terra
50.148605232911635,2011-10-23,Terra
45.28678375307522,2011-10-24,Terra
43.608654139436354,2011-10-25,Terra
45.81403095300926,2011-10-26,Terra
48.33624426762168,2011-10-27,Terra
47.183783978196914,2011-10-31,Terra
43.38209468606132,2011-11-01,Terra
49.2017668952194,2011-11-02,Terra
17.99969522539749,2011-11-04,Terra
44.94171113950224,2011-11-14,Terra
38.90476401479188,2011-11-24,Terra
40.50811842889733,2011-11-25,Terra
40.058792391078356,2011-11-30,Terra
40.84029907172172,2011-12-01,Terra
38.549571561758626,2011-12-02,Terra
38.80541429009815,2011-12-03,Terra
39.70255835699068,2011-12-04,Terra
41.54393940214068,2011-12-05,Terra
42.243069862911085,2011-12-06,Terra
39.410349297088835,2011-12-07,Terra
45.32153874931022,2011-12-08,Terra
41.460378410422955,2011-12-09,Terra
41.79405293365705,2011-12-10,Terra
37.19380842339304,2011-12-12,Terra
43.37516014281645,2011-12-17,Terra
44.709454573320464,2011-12-18,Terra
47.304421480244464,2011-12-20,Terra
48.021947168087415,2011-12-21,Terra
48.55513209697401,2011-12-22,Terra
44.31176101374419,2011-12-25,Terra
46.53416791143388,2011-12-31,Terra
38.77305600555283,2012-01-02,Terra
41.972884109751085,2012-01-03,Terra
44.84541401560988,2012-01-05,Terra
53.273010539381154,2012-01-07,Terra
55.26504102747077,2012-01-08,Terra
56.47196614657757,2012-01-09,Terra
63.08439600549484,2012-01-10,Terra
47.79951029244331,2012-01-12,Terra
53.049535203212116,2012-01-13,Terra
59.77966670437646,2012-01-14,Terra
55.51823624948584,2012-01-27,Terra
59.2098298277822,2012-01-30,Terra
43.38684400495138,2012-01-31,Terra
48.291615673460605,2012-02-01,Terra
46.71750494611201,2012-02-02,Terra
49.873508463955915,2012-02-03,Terra
58.840014823296066,2012-02-05,Terra
54.6121695910069,2012-02-06,Terra
50.27863283559783,2012-02-11,Terra
47.845173382920564,2012-02-15,Terra
46.30862021188979,2012-02-19,Terra
45.504068016750836,2012-02-23,Terra
40.18569736576788,2012-02-24,Terra
39.72789740217644,2012-02-27,Terra
41.77931117852921,2012-03-01,Terra
36.79741725908893,2012-03-07,Terra
42.73926821161542,2012-03-08,Terra
43.10110689379013,2012-03-09,Terra
44.56808745475492,2012-03-10,Terra
40.27971190532355,2012-04-06,Terra
38.56193500233432,2012-04-08,Terra
32.536292344542204,2012-04-14,Terra
44.59839145184434,2012-04-20,Terra
33.12581379340199,2012-04-21,Terra
33.175867076681214,2012-04-23,Terra
40.02318215412248,2012-04-24,Terra
40.785407714430846,2012-04-27,Terra
39.62404962728414,2012-04-28,Terra
39.888234367894164,2012-05-01,Terra
36.374629288352075,2012-05-05,Terra
41.83295862304438,2012-05-06,Terra
31.548066273328867,2012-05-07,Terra
29.2369235747204,2012-05-09,Terra
38.8034349095692,2012-05-10,Terra
36.514664333135826,2012-05-12,Terra
41.07919098626541,2012-05-13,Terra
47.46958824619948,2012-05-15,Terra
39.05607073179739,2012-05-16,Terra
42.93719625342236,2012-05-18,Terra
35.21039081838738,2012-05-25,Terra
49.750962160663136,2012-05-29,Terra
38.854780039753074,2012-05-30,Terra
46.71054043450955,2012-05-31,Terra
38.652733870802535,2012-06-01,Terra
41.70656593629191,2012-06-02,Terra
48.746052613314305,2012-06-09,Terra
33.08860947207106,2012-06-10,Terra
43.185805772080386,2012-06-11,Terra
43.1597516405071,2012-06-12,Terra
41.352732385587785,2012-06-13,Terra
46.598785941419536,2012-06-14,Terra
32.80228781381017,2012-06-17,Terra
37.882030051862046,2012-06-18,Terra
46.48439547733741,2012-06-19,Terra
44.013828602471364,2012-06-20,Terra
50.50864637408746,2012-06-21,Terra
41.61415515768409,2012-06-24,Terra
593.5608031585083,2012-06-26,Terra
57.07092588369657,2012-06-27,Terra
55.566024258994254,2012-06-28,Terra
64.41556726228688,2012-07-01,Terra
80.18364058467188,2012-07-02,Terra
82.97388309459821,2012-07-03,Terra
76.71266390168965,2012-07-04,Terra
88.71793459342399,2012-07-05,Terra
88.3552238782738,2012-07-06,Terra
95.25997235639485,2012-07-07,Terra
108.23766428208079,2012-07-08,Terra
95.19017337963616,2012-07-09,Terra
68.77410408822604,2012-07-10,Terra
104.08909588402004,2012-07-11,Terra
88.25694651723616,2012-07-12,Terra
34.673685045253166,2012-07-13,Terra
113.82539238638226,2012-07-14,Terra
128.44511430912922,2012-07-15,Terra
139.73017365763013,2012-07-18,Terra
124.88497419977541,2012-07-19,Terra
66.56924716321033,2012-07-20,Terra
116.68942861197384,2012-07-21,Terra
114.14762949988214,2012-07-22,Terra
101.17346665601444,2012-07-23,Terra
91.48833193378938,2012-07-24,Terra
80.15422137103167,2012-07-25,Terra
66.27633244726852,2012-07-26,Terra
83.17724053548412,2012-07-27,Terra
85.46005467738028,2012-07-28,Terra
80.48151144070029,2012-07-29,Terra
101.80431661451162,2012-07-30,Terra
86.40303045139792,2012-07-31,Terra
98.73452158588876,2012-08-01,Terra
109.23643880672583,2012-08-02,Terra
84.50302737631169,2012-08-03,Terra
56.54521402637214,2012-08-04,Terra
56.89394127180179,2012-08-06,Terra
89.40132699905824,2012-08-07,Terra
60.703993385685834,2012-08-09,Terra
74.69748469666642,2012-08-10,Terra
34.673685045253166,2012-08-11,Terra
77.7141802712934,2012-08-12,Terra
34.673685045253166,2012-08-13,Terra
34.673685045253166,2012-08-15,Terra
34.673685045253166,2012-08-16,Terra
34.673685045253166,2012-08-17,Terra
52.891229420443835,2012-08-18,Terra
76.45594484142804,2012-08-19,Terra
69.60789561608523,2012-08-20,Terra
57.96610976634111,2012-08-21,Terra
60.21399930584393,2012-08-22,Terra
94.00136782355713,2012-08-23,Terra
89.89480176793387,2012-08-24,Terra
34.673685045253166,2012-08-25,Terra
62.18746803827047,2012-08-26,Terra
34.673685045253166,2012-08-27,Terra
34.673685045253166,2012-08-28,Terra
65.00054519073957,2012-08-29,Terra
34.673685045253166,2012-08-30,Terra
34.673685045253166,2012-08-31,Terra
34.673685045253166,2012-09-01,Terra
74.50979810210698,2012-09-02,Terra
103.46448325281649,2012-09-03,Terra
56.25066301880319,2012-09-04,Terra
83.31403856971541,2012-09-05,Terra
34.673685045253166,2012-09-06,Terra
65.5010920857734,2012-09-07,Terra
63.5316092996763,2012-09-08,Terra
63.032402593136666,2012-09-09,Terra
66.82000845514501,2012-09-10,Terra
61.05959442987411,2012-09-11,Terra
66.62484114844062,2012-09-12,Terra
67.64861649846628,2012-09-13,Terra
80.32729881611975,2012-09-14,Terra
71.39890070594839,2012-09-15,Terra
61.2830872383151,2012-09-16,Terra
54.16312318320276,2012-09-17,Terra
61.43525435047942,2012-09-18,Terra
68.77726755763501,2012-09-19,Terra
57.82552885159113,2012-09-20,Terra
59.79425684458011,2012-09-21,Terra
63.33752317090111,2012-09-22,Terra
71.41868314638951,2012-09-23,Terra
71.22001329523786,2012-09-24,Terra
34.673685045253166,2012-09-25,Terra
91.03034701794364,2012-09-26,Terra
55.6135270878248,2012-09-29,Terra
67.09667972096155,2012-09-30,Terra
51.49264310667267,2012-10-01,Terra
68.27249481767488,2012-10-02,Terra
39.80785645111849,2012-10-03,Terra
48.33389881865,2012-10-04,Terra
44.394739122627904,2012-10-05,Terra
47.64194190519584,2012-10-06,Terra
43.416371340021136,2012-10-07,Terra
56.65625988054007,2012-10-08,Terra
51.12282161720035,2012-10-09,Terra
51.03663840739449,2012-10-10,Terra
51.78087684296125,2012-10-11,Terra
51.7059408932049,2012-10-12,Terra
42.60394715344771,2012-10-17,Terra
45.18493537883626,2012-10-25,Terra
41.17887415090839,2012-10-28,Terra
47.87827400548587,2012-10-29,Terra
36.50391446592003,2012-11-06,Terra
41.48435708044099,2012-11-07,Terra
31.873205753244065,2012-11-10,Terra
36.62079272914978,2012-11-12,Terra
33.36735477547898,2012-11-14,Terra
30.039779190081234,2012-11-25,Terra
21.00731765254905,2012-12-02,Terra
30.717811036258553,2012-12-03,Terra
32.52482346817581,2012-12-05,Terra
30.361342537005005,2012-12-06,Terra
27.934057581509357,2012-12-09,Terra
33.62535631503604,2012-12-12,Terra
28.69111112004648,2012-12-13,Terra
34.365540292620075,2013-01-08,Terra
35.5547056701395,2013-01-27,Terra
35.903962830371185,2013-01-29,Terra
42.7611726795064,2013-03-08,Terra
39.359073355265664,2013-03-09,Terra
47.858091800932456,2013-03-15,Terra
46.075914828259975,2013-03-16,Terra
35.648751369426996,2013-03-17,Terra
44.297332980290484,2013-03-18,Terra
44.5583880962397,2013-03-22,Terra
42.45129057450142,2013-03-27,Terra
45.581656990743504,2013-03-29,Terra
45.0382707080732,2013-03-30,Terra
35.996023181379854,2013-04-08,Terra
41.787783005101666,2013-04-11,Terra
37.20429702302904,2013-04-13,Terra
41.89073257618155,2013-04-15,Terra
38.44588452444041,2013-04-17,Terra
42.13952997533361,2013-04-18,Terra
45.458170937899794,2013-04-19,Terra
40.88640128959786,2013-04-20,Terra
43.05412569542366,2013-04-21,Terra
38.17296858750594,2013-04-22,Terra
39.78259907358973,2013-04-23,Terra
37.388853565176696,2013-04-24,Terra
37.30297793091677,2013-04-25,Terra
36.311617254247615,2013-04-26,Terra
41.3604133022837,2013-04-27,Terra
43.916018093819936,2013-04-30,Terra
38.97958656218052,2013-05-01,Terra
46.22384063492972,2013-05-02,Terra
41.72220710598847,2013-05-03,Terra
41.52660653316882,2013-05-05,Terra
44.347592360454996,2013-05-06,Terra
43.9169127640165,2013-05-07,Terra
45.227842242831706,2013-05-09,Terra
42.470596533909294,2013-05-10,Terra
45.446044613421535,2013-05-14,Terra
41.639232768823774,2013-05-17,Terra
39.44969360621608,2013-05-19,Terra
49.17137722748734,2013-05-20,Terra
48.00627052453087,2013-05-23,Terra
50.11180845004114,2013-05-24,Terra
52.79709229593135,2013-05-25,Terra
42.608088813044915,2013-05-26,Terra
47.38505939433497,2013-05-28,Terra
42.55940510033618,2013-05-29,Terra
56.40433789053679,2013-05-30,Terra
46.530761068495416,2013-05-31,Terra
52.19174056190877,2013-06-01,Terra
40.50579715238989,2013-06-02,Terra
49.83324220414983,2013-06-03,Terra
46.06129397004122,2013-06-04,Terra
47.01012653407581,2013-06-05,Terra
48.255163010132215,2013-06-06,Terra
54.6549306555137,2013-06-07,Terra
48.55513209697401,2013-06-08,Terra
58.71413393389634,2013-06-10,Terra
84.51899468004292,2013-06-11,Terra
71.54484924630579,2013-06-12,Terra
89.52255529956724,2013-06-14,Terra
80.84901128640819,2013-06-15,Terra
48.903057549575465,2013-06-16,Terra
114.06176094636406,2013-06-17,Terra
89.27046013020954,2013-06-21,Terra
114.22941954212442,2013-06-22,Terra
109.48189017235866,2013-06-27,Terra
167.0147535760825,2013-06-28,Terra
77.53432771446455,2013-06-29,Terra
114.31109262597334,2013-06-30,Terra
56.86847642785685,2013-07-01,Terra
67.16264146710633,2013-07-03,Terra
123.37913520767832,2013-07-05,Terra
77.3932647293495,2013-07-06,Terra
90.89526812827496,2013-07-08,Terra
76.26101033109263,2013-07-09,Terra
117.95226317182866,2013-07-10,Terra
72.13684628576854,2013-07-11,Terra
121.42457570558355,2013-07-12,Terra
94.59508061531092,2013-07-13,Terra
92.2129051214287,2013-07-14,Terra
70.41114871278106,2013-07-15,Terra
95.00777712230486,2013-07-17,Terra
57.43068191636118,2013-07-18,Terra
88.81714369065061,2013-07-19,Terra
68.32206177064873,2013-07-20,Terra
100.32444450215345,2013-07-21,Terra
104.55765478254469,2013-07-22,Terra
116.49809714221568,2013-07-25,Terra
73.91565406357638,2013-07-27,Terra
104.45572044337979,2013-07-28,Terra
92.40049789757374,2013-07-29,Terra
34.673685045253166,2013-07-30,Terra
1065.624379444969,2013-08-01,Terra
135.53386462306193,2013-08-02,Terra
59.658052885959094,2013-08-03,Terra
111.27586135812923,2013-08-04,Terra
34.673685045253166,2013-08-05,Terra
91.42654287028085,2013-08-06,Terra
51.27908277054127,2013-08-11,Terra
50.7350688514354,2013-08-12,Terra
55.3899688004897,2013-08-13,Terra
50.91947631089155,2013-08-14,Terra
50.66954706072414,2013-08-15,Terra
52.27230383065653,2013-08-16,Terra
33.25969518786325,2013-08-17,Terra
41.7232232825489,2013-08-18,Terra
47.4457778694623,2013-08-19,Terra
47.30925299272182,2013-08-20,Terra
46.72771747304522,2013-08-23,Terra
45.572092300443735,2013-08-24,Terra
62.65686076301232,2013-08-27,Terra
50.03314155818069,2013-08-28,Terra
45.95281689578394,2013-08-29,Terra
53.87757814722467,2013-08-30,Terra
54.062457424129576,2013-08-31,Terra
72.59603383536295,2013-09-01,Terra
64.06595687883896,2013-09-02,Terra
51.27908277054127,2013-09-03,Terra
49.46232165076964,2013-09-04,Terra
43.78970332287521,2013-09-06,Terra
54.05745119113053,2013-09-07,Terra
46.919362369201245,2013-09-08,Terra
47.52075309436231,2013-09-09,Terra
51.18029568458123,2013-09-10,Terra
49.862858701594924,2013-09-11,Terra
48.927825729330834,2013-09-13,Terra
56.34170646658574,2013-09-14,Terra
46.48919586321423,2013-09-15,Terra
51.280885249070174,2013-09-16,Terra
51.75097975564712,2013-09-18,Terra
42.454502575902865,2013-09-19,Terra
50.920935108989,2013-09-20,Terra
36.90697812902042,2013-09-24,Terra
42.66853151860463,2013-09-27,Terra
34.97343091628784,2013-09-30,Terra
47.70884933437662,2013-10-01,Terra
51.875519402285875,2013-10-02,Terra
45.152760433444776,2013-10-03,Terra
42.360325457089914,2013-10-04,Terra
46.06129397004122,2013-10-05,Terra
51.90355292573396,2013-10-06,Terra
43.24931592640526,2013-10-08,Terra
43.26610928352434,2013-10-09,Terra
43.25320614855449,2013-10-12,Terra
41.93326468343465,2013-10-13,Terra
41.843374022977756,2013-10-14,Terra
42.89513371283321,2013-10-15,Terra
39.2162467046285,2013-10-16,Terra
39.23715275588493,2013-10-17,Terra
41.259980964057206,2013-10-18,Terra
41.884857952424326,2013-10-19,Terra
41.66162099165862,2013-10-20,Terra
39.72789740217646,2013-10-21,Terra
38.666688694051956,2013-10-22,Terra
41.35908930425694,2013-10-23,Terra
34.07522236529899,2013-10-24,Terra
40.97907266881921,2013-10-25,Terra
35.48838458404095,2013-10-26,Terra
32.883468903965436,2013-10-27,Terra
33.82067063028487,2013-10-29,Terra
35.433532931651264,2013-10-31,Terra
35.59354065252017,2013-11-01,Terra
36.78250582056595,2013-11-03,Terra
34.230547068816925,2013-11-04,Terra
35.441570051248696,2013-11-13,Terra
28.214057129309655,2013-11-14,Terra
28.407196340818857,2013-11-16,Terra
35.10035736604089,2013-11-17,Terra
24.926109257303875,2013-11-21,Terra
28.278389586151334,2013-11-22,Terra
21.219142357255603,2013-11-23,Terra
31.595039305046217,2013-11-24,Terra
32.97352628050729,2013-11-25,Terra
31.091066809070995,2013-11-28,Terra
42.4456115576545,2013-11-29,Terra
28.839073860441612,2013-12-04,Terra
31.117771924980406,2013-12-05,Terra
51.12858168081216,2014-02-19,Terra
48.327749628730615,2014-02-21,Terra
45.95433044479119,2014-02-22,Terra
52.41902698497015,2014-02-23,Terra
47.80707285659092,2014-03-11,Terra
37.62808429628256,2014-03-12,Terra
46.19984862136151,2014-03-15,Terra
41.061231022797884,2014-03-17,Terra
47.13991489291574,2014-03-18,Terra
50.91708224413285,2014-03-19,Terra
46.68109562658138,2014-03-20,Terra
43.57306862489814,2014-03-21,Terra
40.240447482033076,2014-03-22,Terra
43.74554681914761,2014-03-23,Terra
40.941447135509264,2014-03-24,Terra
44.27643608176355,2014-04-02,Terra
41.491837274450184,2014-04-07,Terra
40.51390595952078,2014-04-09,Terra
43.663931414958505,2014-04-10,Terra
40.97719597624542,2014-04-11,Terra
45.11582711545132,2014-04-12,Terra
38.08531541275044,2014-04-13,Terra
43.68640066081565,2014-04-14,Terra
42.20946654138264,2014-04-16,Terra
41.585986669751726,2014-04-18,Terra
42.45406126455025,2014-04-20,Terra
40.54210970864469,2014-04-22,Terra
44.157154452425935,2014-04-28,Terra
42.84774655849126,2014-04-29,Terra
41.44264110404875,2014-05-06,Terra
40.85853968887855,2014-05-07,Terra
48.21384501058284,2014-05-10,Terra
37.56963204827398,2014-05-11,Terra
41.721554004051164,2014-05-12,Terra
38.32636517864139,2014-05-13,Terra
43.67796157816866,2014-05-14,Terra
42.49735977384769,2014-05-16,Terra
48.770285586959794,2014-05-17,Terra
39.07018201509865,2014-05-18,Terra
45.87456658366873,2014-05-21,Terra
42.57551282376445,2014-05-22,Terra
48.21070480762402,2014-05-24,Terra
47.50247732895707,2014-05-26,Terra
37.163016983611385,2014-05-27,Terra
48.3635690309542,2014-05-28,Terra
41.424415695665694,2014-05-29,Terra
46.87601539682623,2014-05-30,Terra
38.224560239087474,2014-05-31,Terra
48.975684832646905,2014-06-01,Terra
53.9337044235402,2014-06-02,Terra
45.67040109281084,2014-06-03,Terra
62.34223395043389,2014-06-04,Terra
39.91267449194422,2014-06-05,Terra
51.37472370445757,2014-06-06,Terra
52.41468363248155,2014-06-07,Terra
55.499005176821285,2014-06-08,Terra
55.772187263205346,2014-06-09,Terra
55.92723758996702,2014-06-10,Terra
69.41345900748945,2014-06-11,Terra
39.24345165713201,2014-06-12,Terra
78.02187842029679,2014-06-15,Terra
88.01628317380323,2014-06-16,Terra
81.28482583706582,2014-06-17,Terra
98.96571250076637,2014-06-18,Terra
120.46776353992574,2014-06-19,Terra
90.20823035337949,2014-06-20,Terra
89.95424798056702,2014-06-22,Terra
78.48448578492878,2014-06-23,Terra
128.76097899042404,2014-06-24,Terra
120.75076656140776,2014-06-28,Terra
107.62688668594947,2014-06-29,Terra
73.12228779706672,2014-06-30,Terra
77.44495054140327,2014-07-01,Terra
63.184513632896596,2014-07-02,Terra
96.4405460279891,2014-07-03,Terra
74.06650934569772,2014-07-04,Terra
122.48449978197442,2014-07-05,Terra
101.84265636911537,2014-07-06,Terra
51.92041469798613,2014-07-07,Terra
116.21137444141746,2014-07-09,Terra
108.40118706049347,2014-07-10,Terra
98.53420608698619,2014-07-12,Terra
34.673685045253166,2014-07-15,Terra
62.91128144887884,2014-07-16,Terra
52.001875387084034,2014-07-17,Terra
92.43955427513083,2014-07-18,Terra
58.272474563427174,2014-07-19,Terra
107.10208359787526,2014-07-20,Terra
85.69115630011193,2014-07-22,Terra
99.0328990251003,2014-07-24,Terra
89.4236411894999,2014-07-25,Terra
103.36194983621823,2014-07-26,Terra
70.82148123696281,2014-07-28,Terra
58.3125868077535,2014-07-29,Terra
57.722490404952545,2014-07-30,Terra
101.77531171668328,2014-08-01,Terra
34.673685045253166,2014-08-02,Terra
34.673685045253166,2014-08-03,Terra
34.673685045253166,2014-08-06,Terra
106.41458809837063,2014-08-07,Terra
54.75871904686885,2014-08-08,Terra
69.08044720576486,2014-08-09,Terra
54.215086033565385,2014-08-10,Terra
60.376490536849715,2014-08-11,Terra
58.92004552092436,2014-08-12,Terra
34.673685045253166,2014-08-15,Terra
45.278394890033425,2014-08-17,Terra
53.95496847504258,2014-08-18,Terra
53.19809551815139,2014-08-20,Terra
54.846502991999046,2014-08-21,Terra
49.81965166777717,2014-08-22,Terra
57.446531825784575,2014-08-23,Terra
58.34644924741552,2014-08-24,Terra
52.73866295029293,2014-08-25,Terra
52.29521816017309,2014-08-26,Terra
28.442188560425215,2014-08-27,Terra
34.673685045253166,2014-08-28,Terra
84.9318229739838,2014-08-31,Terra
62.30383396654883,2014-09-01,Terra
60.869748811829986,2014-09-02,Terra
57.298257041282696,2014-09-03,Terra
59.95936397560164,2014-09-04,Terra
49.13075593199917,2014-09-05,Terra
54.22232482708214,2014-09-06,Terra
55.31670502150306,2014-09-07,Terra
55.948363568814045,2014-09-08,Terra
59.312940111826016,2014-09-09,Terra
59.991760879008424,2014-09-10,Terra
56.30145400030678,2014-09-11,Terra
56.49557069752912,2014-09-12,Terra
56.214142272530076,2014-09-14,Terra
59.17672051251632,2014-09-16,Terra
52.67337094321296,2014-09-19,Terra
57.2644510006692,2014-09-20,Terra
64.61885277218059,2014-09-26,Terra
75.31649572292149,2014-09-29,Terra
61.47647548592995,2014-09-30,Terra
74.58385443214162,2014-10-01,Terra
62.974625527361,2014-10-02,Terra
66.33546426225475,2014-10-03,Terra
64.15181302339165,2014-10-04,Terra
79.89349831145863,2014-10-05,Terra
71.34524935780885,2014-10-06,Terra
73.02574548777962,2014-10-07,Terra
79.03541818611137,2014-10-08,Terra
49.62357002816867,2014-10-09,Terra
51.48555467746866,2014-10-11,Terra
52.56463580376967,2014-10-12,Terra
37.98248557874471,2014-10-13,Terra
41.97750285689557,2014-10-16,Terra
45.51984374870174,2014-10-18,Terra
49.351490266873476,2014-10-19,Terra
26.055187411246308,2014-10-25,Terra
26.790466634628977,2014-10-27,Terra
28.68175516725632,2014-11-02,Terra
27.093456029145955,2014-11-08,Terra
27.736395619159282,2014-11-10,Terra
28.91263440920739,2014-11-11,Terra
34.47500466055368,2014-11-15,Terra
35.2270241949894,2014-11-17,Terra
40.793835127891235,2014-11-29,Terra
31.842677758051515,2014-12-18,Terra
19.65511949989645,2014-12-26,Terra
20.48779083036203,2014-12-28,Terra
23.798116503706243,2014-12-30,Terra
15.200806228012448,2014-12-31,Terra
28.517714576020335,2015-01-01,Terra
22.86248914924063,2015-01-02,Terra
30.03824977740315,2015-01-03,Terra
32.76048671796288,2015-01-06,Terra
28.925407053781576,2015-01-07,Terra
33.28073193675565,2015-01-13,Terra
42.06681673808867,2015-01-19,Terra
34.41326939387211,2015-01-20,Terra
35.916442200913785,2015-01-23,Terra
21.788501438940582,2015-01-24,Terra
36.49655228159089,2015-01-29,Terra
39.525699917028255,2015-01-30,Terra
37.56397222127193,2015-01-31,Terra
32.98030250471316,2015-02-11,Terra
25.00438572377798,2015-02-14,Terra
29.04891928172374,2015-02-16,Terra
37.51132029670207,2015-02-18,Terra
35.10742135891311,2015-02-19,Terra
38.667770677649,2015-02-20,Terra
32.29543614604842,2015-02-21,Terra
38.47249469909091,2015-02-22,Terra
33.870092423097894,2015-02-23,Terra
33.34719282702072,2015-02-24,Terra
36.53973895485644,2015-03-01,Terra
38.34987545005526,2015-03-02,Terra
40.525723224986066,2015-03-03,Terra
37.99607816569175,2015-03-04,Terra
41.128154626254904,2015-03-06,Terra
39.082204371100005,2015-03-08,Terra
40.990042321258706,2015-03-09,Terra
41.66084537692025,2015-03-12,Terra
37.652513509388285,2015-03-18,Terra
40.3624259015675,2015-03-19,Terra
