datetime,date,chlorophyll_ugL,sensor,method
2011-07-01,2011-07-01,254.0939186412204,MODIS-Aqua,NIR/Red 500m
2011-07-02,2011-07-02,287.56336161808713,MODIS-Aqua,NIR/Red 500m
2011-07-03,2011-07-03,320.5004348256696,MODIS-Aqua,NIR/Red 500m
2011-07-04,2011-07-04,149.7455656395792,MODIS-Aqua,NIR/Red 500m
2011-07-08,2011-07-08,315.06309760635617,MODIS-Aqua,NIR/Red 500m
2011-07-10,2011-07-10,495.8832386226223,MODIS-Aqua,NIR/Red 500m
2011-07-15,2011-07-15,376.49801434438325,MODIS-Aqua,NIR/Red 500m
2011-07-20,2011-07-20,102.67212546340787,MODIS-Aqua,NIR/Red 500m
2011-07-22,2011-07-22,395.7916755337584,MODIS-Aqua,NIR/Red 500m
2011-07-24,2011-07-24,366.6953729799375,MODIS-Aqua,NIR/Red 500m
2011-07-27,2011-07-27,334.7590915256898,MODIS-Aqua,NIR/Red 500m
2011-07-29,2011-07-29,310.7391134795119,MODIS-Aqua,NIR/Red 500m
2011-07-30,2011-07-30,488.7673939385145,MODIS-Aqua,NIR/Red 500m
2011-07-31,2011-07-31,318.04255557315065,MODIS-Aqua,NIR/Red 500m
2011-08-04,2011-08-04,497.93165551645905,MODIS-Aqua,NIR/Red 500m
2011-08-05,2011-08-05,316.4806436761553,MODIS-Aqua,NIR/Red 500m
2011-08-07,2011-08-07,342.90597390771813,MODIS-Aqua,NIR/Red 500m
2011-08-09,2011-08-09,384.95800972198225,MODIS-Aqua,NIR/Red 500m
2011-08-11,2011-08-11,433.8297200641581,MODIS-Aqua,NIR/Red 500m
2011-08-12,2011-08-12,442.80092936540404,MODIS-Aqua,NIR/Red 500m
2011-08-14,2011-08-14,202.88583086540402,MODIS-Aqua,NIR/Red 500m
2011-08-18,2011-08-18,366.9322465957091,MODIS-Aqua,NIR/Red 500m
2011-08-19,2011-08-19,252.99282273040825,MODIS-Aqua,NIR/Red 500m
2011-08-20,2011-08-20,450.66819007086957,MODIS-Aqua,NIR/Red 500m
2011-08-21,2011-08-21,229.39225427985392,MODIS-Aqua,NIR/Red 500m
2011-08-22,2011-08-22,449.18516248112815,MODIS-Aqua,NIR/Red 500m
2011-08-23,2011-08-23,240.14072375366072,MODIS-Aqua,NIR/Red 500m
2011-08-24,2011-08-24,390.6544855737645,MODIS-Aqua,NIR/Red 500m
2011-08-26,2011-08-26,385.15209632339463,MODIS-Aqua,NIR/Red 500m
2011-08-27,2011-08-27,464.65250467974585,MODIS-Aqua,NIR/Red 500m
2011-08-28,2011-08-28,291.3024519441224,MODIS-Aqua,NIR/Red 500m
2011-09-01,2011-09-01,253.70893062522276,MODIS-Aqua,NIR/Red 500m
2011-09-03,2011-09-03,372.4272717593615,MODIS-Aqua,NIR/Red 500m
2011-09-04,2011-09-04,304.5699525029472,MODIS-Aqua,NIR/Red 500m
2011-09-05,2011-09-05,429.86579103936737,MODIS-Aqua,NIR/Red 500m
2011-09-06,2011-09-06,499.1842738702625,MODIS-Aqua,NIR/Red 500m
2011-09-08,2011-09-08,380.97659705441293,MODIS-Aqua,NIR/Red 500m
2011-09-11,2011-09-11,176.54123863598144,MODIS-Aqua,NIR/Red 500m
2011-09-18,2011-09-18,269.57889637602165,MODIS-Aqua,NIR/Red 500m
2011-09-19,2011-09-19,411.6929615789586,MODIS-Aqua,NIR/Red 500m
2011-09-20,2011-09-20,437.5562191020531,MODIS-Aqua,NIR/Red 500m
2011-09-21,2011-09-21,428.2687062632019,MODIS-Aqua,NIR/Red 500m
2011-09-24,2011-09-24,223.28171248771284,MODIS-Aqua,NIR/Red 500m
2011-09-28,2011-09-28,450.7201540241129,MODIS-Aqua,NIR/Red 500m
2011-09-29,2011-09-29,399.4095907583258,MODIS-Aqua,NIR/Red 500m
2011-10-08,2011-10-08,351.29243039169063,MODIS-Aqua,NIR/Red 500m
2011-10-16,2011-10-16,281.9502362622793,MODIS-Aqua,NIR/Red 500m
2011-10-17,2011-10-17,432.5754034128593,MODIS-Aqua,NIR/Red 500m
2011-10-18,2011-10-18,359.4522988269528,MODIS-Aqua,NIR/Red 500m
2011-10-24,2011-10-24,311.0124249959302,MODIS-Aqua,NIR/Red 500m
2011-10-25,2011-10-25,389.51575112783263,MODIS-Aqua,NIR/Red 500m
2011-10-27,2011-10-27,248.02074110889896,MODIS-Aqua,NIR/Red 500m
2011-10-29,2011-10-29,180.0284038554425,MODIS-Aqua,NIR/Red 500m
2011-11-01,2011-11-01,243.20886846469313,MODIS-Aqua,NIR/Red 500m
2011-11-02,2011-11-02,144.6326276215541,MODIS-Aqua,NIR/Red 500m
2011-11-08,2011-11-08,353.4239140821002,MODIS-Aqua,NIR/Red 500m
2011-11-11,2011-11-11,107.07151314823005,MODIS-Aqua,NIR/Red 500m
2011-11-25,2011-11-25,128.26719681204406,MODIS-Aqua,NIR/Red 500m
2011-11-29,2011-11-29,153.47285827965638,MODIS-Aqua,NIR/Red 500m
2011-12-01,2011-12-01,193.21529448197634,MODIS-Aqua,NIR/Red 500m
2011-12-02,2011-12-02,147.16273709256305,MODIS-Aqua,NIR/Red 500m
2011-12-03,2011-12-03,191.47061662820497,MODIS-Aqua,NIR/Red 500m
2011-12-04,2011-12-04,124.83173280608455,MODIS-Aqua,NIR/Red 500m
2011-12-05,2011-12-05,217.77855360493726,MODIS-Aqua,NIR/Red 500m
2011-12-06,2011-12-06,170.2549371067057,MODIS-Aqua,NIR/Red 500m
2011-12-07,2011-12-07,168.99857867079047,MODIS-Aqua,NIR/Red 500m
2011-12-08,2011-12-08,169.35874032238786,MODIS-Aqua,NIR/Red 500m
2011-12-09,2011-12-09,140.56049154429755,MODIS-Aqua,NIR/Red 500m
2011-12-10,2011-12-10,264.2887576462961,MODIS-Aqua,NIR/Red 500m
2011-12-12,2011-12-12,192.1163326828158,MODIS-Aqua,NIR/Red 500m
2011-12-13,2011-12-13,130.8574194739376,MODIS-Aqua,NIR/Red 500m
2011-12-16,2011-12-16,123.09149969500957,MODIS-Aqua,NIR/Red 500m
2011-12-17,2011-12-17,215.26455122728407,MODIS-Aqua,NIR/Red 500m
2011-12-21,2011-12-21,151.4282063583523,MODIS-Aqua,NIR/Red 500m
2011-12-22,2011-12-22,137.64730524706576,MODIS-Aqua,NIR/Red 500m
2011-12-23,2011-12-23,164.8616868026495,MODIS-Aqua,NIR/Red 500m
2012-01-08,2012-01-08,158.28568064110715,MODIS-Aqua,NIR/Red 500m
2012-01-09,2012-01-09,120.34159215321219,MODIS-Aqua,NIR/Red 500m
2012-01-10,2012-01-10,80.1427864553675,MODIS-Aqua,NIR/Red 500m
2012-01-11,2012-01-11,235.64922556451359,MODIS-Aqua,NIR/Red 500m
2012-01-12,2012-01-12,138.29441580616665,MODIS-Aqua,NIR/Red 500m
2012-01-23,2012-01-23,73.09088256329488,MODIS-Aqua,NIR/Red 500m
2012-01-27,2012-01-27,199.39994193492794,MODIS-Aqua,NIR/Red 500m
2012-02-02,2012-02-02,159.7682629760235,MODIS-Aqua,NIR/Red 500m
2012-02-03,2012-02-03,249.6824547041283,MODIS-Aqua,NIR/Red 500m
2012-02-05,2012-02-05,174.63308854539608,MODIS-Aqua,NIR/Red 500m
2012-02-06,2012-02-06,132.8125355088546,MODIS-Aqua,NIR/Red 500m
2012-02-12,2012-02-12,155.01331541264355,MODIS-Aqua,NIR/Red 500m
2012-02-24,2012-02-24,227.7822167946899,MODIS-Aqua,NIR/Red 500m
2012-02-27,2012-02-27,71.71342863003234,MODIS-Aqua,NIR/Red 500m
2012-03-04,2012-03-04,130.13163525021554,MODIS-Aqua,NIR/Red 500m
2012-03-07,2012-03-07,290.42776893234935,MODIS-Aqua,NIR/Red 500m
2012-03-08,2012-03-08,273.1564742010621,MODIS-Aqua,NIR/Red 500m
2012-03-23,2012-03-23,68.0110754172831,MODIS-Aqua,NIR/Red 500m
2012-03-24,2012-03-24,310.2299137419619,MODIS-Aqua,NIR/Red 500m
2012-04-14,2012-04-14,157.79972623772485,MODIS-Aqua,NIR/Red 500m
2012-04-21,2012-04-21,495.75260014348953,MODIS-Aqua,NIR/Red 500m
2012-04-22,2012-04-22,254.23729571225215,MODIS-Aqua,NIR/Red 500m
2012-04-23,2012-04-23,411.6856750455633,MODIS-Aqua,NIR/Red 500m
2012-04-29,2012-04-29,350.8628664149406,MODIS-Aqua,NIR/Red 500m
2012-05-07,2012-05-07,386.0147672113716,MODIS-Aqua,NIR/Red 500m
2012-05-09,2012-05-09,319.2347610681594,MODIS-Aqua,NIR/Red 500m
2012-05-10,2012-05-10,324.0218866360277,MODIS-Aqua,NIR/Red 500m
2012-05-11,2012-05-11,436.49682151311066,MODIS-Aqua,NIR/Red 500m
2012-05-12,2012-05-12,275.65624151110256,MODIS-Aqua,NIR/Red 500m
2012-05-13,2012-05-13,434.74184611844595,MODIS-Aqua,NIR/Red 500m
2012-05-17,2012-05-17,151.70806619247273,MODIS-Aqua,NIR/Red 500m
2012-05-18,2012-05-18,253.75206024689808,MODIS-Aqua,NIR/Red 500m
2012-05-26,2012-05-26,432.8731275158544,MODIS-Aqua,NIR/Red 500m
2012-06-06,2012-06-06,196.2757475768575,MODIS-Aqua,NIR/Red 500m
2012-06-10,2012-06-10,461.97500896937476,MODIS-Aqua,NIR/Red 500m
2012-06-11,2012-06-11,354.6382704120944,MODIS-Aqua,NIR/Red 500m
2012-06-14,2012-06-14,465.3681779014125,MODIS-Aqua,NIR/Red 500m
2012-06-17,2012-06-17,128.18376632995833,MODIS-Aqua,NIR/Red 500m
2012-06-20,2012-06-20,414.6487171022002,MODIS-Aqua,NIR/Red 500m
2012-07-04,2012-07-04,298.8908242738932,MODIS-Aqua,NIR/Red 500m
2012-07-10,2012-07-10,327.35091712313965,MODIS-Aqua,NIR/Red 500m
2012-07-11,2012-07-11,476.08214110197605,MODIS-Aqua,NIR/Red 500m
2012-07-13,2012-07-13,156.1673907463222,MODIS-Aqua,NIR/Red 500m
2012-07-19,2012-07-19,377.20445427362694,MODIS-Aqua,NIR/Red 500m
2012-07-24,2012-07-24,220.82834605070073,MODIS-Aqua,NIR/Red 500m
2012-07-25,2012-07-25,373.65879925054014,MODIS-Aqua,NIR/Red 500m
2012-07-26,2012-07-26,465.1181795371855,MODIS-Aqua,NIR/Red 500m
2012-07-29,2012-07-29,288.79039131003066,MODIS-Aqua,NIR/Red 500m
2012-07-31,2012-07-31,218.73656226963558,MODIS-Aqua,NIR/Red 500m
2012-08-02,2012-08-02,369.16850798775624,MODIS-Aqua,NIR/Red 500m
2012-08-05,2012-08-05,357.13603436854646,MODIS-Aqua,NIR/Red 500m
2012-08-07,2012-08-07,137.75611562466324,MODIS-Aqua,NIR/Red 500m
2012-08-09,2012-08-09,398.0278246208666,MODIS-Aqua,NIR/Red 500m
2012-08-10,2012-08-10,385.0835325192684,MODIS-Aqua,NIR/Red 500m
2012-08-12,2012-08-12,333.7679809870713,MODIS-Aqua,NIR/Red 500m
2012-08-13,2012-08-13,339.8706703664938,MODIS-Aqua,NIR/Red 500m
2012-08-14,2012-08-14,349.8059766357458,MODIS-Aqua,NIR/Red 500m
2012-08-15,2012-08-15,349.1810533555758,MODIS-Aqua,NIR/Red 500m
2012-08-16,2012-08-16,361.30184394535706,MODIS-Aqua,NIR/Red 500m
2012-08-19,2012-08-19,283.23965569831995,MODIS-Aqua,NIR/Red 500m
2012-08-23,2012-08-23,424.8585365923812,MODIS-Aqua,NIR/Red 500m
2012-08-25,2012-08-25,499.4412118273768,MODIS-Aqua,NIR/Red 500m
2012-08-26,2012-08-26,359.05403875163665,MODIS-Aqua,NIR/Red 500m
2012-08-27,2012-08-27,490.80308721109964,MODIS-Aqua,NIR/Red 500m
2012-09-01,2012-09-01,156.48927902166312,MODIS-Aqua,NIR/Red 500m
2012-09-04,2012-09-04,296.08204985483394,MODIS-Aqua,NIR/Red 500m
2012-09-06,2012-09-06,412.4992290624412,MODIS-Aqua,NIR/Red 500m
2012-09-07,2012-09-07,437.21100685266805,MODIS-Aqua,NIR/Red 500m
2012-09-11,2012-09-11,368.67380932377375,MODIS-Aqua,NIR/Red 500m
2012-09-17,2012-09-17,410.62521709477403,MODIS-Aqua,NIR/Red 500m
2012-09-20,2012-09-20,296.2735175596722,MODIS-Aqua,NIR/Red 500m
2012-09-22,2012-09-22,224.61405043678465,MODIS-Aqua,NIR/Red 500m
2012-09-23,2012-09-23,168.77386930533137,MODIS-Aqua,NIR/Red 500m
2012-09-24,2012-09-24,358.61749790243476,MODIS-Aqua,NIR/Red 500m
2012-09-25,2012-09-25,426.06647102141505,MODIS-Aqua,NIR/Red 500m
2012-09-26,2012-09-26,431.97350646570044,MODIS-Aqua,NIR/Red 500m
2012-09-30,2012-09-30,432.69396887844584,MODIS-Aqua,NIR/Red 500m
2012-10-01,2012-10-01,147.9700261123159,MODIS-Aqua,NIR/Red 500m
2012-10-03,2012-10-03,249.81263945666788,MODIS-Aqua,NIR/Red 500m
2012-10-04,2012-10-04,360.3116268795715,MODIS-Aqua,NIR/Red 500m
2012-10-05,2012-10-05,305.37961482136245,MODIS-Aqua,NIR/Red 500m
2012-10-06,2012-10-06,448.85480778230686,MODIS-Aqua,NIR/Red 500m
2012-10-07,2012-10-07,450.23755870997616,MODIS-Aqua,NIR/Red 500m
2012-10-08,2012-10-08,172.2258968164917,MODIS-Aqua,NIR/Red 500m
2012-10-09,2012-10-09,335.01819101018424,MODIS-Aqua,NIR/Red 500m
2012-10-10,2012-10-10,269.8034744786946,MODIS-Aqua,NIR/Red 500m
2012-10-17,2012-10-17,252.7589565753827,MODIS-Aqua,NIR/Red 500m
2012-10-18,2012-10-18,385.37196642208573,MODIS-Aqua,NIR/Red 500m
2012-10-25,2012-10-25,159.60205349979296,MODIS-Aqua,NIR/Red 500m
2012-11-05,2012-11-05,225.7439335379132,MODIS-Aqua,NIR/Red 500m
2012-11-14,2012-11-14,148.13827883589394,MODIS-Aqua,NIR/Red 500m
2012-11-15,2012-11-15,312.71395400296484,MODIS-Aqua,NIR/Red 500m
2012-11-25,2012-11-25,156.41032857179658,MODIS-Aqua,NIR/Red 500m
2012-12-10,2012-12-10,241.6823879698184,MODIS-Aqua,NIR/Red 500m
2012-12-13,2012-12-13,478.3054560065582,MODIS-Aqua,NIR/Red 500m
2013-01-01,2013-01-01,191.9612954688771,MODIS-Aqua,NIR/Red 500m
2013-01-02,2013-01-02,94.19538666982848,MODIS-Aqua,NIR/Red 500m
2013-01-17,2013-01-17,124.03417645541249,MODIS-Aqua,NIR/Red 500m
2013-01-18,2013-01-18,108.40762749487514,MODIS-Aqua,NIR/Red 500m
2013-01-19,2013-01-19,274.1600340058615,MODIS-Aqua,NIR/Red 500m
2013-01-21,2013-01-21,77.90055893728676,MODIS-Aqua,NIR/Red 500m
2013-02-01,2013-02-01,164.37438757892133,MODIS-Aqua,NIR/Red 500m
2013-02-08,2013-02-08,149.1357756952862,MODIS-Aqua,NIR/Red 500m
2013-02-10,2013-02-10,174.038454405459,MODIS-Aqua,NIR/Red 500m
2013-02-15,2013-02-15,158.70788678395684,MODIS-Aqua,NIR/Red 500m
2013-02-19,2013-02-19,206.10355154192916,MODIS-Aqua,NIR/Red 500m
2013-03-03,2013-03-03,244.64237959594317,MODIS-Aqua,NIR/Red 500m
2013-03-07,2013-03-07,135.68164512089265,MODIS-Aqua,NIR/Red 500m
2013-03-09,2013-03-09,265.3484238372585,MODIS-Aqua,NIR/Red 500m
2013-03-13,2013-03-13,314.7291570243555,MODIS-Aqua,NIR/Red 500m
2013-03-30,2013-03-30,251.75179706617647,MODIS-Aqua,NIR/Red 500m
2013-03-31,2013-03-31,227.70638010900655,MODIS-Aqua,NIR/Red 500m
2013-04-22,2013-04-22,287.65418464065766,MODIS-Aqua,NIR/Red 500m
2013-04-23,2013-04-23,325.013856528634,MODIS-Aqua,NIR/Red 500m
2013-04-24,2013-04-24,438.5640048758222,MODIS-Aqua,NIR/Red 500m
2013-04-25,2013-04-25,491.0109224916897,MODIS-Aqua,NIR/Red 500m
2013-04-26,2013-04-26,395.4516496419628,MODIS-Aqua,NIR/Red 500m
2013-04-27,2013-04-27,393.4258623854922,MODIS-Aqua,NIR/Red 500m
2013-05-01,2013-05-01,470.24580340697685,MODIS-Aqua,NIR/Red 500m
2013-05-02,2013-05-02,354.46011058593814,MODIS-Aqua,NIR/Red 500m
2013-05-04,2013-05-04,331.79598654536613,MODIS-Aqua,NIR/Red 500m
2013-05-05,2013-05-05,497.9578570332617,MODIS-Aqua,NIR/Red 500m
2013-05-06,2013-05-06,224.62748463446027,MODIS-Aqua,NIR/Red 500m
2013-05-08,2013-05-08,254.98378593189258,MODIS-Aqua,NIR/Red 500m
2013-05-09,2013-05-09,343.19325979558107,MODIS-Aqua,NIR/Red 500m
2013-05-10,2013-05-10,331.38115174184907,MODIS-Aqua,NIR/Red 500m
2013-05-13,2013-05-13,97.12299308538228,MODIS-Aqua,NIR/Red 500m
2013-05-20,2013-05-20,327.56435036548413,MODIS-Aqua,NIR/Red 500m
2013-05-31,2013-05-31,188.9254838111493,MODIS-Aqua,NIR/Red 500m
2013-06-02,2013-06-02,262.58768014560115,MODIS-Aqua,NIR/Red 500m
2013-06-04,2013-06-04,413.72155364540237,MODIS-Aqua,NIR/Red 500m
2013-06-07,2013-06-07,321.2862225543108,MODIS-Aqua,NIR/Red 500m
2013-06-14,2013-06-14,312.88434991746993,MODIS-Aqua,NIR/Red 500m
2013-06-17,2013-06-17,448.63995044756666,MODIS-Aqua,NIR/Red 500m
2013-06-18,2013-06-18,159.1454628986399,MODIS-Aqua,NIR/Red 500m
2013-06-30,2013-06-30,298.31902970502966,MODIS-Aqua,NIR/Red 500m
2013-07-01,2013-07-01,458.5057885981859,MODIS-Aqua,NIR/Red 500m
2013-07-04,2013-07-04,315.8313393457292,MODIS-Aqua,NIR/Red 500m
2013-07-05,2013-07-05,446.9635953504226,MODIS-Aqua,NIR/Red 500m
2013-07-07,2013-07-07,382.99208352638584,MODIS-Aqua,NIR/Red 500m
2013-07-08,2013-07-08,463.5462376289196,MODIS-Aqua,NIR/Red 500m
2013-07-09,2013-07-09,181.34955442149607,MODIS-Aqua,NIR/Red 500m
2013-07-11,2013-07-11,127.60740463007137,MODIS-Aqua,NIR/Red 500m
2013-07-13,2013-07-13,393.6504894817618,MODIS-Aqua,NIR/Red 500m
2013-07-16,2013-07-16,488.7219880873159,MODIS-Aqua,NIR/Red 500m
2013-07-18,2013-07-18,91.88958125101759,MODIS-Aqua,NIR/Red 500m
2013-07-20,2013-07-20,230.62195731352554,MODIS-Aqua,NIR/Red 500m
2013-07-23,2013-07-23,194.0683911990628,MODIS-Aqua,NIR/Red 500m
2013-07-25,2013-07-25,280.65755729045173,MODIS-Aqua,NIR/Red 500m
2013-07-27,2013-07-27,251.2188675225404,MODIS-Aqua,NIR/Red 500m
2013-07-30,2013-07-30,486.57797926064706,MODIS-Aqua,NIR/Red 500m
2013-08-02,2013-08-02,238.98960580747635,MODIS-Aqua,NIR/Red 500m
2013-08-03,2013-08-03,282.13842850741634,MODIS-Aqua,NIR/Red 500m
2013-08-04,2013-08-04,408.9723186543549,MODIS-Aqua,NIR/Red 500m
2013-08-05,2013-08-05,347.29409806306563,MODIS-Aqua,NIR/Red 500m
2013-08-06,2013-08-06,324.98921535166085,MODIS-Aqua,NIR/Red 500m
2013-08-12,2013-08-12,287.3675199862398,MODIS-Aqua,NIR/Red 500m
2013-08-13,2013-08-13,214.5774562266964,MODIS-Aqua,NIR/Red 500m
2013-08-17,2013-08-17,281.00483132331647,MODIS-Aqua,NIR/Red 500m
2013-08-19,2013-08-19,241.21367516497327,MODIS-Aqua,NIR/Red 500m
2013-08-20,2013-08-20,492.1010543684698,MODIS-Aqua,NIR/Red 500m
2013-08-31,2013-08-31,466.5813795193182,MODIS-Aqua,NIR/Red 500m
2013-09-08,2013-09-08,350.92794110094746,MODIS-Aqua,NIR/Red 500m
2013-09-09,2013-09-09,393.26409706361096,MODIS-Aqua,NIR/Red 500m
2013-09-10,2013-09-10,375.7024681448993,MODIS-Aqua,NIR/Red 500m
2013-09-11,2013-09-11,440.9524091083667,MODIS-Aqua,NIR/Red 500m
2013-09-13,2013-09-13,381.66816457007025,MODIS-Aqua,NIR/Red 500m
2013-10-04,2013-10-04,374.11745362016944,MODIS-Aqua,NIR/Red 500m
2013-10-06,2013-10-06,408.9024611979368,MODIS-Aqua,NIR/Red 500m
2013-10-13,2013-10-13,153.15678586714137,MODIS-Aqua,NIR/Red 500m
2013-10-14,2013-10-14,386.0744364843389,MODIS-Aqua,NIR/Red 500m
2013-10-15,2013-10-15,263.7475921373504,MODIS-Aqua,NIR/Red 500m
2013-10-16,2013-10-16,345.2136592766185,MODIS-Aqua,NIR/Red 500m
2013-10-17,2013-10-17,232.01014017543957,MODIS-Aqua,NIR/Red 500m
2013-10-18,2013-10-18,339.54810950516054,MODIS-Aqua,NIR/Red 500m
2013-10-19,2013-10-19,344.44149994728247,MODIS-Aqua,NIR/Red 500m
2013-10-20,2013-10-20,251.1867048425237,MODIS-Aqua,NIR/Red 500m
2013-10-21,2013-10-21,436.54935802972886,MODIS-Aqua,NIR/Red 500m
2013-10-22,2013-10-22,189.55320816679998,MODIS-Aqua,NIR/Red 500m
2013-10-23,2013-10-23,433.42426296406427,MODIS-Aqua,NIR/Red 500m
2013-10-24,2013-10-24,166.43575148406296,MODIS-Aqua,NIR/Red 500m
2013-10-25,2013-10-25,197.3483022951103,MODIS-Aqua,NIR/Red 500m
2013-10-26,2013-10-26,433.52183877472703,MODIS-Aqua,NIR/Red 500m
2013-10-29,2013-10-29,142.52703181641547,MODIS-Aqua,NIR/Red 500m
2013-10-30,2013-10-30,259.4499665460822,MODIS-Aqua,NIR/Red 500m
2013-11-01,2013-11-01,233.2519719458625,MODIS-Aqua,NIR/Red 500m
2013-11-10,2013-11-10,161.51939489195686,MODIS-Aqua,NIR/Red 500m
2013-11-11,2013-11-11,186.68731598467323,MODIS-Aqua,NIR/Red 500m
2013-11-13,2013-11-13,194.902143891792,MODIS-Aqua,NIR/Red 500m
2013-11-21,2013-11-21,152.47448789538063,MODIS-Aqua,NIR/Red 500m
2013-11-22,2013-11-22,291.78120438728376,MODIS-Aqua,NIR/Red 500m
2013-11-24,2013-11-24,256.9346145966507,MODIS-Aqua,NIR/Red 500m
2013-11-25,2013-11-25,188.5888410987066,MODIS-Aqua,NIR/Red 500m
2013-11-28,2013-11-28,126.907721802697,MODIS-Aqua,NIR/Red 500m
2013-12-04,2013-12-04,170.2825903302986,MODIS-Aqua,NIR/Red 500m
2013-12-07,2013-12-07,89.91695542133601,MODIS-Aqua,NIR/Red 500m
2013-12-11,2013-12-11,115.12086180821937,MODIS-Aqua,NIR/Red 500m
2013-12-16,2013-12-16,113.51935223325542,MODIS-Aqua,NIR/Red 500m
2013-12-17,2013-12-17,284.55605929566474,MODIS-Aqua,NIR/Red 500m
2013-12-24,2013-12-24,272.89440781945524,MODIS-Aqua,NIR/Red 500m
2013-12-26,2013-12-26,181.74553735512197,MODIS-Aqua,NIR/Red 500m
2013-12-27,2013-12-27,178.56794560639398,MODIS-Aqua,NIR/Red 500m
2013-12-28,2013-12-28,151.89870590369148,MODIS-Aqua,NIR/Red 500m
2014-01-04,2014-01-04,143.72114398975316,MODIS-Aqua,NIR/Red 500m
2014-01-05,2014-01-05,171.8730436841101,MODIS-Aqua,NIR/Red 500m
2014-01-15,2014-01-15,125.24733812985684,MODIS-Aqua,NIR/Red 500m
2014-01-16,2014-01-16,204.48042798733658,MODIS-Aqua,NIR/Red 500m
2014-01-17,2014-01-17,153.86879583508815,MODIS-Aqua,NIR/Red 500m
2014-01-18,2014-01-18,242.76904470785635,MODIS-Aqua,NIR/Red 500m
2014-01-19,2014-01-19,140.45221392699926,MODIS-Aqua,NIR/Red 500m
2014-01-20,2014-01-20,179.77806780103538,MODIS-Aqua,NIR/Red 500m
2014-01-22,2014-01-22,139.93784940520646,MODIS-Aqua,NIR/Red 500m
2014-01-23,2014-01-23,243.22996226213425,MODIS-Aqua,NIR/Red 500m
2014-01-24,2014-01-24,139.5043271342273,MODIS-Aqua,NIR/Red 500m
2014-01-25,2014-01-25,391.8095234138167,MODIS-Aqua,NIR/Red 500m
2014-01-26,2014-01-26,148.6501230251709,MODIS-Aqua,NIR/Red 500m
2014-02-01,2014-02-01,348.7520431601336,MODIS-Aqua,NIR/Red 500m
2014-02-22,2014-02-22,154.79374238020355,MODIS-Aqua,NIR/Red 500m
2014-02-28,2014-02-28,165.25755845095344,MODIS-Aqua,NIR/Red 500m
2014-03-07,2014-03-07,428.07459585118164,MODIS-Aqua,NIR/Red 500m
2014-03-11,2014-03-11,267.6767722682104,MODIS-Aqua,NIR/Red 500m
2014-03-12,2014-03-12,204.79745171778293,MODIS-Aqua,NIR/Red 500m
2014-03-13,2014-03-13,191.04105233023793,MODIS-Aqua,NIR/Red 500m
2014-03-18,2014-03-18,124.01904167212255,MODIS-Aqua,NIR/Red 500m
2014-03-21,2014-03-21,211.79531304345997,MODIS-Aqua,NIR/Red 500m
2014-03-22,2014-03-22,128.73475039664382,MODIS-Aqua,NIR/Red 500m
2014-03-23,2014-03-23,267.6019281300514,MODIS-Aqua,NIR/Red 500m
2014-03-24,2014-03-24,384.92970586669196,MODIS-Aqua,NIR/Red 500m
2014-04-07,2014-04-07,276.54013809407013,MODIS-Aqua,NIR/Red 500m
2014-04-10,2014-04-10,380.32772996176556,MODIS-Aqua,NIR/Red 500m
2014-04-11,2014-04-11,192.0620913100228,MODIS-Aqua,NIR/Red 500m
2014-04-12,2014-04-12,315.4572159320174,MODIS-Aqua,NIR/Red 500m
