datetime,date,chlorophyll_ugL,sensor,method
2011-12-10,2011-12-10,12.342186408261346,MODIS-Terra,Green/Red 500m
2011-12-12,2011-12-12,11.348962049014922,MODIS-Terra,Green/Red 500m
2011-12-13,2011-12-13,12.828280249229753,MODIS-Terra,Green/Red 500m
2011-12-16,2011-12-16,15.49706090158583,MODIS-Terra,Green/Red 500m
2011-12-17,2011-12-17,9.816493423049476,MODIS-Terra,Green/Red 500m
2011-12-21,2011-12-21,16.986904395197378,MODIS-Terra,Green/Red 500m
2011-12-22,2011-12-22,8.465662745914937,MODIS-Terra,Green/Red 500m
2011-12-23,2011-12-23,10.73730435375572,MODIS-Terra,Green/Red 500m
2012-01-03,2012-01-03,14.334757706102225,MODIS-Terra,Green/Red 500m
2012-01-04,2012-01-04,14.220716733724121,MODIS-Terra,Green/Red 500m
2012-01-08,2012-01-08,20.386694634906664,MODIS-Terra,Green/Red 500m
2012-01-10,2012-01-10,33.993820074855094,MODIS-Terra,Green/Red 500m
2012-01-27,2012-01-27,26.14043948120118,MODIS-Terra,Green/Red 500m
2012-02-02,2012-02-02,46.69068727430568,MODIS-Terra,Green/Red 500m
2012-02-03,2012-02-03,21.984693259154056,MODIS-Terra,Green/Red 500m
2012-02-06,2012-02-06,15.014029941552412,MODIS-Terra,Green/Red 500m
2012-02-12,2012-02-12,22.05466550482679,MODIS-Terra,Green/Red 500m
2012-02-24,2012-02-24,50.627140504020296,MODIS-Terra,Green/Red 500m
2012-03-04,2012-03-04,12.764361185173112,MODIS-Terra,Green/Red 500m
2012-03-08,2012-03-08,30.762425342430532,MODIS-Terra,Green/Red 500m
2012-03-26,2012-03-26,29.583118774302644,MODIS-Terra,Green/Red 500m
2012-04-14,2012-04-14,71.87595045991041,MODIS-Terra,Green/Red 500m
2012-04-21,2012-04-21,47.09984138478479,MODIS-Terra,Green/Red 500m
2012-04-22,2012-04-22,77.02172411310957,MODIS-Terra,Green/Red 500m
2012-04-23,2012-04-23,50.24210309433182,MODIS-Terra,Green/Red 500m
2012-05-06,2012-05-06,67.02672349095224,MODIS-Terra,Green/Red 500m
2012-05-07,2012-05-07,56.89804730639178,MODIS-Terra,Green/Red 500m
2012-05-09,2012-05-09,52.94860535101253,MODIS-Terra,Green/Red 500m
2012-05-10,2012-05-10,46.92249690939284,MODIS-Terra,Green/Red 500m
2012-05-12,2012-05-12,67.99661252340103,MODIS-Terra,Green/Red 500m
2012-05-13,2012-05-13,75.76895660526954,MODIS-Terra,Green/Red 500m
2012-05-14,2012-05-14,51.86673176662771,MODIS-Terra,Green/Red 500m
2012-05-15,2012-05-15,39.07501853228309,MODIS-Terra,Green/Red 500m
2012-05-16,2012-05-16,60.24561339572035,MODIS-Terra,Green/Red 500m
2012-05-17,2012-05-17,49.12767916792668,MODIS-Terra,Green/Red 500m
2012-05-30,2012-05-30,20.50599052327613,MODIS-Terra,Green/Red 500m
2012-06-01,2012-06-01,93.6676425411813,MODIS-Terra,Green/Red 500m
2012-06-06,2012-06-06,66.53861670914087,MODIS-Terra,Green/Red 500m
2012-06-10,2012-06-10,78.94262854375155,MODIS-Terra,Green/Red 500m
2012-06-11,2012-06-11,34.250023590559756,MODIS-Terra,Green/Red 500m
2012-06-13,2012-06-13,23.452344492707358,MODIS-Terra,Green/Red 500m
2012-06-14,2012-06-14,65.83684622298988,MODIS-Terra,Green/Red 500m
2012-06-15,2012-06-15,64.11045950551812,MODIS-Terra,Green/Red 500m
2012-06-16,2012-06-16,50.31001362777203,MODIS-Terra,Green/Red 500m
2012-06-20,2012-06-20,21.681269707737446,MODIS-Terra,Green/Red 500m
2012-06-21,2012-06-21,80.57991171085978,MODIS-Terra,Green/Red 500m
2012-06-24,2012-06-24,11.67644829895956,MODIS-Terra,Green/Red 500m
2012-06-27,2012-06-27,32.71117122489205,MODIS-Terra,Green/Red 500m
2012-07-02,2012-07-02,156.43601616952094,MODIS-Terra,Green/Red 500m
2012-07-04,2012-07-04,127.88752202516385,MODIS-Terra,Green/Red 500m
2012-07-05,2012-07-05,68.44936310595864,MODIS-Terra,Green/Red 500m
2012-07-06,2012-07-06,70.73554696184456,MODIS-Terra,Green/Red 500m
2012-07-07,2012-07-07,69.31774269357922,MODIS-Terra,Green/Red 500m
2012-07-08,2012-07-08,36.32778200666672,MODIS-Terra,Green/Red 500m
2012-07-09,2012-07-09,100.74144972323381,MODIS-Terra,Green/Red 500m
2012-07-10,2012-07-10,56.20408655803238,MODIS-Terra,Green/Red 500m
2012-07-11,2012-07-11,105.0378823122673,MODIS-Terra,Green/Red 500m
2012-07-12,2012-07-12,72.83218761429508,MODIS-Terra,Green/Red 500m
2012-07-13,2012-07-13,48.709033847258894,MODIS-Terra,Green/Red 500m
2012-07-21,2012-07-21,98.56737390572057,MODIS-Terra,Green/Red 500m
2012-07-23,2012-07-23,103.10903922698068,MODIS-Terra,Green/Red 500m
2012-07-24,2012-07-24,60.08176715525568,MODIS-Terra,Green/Red 500m
2012-07-25,2012-07-25,105.80536222871353,MODIS-Terra,Green/Red 500m
2012-07-26,2012-07-26,84.83873414292746,MODIS-Terra,Green/Red 500m
2012-07-27,2012-07-27,67.24193370666062,MODIS-Terra,Green/Red 500m
2012-07-28,2012-07-28,103.31811377203084,MODIS-Terra,Green/Red 500m
2012-07-29,2012-07-29,40.61041046390833,MODIS-Terra,Green/Red 500m
2012-07-30,2012-07-30,87.833088408127,MODIS-Terra,Green/Red 500m
2012-07-31,2012-07-31,124.70558373337917,MODIS-Terra,Green/Red 500m
2012-08-01,2012-08-01,88.16725003966373,MODIS-Terra,Green/Red 500m
2012-08-02,2012-08-02,71.96444827460743,MODIS-Terra,Green/Red 500m
2012-08-03,2012-08-03,127.73956286761356,MODIS-Terra,Green/Red 500m
2012-08-04,2012-08-04,111.84228805823889,MODIS-Terra,Green/Red 500m
2012-08-06,2012-08-06,92.83340219922064,MODIS-Terra,Green/Red 500m
2012-08-07,2012-08-07,62.15406073112669,MODIS-Terra,Green/Red 500m
2012-08-08,2012-08-08,80.60398296002766,MODIS-Terra,Green/Red 500m
2012-08-10,2012-08-10,102.3776486119633,MODIS-Terra,Green/Red 500m
2012-08-11,2012-08-11,91.33415792183061,MODIS-Terra,Green/Red 500m
2012-08-12,2012-08-12,99.08018131137936,MODIS-Terra,Green/Red 500m
2012-08-13,2012-08-13,77.05115820552479,MODIS-Terra,Green/Red 500m
2012-08-14,2012-08-14,83.73823544957037,MODIS-Terra,Green/Red 500m
2012-08-16,2012-08-16,72.33418653682446,MODIS-Terra,Green/Red 500m
2012-08-17,2012-08-17,62.8531188967014,MODIS-Terra,Green/Red 500m
2012-08-19,2012-08-19,140.53948928502555,MODIS-Terra,Green/Red 500m
2012-08-21,2012-08-21,103.92123734803498,MODIS-Terra,Green/Red 500m
2012-08-22,2012-08-22,85.76100329008325,MODIS-Terra,Green/Red 500m
2012-08-23,2012-08-23,51.14967787755225,MODIS-Terra,Green/Red 500m
2012-08-24,2012-08-24,82.65803517263393,MODIS-Terra,Green/Red 500m
2012-08-25,2012-08-25,67.36977671120948,MODIS-Terra,Green/Red 500m
2012-08-26,2012-08-26,56.432550510214504,MODIS-Terra,Green/Red 500m
2012-08-27,2012-08-27,74.48816029818508,MODIS-Terra,Green/Red 500m
2012-08-29,2012-08-29,122.00332175973456,MODIS-Terra,Green/Red 500m
2012-08-30,2012-08-30,106.07917441438572,MODIS-Terra,Green/Red 500m
2012-08-31,2012-08-31,92.1356122823202,MODIS-Terra,Green/Red 500m
2012-09-01,2012-09-01,72.42468232485304,MODIS-Terra,Green/Red 500m
2012-09-02,2012-09-02,90.440162069414,MODIS-Terra,Green/Red 500m
2012-09-03,2012-09-03,94.3371168928306,MODIS-Terra,Green/Red 500m
2012-09-04,2012-09-04,95.47579491148265,MODIS-Terra,Green/Red 500m
2012-09-05,2012-09-05,89.38777412079041,MODIS-Terra,Green/Red 500m
2012-09-06,2012-09-06,97.65069289443315,MODIS-Terra,Green/Red 500m
2012-09-07,2012-09-07,65.14657093223369,MODIS-Terra,Green/Red 500m
2012-09-11,2012-09-11,82.18060761288793,MODIS-Terra,Green/Red 500m
2012-09-12,2012-09-12,79.10717188961955,MODIS-Terra,Green/Red 500m
2012-09-14,2012-09-14,60.326369643348244,MODIS-Terra,Green/Red 500m
2012-09-16,2012-09-16,70.23577911252272,MODIS-Terra,Green/Red 500m
2012-09-17,2012-09-17,94.94813483422686,MODIS-Terra,Green/Red 500m
2012-09-18,2012-09-18,47.762186504501344,MODIS-Terra,Green/Red 500m
2012-09-19,2012-09-19,58.85529247472914,MODIS-Terra,Green/Red 500m
2012-09-20,2012-09-20,114.6675628908234,MODIS-Terra,Green/Red 500m
2012-09-22,2012-09-22,112.84373752760838,MODIS-Terra,Green/Red 500m
2012-09-24,2012-09-24,138.29310317959974,MODIS-Terra,Green/Red 500m
2012-09-25,2012-09-25,54.29756308189713,MODIS-Terra,Green/Red 500m
2012-09-26,2012-09-26,79.51205472811674,MODIS-Terra,Green/Red 500m
2012-09-30,2012-09-30,61.51455319854247,MODIS-Terra,Green/Red 500m
2012-10-01,2012-10-01,79.51205472811674,MODIS-Terra,Green/Red 500m
2012-10-02,2012-10-02,66.96301671549851,MODIS-Terra,Green/Red 500m
2012-10-03,2012-10-03,43.689306115364005,MODIS-Terra,Green/Red 500m
2012-10-04,2012-10-04,42.339657875818176,MODIS-Terra,Green/Red 500m
2012-10-05,2012-10-05,48.87355255852618,MODIS-Terra,Green/Red 500m
2012-10-06,2012-10-06,57.51512397988354,MODIS-Terra,Green/Red 500m
2012-10-07,2012-10-07,52.98173110011585,MODIS-Terra,Green/Red 500m
2012-10-08,2012-10-08,44.819452836975344,MODIS-Terra,Green/Red 500m
2012-10-09,2012-10-09,48.475442776912416,MODIS-Terra,Green/Red 500m
2012-10-10,2012-10-10,52.61073161596691,MODIS-Terra,Green/Red 500m
2012-10-11,2012-10-11,49.76387550339678,MODIS-Terra,Green/Red 500m
2012-10-17,2012-10-17,67.20228261187877,MODIS-Terra,Green/Red 500m
2012-10-18,2012-10-18,50.0099773652874,MODIS-Terra,Green/Red 500m
2012-10-25,2012-10-25,57.77577285556798,MODIS-Terra,Green/Red 500m
2012-11-06,2012-11-06,29.536429772808464,MODIS-Terra,Green/Red 500m
2012-11-08,2012-11-08,17.600183594817,MODIS-Terra,Green/Red 500m
2012-11-15,2012-11-15,15.864514979802477,MODIS-Terra,Green/Red 500m
2012-11-26,2012-11-26,13.578614890027168,MODIS-Terra,Green/Red 500m
2013-01-02,2013-01-02,13.644859220980013,MODIS-Terra,Green/Red 500m
2013-01-04,2013-01-04,31.346747976436376,MODIS-Terra,Green/Red 500m
2013-01-16,2013-01-16,12.152731228212991,MODIS-Terra,Green/Red 500m
2013-01-17,2013-01-17,13.532941364209043,MODIS-Terra,Green/Red 500m
2013-01-18,2013-01-18,12.760913090049598,MODIS-Terra,Green/Red 500m
2013-01-19,2013-01-19,13.884479082330726,MODIS-Terra,Green/Red 500m
2013-01-20,2013-01-20,13.640005142798383,MODIS-Terra,Green/Red 500m
2013-01-21,2013-01-21,13.455585269369214,MODIS-Terra,Green/Red 500m
2013-01-22,2013-01-22,11.845816000188835,MODIS-Terra,Green/Red 500m
2013-02-08,2013-02-08,13.92158413350778,MODIS-Terra,Green/Red 500m
2013-02-15,2013-02-15,29.923106073127,MODIS-Terra,Green/Red 500m
2013-03-04,2013-03-04,23.549295014854316,MODIS-Terra,Green/Red 500m
2013-03-07,2013-03-07,10.602184367950418,MODIS-Terra,Green/Red 500m
2013-03-08,2013-03-08,14.991787493150493,MODIS-Terra,Green/Red 500m
2013-03-09,2013-03-09,36.07993020473663,MODIS-Terra,Green/Red 500m
2013-03-30,2013-03-30,31.689256474491835,MODIS-Terra,Green/Red 500m
2013-04-22,2013-04-22,32.76272498231297,MODIS-Terra,Green/Red 500m
2013-04-23,2013-04-23,71.49721650389525,MODIS-Terra,Green/Red 500m
2013-04-24,2013-04-24,61.10727043579975,MODIS-Terra,Green/Red 500m
2013-04-25,2013-04-25,46.13014949033528,MODIS-Terra,Green/Red 500m
2013-04-26,2013-04-26,66.31621119586794,MODIS-Terra,Green/Red 500m
2013-04-27,2013-04-27,45.517221598365204,MODIS-Terra,Green/Red 500m
2013-05-01,2013-05-01,51.51501313630216,MODIS-Terra,Green/Red 500m
2013-05-02,2013-05-02,55.01703349493762,MODIS-Terra,Green/Red 500m
2013-05-03,2013-05-03,66.13552730176353,MODIS-Terra,Green/Red 500m
2013-05-04,2013-05-04,56.47100797635404,MODIS-Terra,Green/Red 500m
2013-05-05,2013-05-05,62.55000916203346,MODIS-Terra,Green/Red 500m
2013-05-06,2013-05-06,31.85427399957351,MODIS-Terra,Green/Red 500m
2013-05-07,2013-05-07,64.82487168830194,MODIS-Terra,Green/Red 500m
2013-05-08,2013-05-08,31.81192148665102,MODIS-Terra,Green/Red 500m
2013-05-09,2013-05-09,89.01298446557503,MODIS-Terra,Green/Red 500m
2013-05-10,2013-05-10,51.156286336619104,MODIS-Terra,Green/Red 500m
2013-05-20,2013-05-20,81.21534328804971,MODIS-Terra,Green/Red 500m
2013-05-31,2013-05-31,80.0083065258584,MODIS-Terra,Green/Red 500m
2013-06-02,2013-06-02,66.29871757814183,MODIS-Terra,Green/Red 500m
2013-06-03,2013-06-03,81.36712217381462,MODIS-Terra,Green/Red 500m
2013-06-04,2013-06-04,73.43875962829348,MODIS-Terra,Green/Red 500m
2013-06-05,2013-06-05,75.21179473348315,MODIS-Terra,Green/Red 500m
2013-06-06,2013-06-06,91.61493333859526,MODIS-Terra,Green/Red 500m
2013-06-07,2013-06-07,31.104957274567436,MODIS-Terra,Green/Red 500m
2013-06-08,2013-06-08,100.60707825759557,MODIS-Terra,Green/Red 500m
2013-06-09,2013-06-09,32.74397167538296,MODIS-Terra,Green/Red 500m
2013-06-10,2013-06-10,94.04504328304675,MODIS-Terra,Green/Red 500m
2013-06-14,2013-06-14,52.11656712062465,MODIS-Terra,Green/Red 500m
2013-06-16,2013-06-16,24.76590537200733,MODIS-Terra,Green/Red 500m
2013-06-28,2013-06-28,138.32730546793573,MODIS-Terra,Green/Red 500m
2013-06-30,2013-06-30,43.74327287877978,MODIS-Terra,Green/Red 500m
2013-07-01,2013-07-01,62.36281716841492,MODIS-Terra,Green/Red 500m
2013-07-02,2013-07-02,23.79101974713882,MODIS-Terra,Green/Red 500m
2013-07-03,2013-07-03,82.19085938140424,MODIS-Terra,Green/Red 500m
2013-07-04,2013-07-04,64.6911926791345,MODIS-Terra,Green/Red 500m
2013-07-05,2013-07-05,128.88519176989914,MODIS-Terra,Green/Red 500m
2013-07-06,2013-07-06,85.91787458761085,MODIS-Terra,Green/Red 500m
2013-07-07,2013-07-07,59.55568242006824,MODIS-Terra,Green/Red 500m
2013-07-08,2013-07-08,109.18968230496036,MODIS-Terra,Green/Red 500m
2013-07-09,2013-07-09,47.91143347535628,MODIS-Terra,Green/Red 500m
2013-07-10,2013-07-10,81.92650338291249,MODIS-Terra,Green/Red 500m
2013-07-11,2013-07-11,44.071712910038855,MODIS-Terra,Green/Red 500m
2013-07-13,2013-07-13,40.98538643204335,MODIS-Terra,Green/Red 500m
2013-07-14,2013-07-14,102.3776486119633,MODIS-Terra,Green/Red 500m
2013-07-15,2013-07-15,93.47554999312446,MODIS-Terra,Green/Red 500m
2013-07-16,2013-07-16,38.79726276874527,MODIS-Terra,Green/Red 500m
2013-07-17,2013-07-17,83.52400249563094,MODIS-Terra,Green/Red 500m
2013-07-18,2013-07-18,95.00992641644278,MODIS-Terra,Green/Red 500m
2013-07-19,2013-07-19,82.89427000795898,MODIS-Terra,Green/Red 500m
2013-07-20,2013-07-20,78.12309887472549,MODIS-Terra,Green/Red 500m
2013-07-21,2013-07-21,120.09711100347586,MODIS-Terra,Green/Red 500m
2013-07-22,2013-07-22,116.16805820612916,MODIS-Terra,Green/Red 500m
2013-07-23,2013-07-23,99.69934695163765,MODIS-Terra,Green/Red 500m
2013-07-24,2013-07-24,92.50199479142258,MODIS-Terra,Green/Red 500m
2013-07-25,2013-07-25,121.73740090970777,MODIS-Terra,Green/Red 500m
2013-07-26,2013-07-26,86.39758065425357,MODIS-Terra,Green/Red 500m
2013-07-27,2013-07-27,41.77879010081025,MODIS-Terra,Green/Red 500m
2013-07-28,2013-07-28,125.59321476743851,MODIS-Terra,Green/Red 500m
2013-07-29,2013-07-29,111.14355534301522,MODIS-Terra,Green/Red 500m
2013-07-30,2013-07-30,111.47735463443676,MODIS-Terra,Green/Red 500m
2013-08-03,2013-08-03,71.55790791349445,MODIS-Terra,Green/Red 500m
2013-08-04,2013-08-04,94.5172975441716,MODIS-Terra,Green/Red 500m
2013-08-05,2013-08-05,103.1926634606975,MODIS-Terra,Green/Red 500m
2013-08-06,2013-08-06,63.370540853780234,MODIS-Terra,Green/Red 500m
2013-08-08,2013-08-08,69.1104425123541,MODIS-Terra,Green/Red 500m
2013-08-10,2013-08-10,101.86863382910035,MODIS-Terra,Green/Red 500m
2013-08-12,2013-08-12,58.70994937526221,MODIS-Terra,Green/Red 500m
2013-08-13,2013-08-13,109.09354012856657,MODIS-Terra,Green/Red 500m
2013-08-18,2013-08-18,87.0487344977724,MODIS-Terra,Green/Red 500m
2013-08-19,2013-08-19,55.62531202976617,MODIS-Terra,Green/Red 500m
2013-08-20,2013-08-20,94.15887603875862,MODIS-Terra,Green/Red 500m
2013-08-24,2013-08-24,116.35999756406379,MODIS-Terra,Green/Red 500m
2013-08-27,2013-08-27,74.1612455713671,MODIS-Terra,Green/Red 500m
2013-08-30,2013-08-30,114.6675628908234,MODIS-Terra,Green/Red 500m
2013-08-31,2013-08-31,98.24160165355062,MODIS-Terra,Green/Red 500m
2013-09-01,2013-09-01,76.94643990329452,MODIS-Terra,Green/Red 500m
2013-09-07,2013-09-07,110.5570806782696,MODIS-Terra,Green/Red 500m
2013-09-08,2013-09-08,89.72951285042326,MODIS-Terra,Green/Red 500m
2013-09-09,2013-09-09,93.54686556102938,MODIS-Terra,Green/Red 500m
2013-09-10,2013-09-10,77.86667184314719,MODIS-Terra,Green/Red 500m
2013-09-11,2013-09-11,87.833088408127,MODIS-Terra,Green/Red 500m
2013-09-12,2013-09-12,63.62553338524056,MODIS-Terra,Green/Red 500m
2013-09-13,2013-09-13,57.31427042866563,MODIS-Terra,Green/Red 500m
2013-09-15,2013-09-15,57.914975628810815,MODIS-Terra,Green/Red 500m
2013-09-19,2013-09-19,69.24423547496608,MODIS-Terra,Green/Red 500m
2013-10-04,2013-10-04,45.74897872487648,MODIS-Terra,Green/Red 500m
2013-10-05,2013-10-05,76.47694498995347,MODIS-Terra,Green/Red 500m
2013-10-06,2013-10-06,73.34829515612059,MODIS-Terra,Green/Red 500m
