datetime,chlorophyll_a_ugl,site_id,depth_m
2022-10-02 23:19:42.380879637,43.878175804432004,UKL_01,0.5
2022-07-14 23:19:42.380879637,29.832977238041547,UKL_01,0.5
2012-09-15 23:19:42.380879637,18.987625133806958,UKL_01,0.5
2025-04-19 23:19:42.380879637,16.96603364246936,UKL_01,0.5
2012-02-29 23:19:42.380879637,28.224101002426067,UKL_01,0.5
2023-11-24 23:19:42.380879637,8.128074882084386,UKL_01,0.5
2019-12-29 23:19:42.380879637,17.83866446111264,UKL_01,0.5
2017-07-14 23:19:42.380879637,30.207359128832767,UKL_01,0.5
2011-09-07 23:19:42.380879637,11.607265541019894,UKL_01,0.5
2013-05-23 23:19:42.380879637,22.92264170424663,UKL_01,0.5
2015-01-30 23:19:42.380879637,15.390746010485486,UKL_01,0.5
2023-06-01 23:19:42.380879637,24.475240494814347,UKL_01,0.5
2020-07-20 23:19:42.380879637,29.10801135007061,UKL_01,0.5
2011-02-06 23:19:42.380879637,29.057594467451967,UKL_01,0.5
2020-09-26 23:19:42.380879637,25.466539447401217,UKL_01,0.5
2018-10-18 23:19:42.380879637,20.201562760924862,UKL_01,0.5
2024-12-02 23:19:42.380879637,8.868577954732135,UKL_01,0.5
2021-08-26 23:19:42.380879637,32.94699723574493,UKL_01,0.5
2014-11-06 23:19:42.380879637,11.583302438876679,UKL_01,0.5
2013-07-19 23:19:42.380879637,28.60794862575173,UKL_01,0.5
2012-10-05 23:19:42.380879637,14.806263249951176,UKL_01,0.5
2019-07-14 23:19:42.380879637,46.42808259538353,UKL_01,0.5
2019-08-04 23:19:42.380879637,27.979029657882474,UKL_01,0.5
2020-11-28 23:19:42.380879637,7.189123528807935,UKL_01,0.5
2020-05-06 23:19:42.380879637,22.338425871520307,UKL_01,0.5
2011-04-18 23:19:42.380879637,24.541365410686414,UKL_01,0.5
2024-06-05 23:19:42.380879637,12.931000103644774,UKL_01,0.5
2016-05-09 23:19:42.380879637,14.84157364978821,UKL_01,0.5
2019-08-31 23:19:42.380879637,19.711092600197176,UKL_01,0.5
2021-04-17 23:19:42.380879637,27.218187883697492,UKL_01,0.5
2018-02-21 23:19:42.380879637,34.003697328308824,UKL_01,0.5
2014-04-29 23:19:42.380879637,17.59887359282713,UKL_01,0.5
2014-08-09 23:19:42.380879637,44.437691880953295,UKL_01,0.5
2018-06-30 23:19:42.380879637,46.071756691235365,UKL_01,0.5
2013-06-16 23:19:42.380879637,41.65444317865359,UKL_01,0.5
2012-09-14 23:19:42.380879637,21.204325525082876,UKL_01,0.5
2013-08-17 23:19:42.380879637,30.1596129847499,UKL_01,0.5
2013-04-19 23:19:42.380879637,26.90089606629503,UKL_01,0.5
2021-05-31 23:19:42.380879637,17.427777162704228,UKL_01,0.5
2018-04-23 23:19:42.380879637,20.063219464351832,UKL_01,0.5
2019-08-12 23:19:42.380879637,14.70032046972019,UKL_01,0.5
2021-04-13 23:19:42.380879637,24.612065952276755,UKL_01,0.5
2017-07-07 23:19:42.380879637,43.21648236951426,UKL_01,0.5
2016-06-17 23:19:42.380879637,23.814252096777825,UKL_01,0.5
2023-01-16 23:19:42.380879637,14.338044378103522,UKL_01,0.5
2018-11-14 23:19:42.380879637,10.712886349856596,UKL_01,0.5
2012-06-17 23:19:42.380879637,26.1959598334328,UKL_01,0.5
2023-07-05 23:19:42.380879637,24.83722088385422,UKL_01,0.5
2020-08-19 23:19:42.380879637,18.66818177041202,UKL_01,0.5
2013-06-08 23:19:42.380879637,32.03723718055675,UKL_01,0.5
2017-05-16 23:19:42.380879637,20.75002599897961,UKL_01,0.5
2015-04-15 23:19:42.380879637,11.277239634230442,UKL_01,0.5
2017-07-16 23:19:42.380879637,28.51394997829581,UKL_01,0.5
2014-09-15 23:19:42.380879637,9.954423820047689,UKL_01,0.5
2021-05-17 23:19:42.380879637,16.073340882778957,UKL_01,0.5
2023-04-26 23:19:42.380879637,16.097102729223383,UKL_01,0.5
2018-12-11 23:19:42.380879637,16.907722211250736,UKL_01,0.5
2025-07-21 23:19:42.380879637,28.957409157189957,UKL_01,0.5
2021-04-11 23:19:42.380879637,12.548416587193127,UKL_01,0.5
2015-02-20 23:19:42.380879637,19.48297548084647,UKL_01,0.5
2011-08-10 23:19:42.380879637,32.509860863559425,UKL_01,0.5
2011-11-24 23:19:42.380879637,8.232839469016348,UKL_01,0.5
2019-09-13 23:19:42.380879637,19.813656273861458,UKL_01,0.5
2020-11-25 23:19:42.380879637,7.290556062853895,UKL_01,0.5
2011-08-17 23:19:42.380879637,21.451417525079336,UKL_01,0.5
2023-03-25 23:19:42.380879637,33.99675912781225,UKL_01,0.5
2019-02-21 23:19:42.380879637,20.90353365189007,UKL_01,0.5
2014-07-25 23:19:42.380879637,33.59024835095723,UKL_01,0.5
2020-07-09 23:19:42.380879637,61.503957942936545,UKL_01,0.5
2011-08-06 23:19:42.380879637,17.52323739803701,UKL_01,0.5
2014-10-02 23:19:42.380879637,18.006880477289222,UKL_01,0.5
2017-07-27 23:19:42.380879637,27.99243749833392,UKL_01,0.5
2018-03-04 23:19:42.380879637,25.72850725255812,UKL_01,0.5
2011-05-11 23:19:42.380879637,25.694653208886226,UKL_01,0.5
2024-09-19 23:19:42.380879637,12.298969035702402,UKL_01,0.5
2013-08-03 23:19:42.380879637,35.119595323513806,UKL_01,0.5
2013-10-07 23:19:42.380879637,8.632394535654367,UKL_01,0.5
2020-12-03 23:19:42.380879637,13.855045066426968,UKL_01,0.5
2012-01-07 23:19:42.380879637,29.21160628334981,UKL_01,0.5
2016-09-06 23:19:42.380879637,18.226623759677864,UKL_01,0.5
2013-06-17 23:19:42.380879637,35.74074682177347,UKL_01,0.5
2014-06-04 23:19:42.380879637,23.501233371776948,UKL_01,0.5
2017-07-28 23:19:42.380879637,12.902479126516916,UKL_01,0.5
2018-11-08 23:19:42.380879637,15.16532894840212,UKL_01,0.5
2011-09-02 23:19:42.380879637,14.259364173138225,UKL_01,0.5
2025-04-09 23:19:42.380879637,30.040016149018577,UKL_01,0.5
2021-05-25 23:19:42.380879637,26.070032110553615,UKL_01,0.5
2018-05-14 23:19:42.380879637,13.785204659676328,UKL_01,0.5
2012-06-13 23:19:42.380879637,29.954950245789192,UKL_01,0.5
2020-02-06 23:19:42.380879637,14.123540941204462,UKL_01,0.5
2020-06-15 23:19:42.380879637,23.725690740290368,UKL_01,0.5
2014-08-02 23:19:42.380879637,38.51457955502109,UKL_01,0.5
2011-05-22 23:19:42.380879637,17.820868235509636,UKL_01,0.5
2017-06-02 23:19:42.380879637,24.734839639271552,UKL_01,0.5
2024-06-24 23:19:42.380879637,30.61039813843789,UKL_01,0.5
2012-05-05 23:19:42.380879637,17.773263411497126,UKL_01,0.5
2023-11-27 23:19:42.380879637,20.89297205263075,UKL_01,0.5
2024-02-02 23:19:42.380879637,22.68563193707983,UKL_01,0.5
2014-10-05 23:19:42.380879637,18.80966248760179,UKL_01,0.5
2016-02-07 23:19:42.380879637,16.074263179052014,UKL_01,0.5
2023-03-25 23:19:42.380879637,20.42741158815913,UKL_01,0.5
2022-05-16 23:19:42.380879637,28.676175437649814,UKL_01,0.5
2024-08-08 23:19:42.380879637,18.559706448243432,UKL_01,0.5
2025-05-31 23:19:42.380879637,33.32491818519843,UKL_01,0.5
2015-11-09 23:19:42.380879637,8.506206965511627,UKL_01,0.5
2019-11-21 23:19:42.380879637,11.773096892916447,UKL_01,0.5
2023-01-22 23:19:42.380879637,12.190947419658528,UKL_01,0.5
2021-04-26 23:19:42.380879637,21.479774539958157,UKL_01,0.5
2011-05-21 23:19:42.380879637,22.74793154572399,UKL_01,0.5
2012-07-10 23:19:42.380879637,45.669861022773986,UKL_01,0.5
2024-09-17 23:19:42.380879637,20.80956630421693,UKL_01,0.5
2014-05-21 23:19:42.380879637,23.31040336109856,UKL_01,0.5
2015-06-04 23:19:42.380879637,26.790480731946598,UKL_01,0.5
2018-05-10 23:19:42.380879637,26.623721766550403,UKL_01,0.5
2021-04-15 23:19:42.380879637,17.570241141222372,UKL_01,0.5
2013-06-15 23:19:42.380879637,36.07782509757279,UKL_01,0.5
2019-04-24 23:19:42.380879637,30.815940366137657,UKL_01,0.5
2012-05-08 23:19:42.380879637,16.800989541740407,UKL_01,0.5
2015-07-26 23:19:42.380879637,31.836271312621644,UKL_01,0.5
2016-06-27 23:19:42.380879637,31.38380235067769,UKL_01,0.5
2011-07-06 23:19:42.380879637,22.589469777411686,UKL_01,0.5
2011-02-25 23:19:42.380879637,27.059442944681265,UKL_01,0.5
2022-02-04 23:19:42.380879637,18.156324109691823,UKL_01,0.5
2014-09-29 23:19:42.380879637,7.011759267823133,UKL_01,0.5
2014-11-10 23:19:42.380879637,10.990581827985928,UKL_01,0.5
2018-06-28 23:19:42.380879637,84.09997239611522,UKL_01,0.5
2025-06-05 23:19:42.380879637,29.350443988262906,UKL_01,0.5
2022-02-23 23:19:42.380879637,20.839409786350735,UKL_01,0.5
2021-07-16 23:19:42.380879637,46.41537423539598,UKL_01,0.5
2016-09-13 23:19:42.380879637,15.83795806743404,UKL_01,0.5
2022-09-04 23:19:42.380879637,33.44672724924663,UKL_01,0.5
2016-08-07 23:19:42.380879637,49.20096727994494,UKL_01,0.5
2012-04-13 23:19:42.380879637,22.81311771729658,UKL_01,0.5
2018-07-13 23:19:42.380879637,23.001413953557996,UKL_01,0.5
2023-08-27 23:19:42.380879637,42.79369884794767,UKL_01,0.5
2013-03-16 23:19:42.380879637,19.66596579527455,UKL_01,0.5
2019-07-10 23:19:42.380879637,43.73720605356727,UKL_01,0.5
2024-05-09 23:19:42.380879637,25.547431819206913,UKL_01,0.5
2024-08-19 23:19:42.380879637,23.44145587409706,UKL_01,0.5
2021-06-15 23:19:42.380879637,17.024443495846906,UKL_01,0.5
2021-09-12 23:19:42.380879637,23.890069487116193,UKL_01,0.5
2023-09-12 23:19:42.380879637,18.55148077475056,UKL_01,0.5
2011-04-04 23:19:42.380879637,15.861283697180614,UKL_01,0.5
2022-08-24 23:19:42.380879637,26.864144482777647,UKL_01,0.5
2020-08-19 23:19:42.380879637,26.87740612866856,UKL_01,0.5
2017-10-09 23:19:42.380879637,15.625936641094098,UKL_01,0.5
2024-02-10 23:19:42.380879637,18.24705917532044,UKL_01,0.5
2025-07-18 23:19:42.380879637,32.55894602182933,UKL_01,0.5
2024-07-31 23:19:42.380879637,16.705881095292202,UKL_01,0.5
2020-06-07 23:19:42.380879637,30.372608915873606,UKL_01,0.5
2015-04-26 23:19:42.380879637,20.795418953711554,UKL_01,0.5
2011-10-25 23:19:42.380879637,8.753685628347112,UKL_01,0.5
2012-08-22 23:19:42.380879637,26.990310622930828,UKL_01,0.5
2016-07-06 23:19:42.380879637,47.99265892429511,UKL_01,0.5
2012-06-12 23:19:42.380879637,29.770218261064937,UKL_01,0.5
