datetime,modis_datetime,time_diff_hours,sensor,band1_red,band2_nir,band4_green,nir_red_ratio,green_red_ratio,ndci,chlorophyll_a
2025-04-19 23:19:42.380879637,2025-04-20,0.6715608666666666,Aqua,0.0295,0.0098,0.0366,0.3288135593220339,1.250847457627119,-0.5051020408163266,24.914400130299025
2012-05-29 23:19:42.380879637,2012-05-30,0.6715608666666666,Aqua,0.026,0.0058,0.032,0.2269230769230769,1.2316602316602316,-0.6300940438871473,27.523496177756577
2024-06-25 23:19:42.380879637,2024-06-26,0.6715608666666666,Terra,0.0448,0.028,0.0567,0.6263736263736264,1.2628062360801782,-0.2297297297297297,39.756694639062935
2021-06-19 23:19:42.380879637,2021-06-20,0.6715608666666666,Terra,0.0294,0.0231,0.0484,0.7857142857142857,1.6462585034013606,-0.12,30.0194206523917
2014-04-27 23:19:42.380879637,2014-04-28,0.6715608666666666,Aqua,0.0375,0.0076,0.0439,0.1989664082687338,1.1737967914438503,-0.6681034482758622,27.24897852291882
2025-08-10 23:19:42.380879637,2025-08-11,0.6715608666666666,Aqua,0.0266,0.0112,0.044,0.4192307692307692,1.6793893129770994,-0.4092140921409214,15.967946099241283
2011-02-11 23:19:42.380879637,2011-02-12,0.6715608666666666,Aqua,0.0326,0.0108,0.0355,0.3205882352941176,1.0647058823529412,-0.5144766146993319,30.62839076938686
2013-10-14 23:19:42.380879637,2013-10-15,0.6715608666666666,Aqua,0.0506,0.009,0.0575,0.1768172888015717,1.1428571428571428,-0.6994991652754591,9.199339222312387
2020-11-20 23:19:42.380879637,2020-11-21,0.6715608666666666,Aqua,0.0786,0.0263,0.0699,0.3346055979643765,0.89873417721519,-0.4985700667302192,6.66290791040154
2011-11-28 23:19:42.380879637,2011-11-29,0.6715608666666666,Aqua,0.0285,0.0087,0.0339,0.3052631578947368,1.1894736842105262,-0.5322580645161289,18.44106548050534
2023-11-02 23:19:42.380879637,2023-11-03,0.6715608666666666,Terra,0.052,0.0176,0.0713,0.3384615384615384,1.3711538461538462,-0.4942528735632183,13.429208207096854
2022-10-02 23:19:42.380879637,2022-10-03,0.6715608666666666,Terra,0.0269,0.0326,0.0493,1.4885496183206106,1.8426573426573427,0.1963190184049079,43.878175804432
2022-07-14 23:19:42.380879637,2022-07-15,0.6715608666666666,Aqua,0.0251,0.0206,0.0453,0.7961165048543689,1.865625,-0.1135135135135135,29.832977238041547
2012-09-15 23:19:42.380879637,2012-09-16,0.6715608666666666,Aqua,0.0305,0.013,0.0439,0.4262295081967213,1.4336569579288023,-0.4022988505747126,18.98762513380696
2025-04-19 23:19:42.380879637,2025-04-20,0.6715608666666666,Aqua,0.0295,0.0098,0.0366,0.3288135593220339,1.250847457627119,-0.5051020408163266,16.96603364246936
2012-02-29 23:19:42.380879637,2012-03-01,0.6715608666666666,Aqua,0.0853,0.0363,0.0921,0.4216027874564459,1.073856975381008,-0.4068627450980392,28.224101002426067
2023-11-24 23:19:42.380879637,2023-11-25,0.6715608666666666,Terra,0.0438,0.0063,0.0565,0.1428571428571428,1.346153846153846,-0.75,8.128074882084386
2019-12-29 23:19:42.380879637,2019-12-30,0.6715608666666666,Terra,0.0627,0.0176,0.0559,0.2765957446808511,0.8914728682170543,-0.5666666666666667,17.83866446111264
2017-07-14 23:19:42.380879637,2017-07-15,0.6715608666666666,Aqua,0.0239,0.0279,0.0518,1.1027667984189724,2.1067193675889326,0.0488721804511278,30.207359128832767
2011-09-07 23:19:42.380879637,2011-09-08,0.6715608666666666,Terra,0.0222,0.0145,0.03,0.6359649122807017,1.3443396226415094,-0.2225201072386059,11.607265541019894
2013-05-23 23:19:42.380879637,2013-05-24,0.6715608666666666,Terra,0.0324,0.011,0.0392,0.3416149068322981,1.1964735516372795,-0.4907407407407406,22.92264170424663
2015-01-30 23:19:42.380879637,2015-01-31,0.6715608666666666,Terra,0.0364,0.0065,0.0365,0.182741116751269,1.0142857142857142,-0.6909871244635194,15.390746010485486
2023-06-01 23:19:42.380879637,2023-06-02,0.6715608666666666,Aqua,0.0169,0.0002,0.0292,0.0118343195266272,1.7278106508875737,-0.976608187134503,24.475240494814347
2020-07-20 23:19:42.380879637,2020-07-21,0.6715608666666666,Aqua,0.0324,0.013,0.0505,0.4006024096385542,1.5783132530120485,-0.4279569892473118,29.10801135007061
2011-02-06 23:19:42.380879637,2011-02-07,0.6715608666666666,Terra,0.0392,0.0165,0.0342,0.3957345971563981,0.8571428571428573,-0.432937181663837,29.057594467451967
2020-09-26 23:19:42.380879637,2020-09-27,0.6715608666666666,Aqua,0.0252,0.0179,0.0433,0.6904761904761906,1.7182539682539684,-0.1830985915492957,25.466539447401217
2018-10-18 23:19:42.380879637,2018-10-19,0.6715608666666666,Aqua,0.0382,0.0227,0.0524,0.6227390180878553,1.3862433862433865,-0.232484076433121,20.201562760924865
2024-12-02 23:19:42.380879637,2024-12-03,0.6715608666666666,Terra,0.0653,0.0134,0.0886,0.2422586520947176,1.3568147013782543,-0.6099706744868035,8.868577954732135
2021-08-26 23:19:42.380879637,2021-08-27,0.6715608666666666,Aqua,0.0261,0.0319,0.0513,1.151394422310757,1.943609022556391,0.0703703703703703,32.94699723574493
2014-11-06 23:19:42.380879637,2014-11-07,0.6715608666666666,Aqua,0.0843,0.0196,0.0775,0.2288732394366197,0.9257075471698112,-0.6275071633237822,11.58330243887668
2013-07-19 23:19:42.380879637,2013-07-20,0.6715608666666666,Aqua,0.0231,0.0142,0.0437,0.6173913043478262,1.9,-0.2365591397849462,28.60794862575173
2012-10-05 23:19:42.380879637,2012-10-06,0.6715608666666666,Terra,0.0472,0.011,0.0569,0.2267206477732793,1.2055084745762714,-0.6303630363036303,14.806263249951176
2019-07-14 23:19:42.380879637,2019-07-15,0.6715608666666666,Aqua,0.0229,0.0252,0.0488,1.148471615720524,2.087866108786611,0.0691056910569105,46.42808259538353
2019-08-04 23:19:42.380879637,2019-08-05,0.6715608666666666,Aqua,0.0295,0.0146,0.0509,0.5232974910394265,1.7159090909090908,-0.3129411764705882,27.97902965788247
2020-11-28 23:19:42.380879637,2020-11-29,0.6715608666666666,Aqua,0.0556,0.011,0.0514,0.2022058823529411,0.939929328621908,-0.6636085626911316,7.189123528807935
2020-05-06 23:19:42.380879637,2020-05-07,0.6715608666666666,Aqua,0.0451,0.0104,0.0542,0.2311015118790497,1.1961206896551724,-0.6245614035087719,22.338425871520307
2011-04-18 23:19:42.380879637,2011-04-19,0.6715608666666666,Aqua,0.0499,0.0325,0.0548,0.6956521739130436,1.084313725490196,-0.1794871794871794,24.541365410686417
2024-06-05 23:19:42.380879637,2024-06-06,0.6715608666666666,Aqua,0.0347,0.0083,0.0484,0.2406876790830945,1.4011627906976745,-0.6120092378752886,12.931000103644774
2016-05-09 23:19:42.380879637,2016-05-10,0.6715608666666666,Aqua,0.0259,0.0044,0.029,0.1705426356589147,1.116279069767442,-0.7086092715231788,14.84157364978821
2019-08-31 23:19:42.380879637,2019-09-01,0.6715608666666666,Aqua,0.0202,0.0169,0.0372,0.8292682926829269,1.892682926829268,-0.0933333333333333,19.711092600197176
2021-04-17 23:19:42.380879637,2021-04-18,0.6715608666666666,Terra,0.0479,0.0127,0.0535,0.2638376383763837,1.116910229645094,-0.5824817518248175,27.218187883697492
2018-02-21 23:19:42.380879637,2018-02-22,0.6715608666666666,Aqua,0.0815,0.0376,0.0927,0.4613496932515337,1.1374233128834357,-0.3685978169605373,34.003697328308824
2014-04-29 23:19:42.380879637,2014-04-30,0.6715608666666666,Aqua,0.0422,0.0142,0.0486,0.3318385650224215,1.161953727506427,-0.5016835016835016,17.59887359282713
2014-08-09 23:19:42.380879637,2014-08-10,0.6715608666666666,Terra,0.038,0.0228,0.0507,0.6000000000000001,1.3342105263157895,-0.2499999999999999,44.437691880953295
2018-06-30 23:19:42.380879637,2018-07-01,0.6715608666666666,Aqua,0.0193,0.0189,0.0405,1.00531914893617,2.1490384615384612,0.0026525198938991,46.071756691235365
2013-06-16 23:19:42.380879637,2013-06-17,0.6715608666666666,Aqua,0.0233,0.0278,0.0508,1.2100840336134453,2.152542372881356,0.0950570342205323,41.65444317865359
2012-09-14 23:19:42.380879637,2012-09-15,0.6715608666666666,Terra,0.0236,0.0158,0.037,0.672645739910314,1.5294117647058822,-0.195710455764075,21.204325525082876
2013-08-17 23:19:42.380879637,2013-08-18,0.6715608666666666,Aqua,0.0351,0.0164,0.0458,0.4672364672364673,1.3048433048433048,-0.3631067961165047,30.1596129847499
2013-04-19 23:19:42.380879637,2013-04-20,0.6715608666666666,Terra,0.0611,0.0212,0.0669,0.3436988543371522,1.0949263502454991,-0.4884287454323994,26.90089606629503
2021-05-31 23:19:42.380879637,2021-06-01,0.6715608666666666,Aqua,0.036,0.0084,0.0453,0.2398921832884097,1.2641509433962266,-0.6130434782608697,17.427777162704228
2018-04-23 23:19:42.380879637,2018-04-24,0.6715608666666666,Terra,0.0478,0.0182,0.0487,0.3929313929313929,1.0041928721174005,-0.435820895522388,20.063219464351832
2019-08-12 23:19:42.380879637,2019-08-13,0.6715608666666666,Aqua,0.0237,0.0144,0.0442,0.6486486486486487,1.8059071729957803,-0.2131147540983606,14.70032046972019
2021-04-13 23:19:42.380879637,2021-04-14,0.6715608666666666,Aqua,0.0716,0.0237,0.0762,0.3310055865921788,1.0598052851182198,-0.5026232948583421,24.612065952276755
2017-07-07 23:19:42.380879637,2017-07-08,0.6715608666666666,Terra,0.022,0.028,0.0484,1.2612612612612613,2.18018018018018,0.1155378486055776,43.21648236951426
2016-06-17 23:19:42.380879637,2016-06-18,0.6715608666666666,Aqua,0.0277,0.0141,0.047,0.4951456310679611,1.644012944983819,-0.3376623376623376,23.814252096777825
2023-01-16 23:19:42.380879637,2023-01-17,0.6715608666666666,Terra,0.0718,0.0384,0.0819,0.5348189415041783,1.14066852367688,-0.3030852994555353,14.338044378103522
2018-11-14 23:19:42.380879637,2018-11-15,0.6715608666666666,Aqua,0.0473,0.0144,0.0556,0.3044397463002114,1.175475687103594,-0.53322528363047,10.712886349856596
2012-06-17 23:19:42.380879637,2012-06-18,0.6715608666666666,Aqua,0.0481,0.0247,0.0449,0.5135135135135135,0.9334719334719336,-0.3214285714285714,26.1959598334328
2023-07-05 23:19:42.380879637,2023-07-06,0.6715608666666666,Aqua,0.0239,0.0099,0.0359,0.4024390243902439,1.5,-0.426086956521739,24.83722088385422
2020-08-19 23:19:42.380879637,2020-08-20,0.6715608666666666,Aqua,0.019,0.0109,0.0336,0.592391304347826,1.7692307692307694,-0.2559726962457337,18.66818177041202
2013-06-08 23:19:42.380879637,2013-06-09,0.6715608666666666,Terra,0.0588,0.0472,0.0743,0.802721088435374,1.2636054421768708,-0.1094339622641509,32.03723718055675
2017-05-16 23:19:42.380879637,2017-05-17,0.6715608666666666,Terra,0.0292,0.0092,0.0297,0.3013698630136986,1.0149812734082395,-0.5368421052631579,20.75002599897961
2015-04-15 23:19:42.380879637,2015-04-16,0.6715608666666666,Aqua,0.0524,0.0095,0.0561,0.1869158878504672,1.0702402957486137,-0.6850393700787402,11.277239634230442
2017-07-16 23:19:42.380879637,2017-07-17,0.6715608666666666,Terra,0.0222,0.0184,0.0359,0.7857142857142858,1.6428571428571428,-0.1199999999999999,28.51394997829581
2014-09-15 23:19:42.380879637,2014-09-16,0.6715608666666666,Terra,0.0312,0.0067,0.0417,0.2142857142857142,1.3245901639344262,-0.6470588235294118,9.954423820047689
2021-05-17 23:19:42.380879637,2021-05-18,0.6715608666666666,Aqua,0.0482,0.0186,0.0578,0.3858921161825726,1.199170124481328,-0.4431137724550898,16.073340882778957
2023-04-26 23:19:42.380879637,2023-04-27,0.6715608666666666,Terra,0.0404,0.0165,0.0524,0.4111922141119221,1.2970297029702968,-0.4172413793103448,16.097102729223383
2018-12-11 23:19:42.380879637,2018-12-12,0.6715608666666666,Aqua,0.0509,0.0095,0.0532,0.1866404715127701,1.0943025540275049,-0.6854304635761589,16.907722211250736
2025-07-21 23:19:42.380879637,2025-07-22,0.6715608666666666,Aqua,0.0336,0.035,0.0662,1.046204620462046,2.046376811594203,0.0225806451612902,28.957409157189957
2021-04-11 23:19:42.380879637,2021-04-12,0.6715608666666666,Terra,0.0581,0.0184,0.061,0.3172757475083056,1.0480928689883915,-0.5182849936948297,12.548416587193127
2015-02-20 23:19:42.380879637,2015-02-21,0.6715608666666666,Aqua,0.0512,0.0098,0.0547,0.2016460905349794,1.068359375,-0.6643835616438355,19.48297548084647
2011-08-10 23:19:42.380879637,2011-08-11,0.6715608666666666,Terra,0.0199,0.0208,0.0317,1.0056497175141244,1.713513513513513,0.0028169014084506,32.509860863559425
2011-11-24 23:19:42.380879637,2011-11-25,0.6715608666666666,Terra,0.0558,0.0105,0.0612,0.1915966386554621,1.0957983193277312,-0.6784203102961919,8.232839469016348
2019-09-13 23:19:42.380879637,2019-09-14,0.6715608666666666,Aqua,0.0293,0.024,0.0472,0.7973421926910299,1.5794392523364484,-0.1127541589648798,19.813656273861454
2020-11-25 23:19:42.380879637,2020-11-26,0.6715608666666666,Aqua,0.0549,0.0101,0.0486,0.1860036832412523,0.8908730158730159,-0.6863354037267081,7.290556062853895
2011-08-17 23:19:42.380879637,2011-08-18,0.6715608666666666,Aqua,0.0217,0.022,0.0401,1.0328638497652582,1.847926267281106,0.0161662817551963,21.451417525079336
2023-03-25 23:19:42.380879637,2023-03-26,0.6715608666666666,Terra,0.0409,0.0102,0.0491,0.2469733656174334,1.1975609756097565,-0.6038834951456311,33.99675912781225
2019-02-21 23:19:42.380879637,2019-02-22,0.6715608666666666,Terra,0.0658,0.0201,0.074,0.3054711246200608,1.1246200607902737,-0.5320139697322468,20.90353365189007
2014-07-25 23:19:42.380879637,2014-07-26,0.6715608666666666,Aqua,0.0216,0.0072,0.0347,0.3380281690140845,1.6056338028169015,-0.4947368421052631,33.59024835095723
2020-07-09 23:19:42.380879637,2020-07-10,0.6715608666666666,Aqua,0.0235,0.029,0.0508,1.1693548387096773,2.0793650793650795,0.0780669144981412,61.503957942936545
2011-08-06 23:19:42.380879637,2011-08-07,0.6715608666666666,Terra,0.0288,0.0229,0.0444,0.7951388888888888,1.5416666666666663,-0.1141199226305609,17.52323739803701
2014-10-02 23:19:42.380879637,2014-10-03,0.6715608666666666,Terra,0.0297,0.0068,0.0435,0.2053872053872054,1.4646464646464648,-0.659217877094972,18.006880477289222
2017-07-27 23:19:42.380879637,2017-07-28,0.6715608666666666,Aqua,0.0284,0.0264,0.0512,0.9241379310344828,1.8413793103448275,-0.039426523297491,27.99243749833392
2018-03-04 23:19:42.380879637,2018-03-05,0.6715608666666666,Aqua,0.0525,0.0141,0.0574,0.2685714285714285,1.0933333333333333,-0.5765765765765766,25.72850725255812
2011-05-11 23:19:42.380879637,2011-05-12,0.6715608666666666,Terra,0.0593,0.0385,0.0617,0.6440397350993378,1.0579470198675496,-0.2165156092648539,25.694653208886223
2024-09-19 23:19:42.380879637,2024-09-20,0.6715608666666666,Aqua,0.0274,0.0039,0.0462,0.1433447098976109,1.6881720430107527,-0.7492537313432837,12.298969035702402
2013-08-03 23:19:42.380879637,2013-08-04,0.6715608666666666,Terra,0.0289,0.0358,0.055,1.2924187725631768,1.9550173010380625,0.1275590551181101,35.119595323513806
2013-10-07 23:19:42.380879637,2013-10-08,0.6715608666666666,Terra,0.0475,0.0096,0.053,0.2082429501084599,1.1228813559322035,-0.6552962298025136,8.632394535654367
2020-12-03 23:19:42.380879637,2020-12-04,0.6715608666666666,Aqua,0.0433,0.0068,0.0485,0.1570438799076212,1.1200923787528867,-0.7285429141716567,13.855045066426968
2012-01-07 23:19:42.380879637,2012-01-08,0.6715608666666666,Aqua,0.0441,0.0281,0.0546,0.6357466063348416,1.238095238095238,-0.2226832641770401,29.21160628334981
2016-09-06 23:19:42.380879637,2016-09-07,0.6715608666666666,Terra,0.021,0.0094,0.0298,0.4571428571428572,1.4509803921568627,-0.3725490196078431,18.226623759677864
2013-06-17 23:19:42.380879637,2013-06-18,0.6715608666666666,Aqua,0.063,0.0589,0.0853,0.9349206349206348,1.353968253968254,-0.0336341263330598,35.74074682177347
2014-06-04 23:19:42.380879637,2014-06-05,0.6715608666666666,Terra,0.077,0.0539,0.0832,0.6918158567774936,1.0862944162436547,-0.182161753590325,23.501233371776948
2017-07-28 23:19:42.380879637,2017-07-29,0.6715608666666666,Terra,0.0227,0.0156,0.0376,0.7027027027027027,1.6936936936936935,-0.1746031746031746,12.902479126516916
2018-11-08 23:19:42.380879637,2018-11-09,0.6715608666666666,Aqua,0.0535,0.0141,0.0641,0.2568306010928962,1.1948998178506376,-0.591304347826087,15.16532894840212
2011-09-02 23:19:42.380879637,2011-09-03,0.6715608666666666,Aqua,0.0232,0.0109,0.0361,0.4599156118143459,1.523206751054852,-0.3699421965317919,14.259364173138223
2025-04-09 23:19:42.380879637,2025-04-10,0.6715608666666666,Aqua,0.0493,0.0207,0.0639,0.422680412371134,1.3154639175257734,-0.4057971014492753,30.040016149018577
2021-05-25 23:19:42.380879637,2021-05-26,0.6715608666666666,Terra,0.0328,0.0078,0.0387,0.2408536585365853,1.18018018018018,-0.6117936117936118,26.070032110553615
2018-05-14 23:19:42.380879637,2018-05-15,0.6715608666666666,Terra,0.0258,0.0065,0.0353,0.247148288973384,1.377358490566038,-0.6036585365853657,13.785204659676328
2012-06-13 23:19:42.380879637,2012-06-14,0.6715608666666666,Aqua,0.0265,0.006,0.0313,0.2235772357723577,1.1777777777777778,-0.6345514950166112,29.954950245789192
2020-02-06 23:19:42.380879637,2020-02-07,0.6715608666666666,Aqua,0.0617,0.0103,0.0557,0.1666666666666666,0.9415481832543444,-0.7142857142857142,14.123540941204462
2020-06-15 23:19:42.380879637,2020-06-16,0.6715608666666666,Terra,0.0457,0.0211,0.063,0.461706783369803,1.346420323325635,-0.3682634730538923,23.725690740290368
2014-08-02 23:19:42.380879637,2014-08-03,0.6715608666666666,Aqua,0.0389,0.0709,0.0575,1.8226221079691516,1.4781491002570692,0.2914389799635701,38.51457955502109
2011-05-22 23:19:42.380879637,2011-05-23,0.6715608666666666,Aqua,0.02,0.0003,0.0278,0.015,1.39,-0.9704433497536944,17.820868235509636
2017-06-02 23:19:42.380879637,2017-06-03,0.6715608666666666,Terra,0.0206,0.0129,0.0201,0.581081081081081,0.9757281553398058,-0.264957264957265,24.734839639271552
2024-06-24 23:19:42.380879637,2024-06-25,0.6715608666666666,Terra,0.0259,0.0129,0.0371,0.5102880658436214,1.4324324324324322,-0.3242506811989101,30.61039813843789
2012-05-05 23:19:42.380879637,2012-05-06,0.6715608666666666,Aqua,0.0335,0.0117,0.0348,0.3432835820895522,1.0388059701492538,-0.4888888888888889,17.773263411497126
2023-11-27 23:19:42.380879637,2023-11-28,0.6715608666666666,Terra,0.0372,0.0051,0.0551,0.1513647642679901,1.3879093198992445,-0.7370689655172413,20.89297205263075
2024-02-02 23:19:42.380879637,2024-02-03,0.6715608666666666,Aqua,0.068,0.0192,0.0752,0.281112737920937,1.098712446351931,-0.5611428571428572,22.68563193707983
2014-10-05 23:19:42.380879637,2014-10-06,0.6715608666666666,Aqua,0.0272,0.0115,0.0445,0.4227941176470587,1.6360294117647058,-0.4056847545219639,18.80966248760179
2016-02-07 23:19:42.380879637,2016-02-08,0.6715608666666666,Aqua,0.0403,0.006,0.0436,0.1566579634464752,1.1174934725848564,-0.7291196388261851,16.074263179052014
2023-03-25 23:19:42.380879637,2023-03-26,0.6715608666666666,Terra,0.0409,0.0102,0.0491,0.2469733656174334,1.1975609756097565,-0.6038834951456311,20.42741158815913
2022-05-16 23:19:42.380879637,2022-05-17,0.6715608666666666,Aqua,0.0715,0.0458,0.0851,0.6414565826330532,1.1833333333333331,-0.2184300341296928,28.676175437649817
2024-08-08 23:19:42.380879637,2024-08-09,0.6715608666666666,Aqua,0.0049,0.0025,0.0057,0.5102040816326531,1.1632653061224492,-0.3243243243243243,18.559706448243432
2025-05-31 23:19:42.380879637,2025-06-01,0.6715608666666666,Terra,0.1275,0.125,0.1294,0.9846508058326938,1.0184190330007676,-0.0077339520494973,33.32491818519843
2015-11-09 23:19:42.380879637,2015-11-10,0.6715608666666666,Terra,0.0674,0.0194,0.0666,0.2717041800643087,0.9788519637462234,-0.572692793931732,8.506206965511627
2019-11-21 23:19:42.380879637,2019-11-22,0.6715608666666666,Terra,0.0562,0.0116,0.0474,0.2041522491349481,0.8296795952782462,-0.6609195402298851,11.773096892916447
2023-01-22 23:19:42.380879637,2023-01-23,0.6715608666666666,Aqua,0.0338,0.0072,0.0352,0.2130177514792899,1.0414201183431953,-0.6487804878048781,12.190947419658528
2021-04-26 23:19:42.380879637,2021-04-27,0.6715608666666666,Terra,0.0498,0.0103,0.0569,0.2064128256513026,1.1503006012024048,-0.6578073089700995,21.479774539958157
2011-05-21 23:19:42.380879637,2011-05-22,0.6715608666666666,Aqua,0.0381,0.0149,0.0449,0.4061433447098976,1.188630490956072,-0.4223300970873787,22.74793154572399
2012-07-10 23:19:42.380879637,2012-07-11,0.6715608666666666,Terra,0.0306,0.0383,0.0559,1.3161512027491409,1.826797385620915,0.1364985163204747,45.669861022773986
2024-09-17 23:19:42.380879637,2024-09-18,0.6715608666666666,Terra,0.041,0.011,0.0623,0.2696335078534031,1.5373493975903616,-0.575257731958763,20.80956630421693
2014-05-21 23:19:42.380879637,2014-05-22,0.6715608666666666,Terra,0.034,0.007,0.0381,0.2047477744807121,1.1305637982195846,-0.6600985221674877,23.31040336109856
2015-06-04 23:19:42.380879637,2015-06-05,0.6715608666666666,Terra,0.0292,0.011,0.0434,0.3767123287671233,1.4724137931034482,-0.4527363184079602,26.7904807319466
