date,datetime,log_ratio,ratio,sensor,time
2011-08-16,2011-08-16 00:00:00,0.24016508684056415,1.7384615384615385,Aqua,00:00:00
2011-08-17,2011-08-17 00:00:00,0.19039287071520614,1.5502183406113539,Aqua,00:00:00
2011-08-18,2011-08-18 00:00:00,0.2666846387716528,1.847926267281106,Aqua,00:00:00
2011-08-19,2011-08-19 00:00:00,0.19572755760062507,1.569377990430622,Aqua,00:00:00
2011-08-20,2011-08-20 00:00:00,0.2029807422150078,1.595808383233533,Aqua,00:00:00
2011-08-21,2011-08-21 00:00:00,0.15826860073570054,1.4396887159533076,Aqua,00:00:00
2011-08-22,2011-08-22 00:00:00,0.21991424983915667,1.6592592592592592,Aqua,00:00:00
2011-08-23,2011-08-23 00:00:00,0.29617749286956907,1.9777777777777776,Aqua,00:00:00
2011-08-24,2011-08-24 00:00:00,0.19216241147743013,1.5565476190476188,Aqua,00:00:00
2011-08-25,2011-08-25 00:00:00,0.20780567223288784,1.6136363636363635,Aqua,00:00:00
2011-08-26,2011-08-26 00:00:00,0.23187909110728389,1.705607476635514,Aqua,00:00:00
2011-08-27,2011-08-27 00:00:00,0.2495580215788767,1.776470588235294,Aqua,00:00:00
2011-08-28,2011-08-28 00:00:00,0.20969986003676136,1.6206896551724137,Aqua,00:00:00
2011-08-29,2011-08-29 00:00:00,0.23121656538176488,1.7030075187969924,Aqua,00:00:00
2011-08-30,2011-08-30 00:00:00,0.23369802243215101,1.7127659574468084,Aqua,00:00:00
2011-09-01,2011-09-01 00:00:00,0.20352950740262077,1.5978260869565215,Aqua,00:00:00
2011-09-02,2011-09-02 00:00:00,0.2588930181523708,1.815068493150685,Aqua,00:00:00
2011-09-03,2011-09-03 00:00:00,0.18275885589555402,1.5232067510548521,Aqua,00:00:00
2011-09-04,2011-09-04 00:00:00,0.14197207590708025,1.3866666666666665,Aqua,00:00:00
2011-09-05,2011-09-05 00:00:00,0.20866232544358573,1.616822429906542,Aqua,00:00:00
2011-09-06,2011-09-06 00:00:00,0.14396197392173038,1.3930348258706469,Aqua,00:00:00
2011-09-07,2011-09-07 00:00:00,0.13296658962026722,1.3582089552238807,Aqua,00:00:00
2011-09-08,2011-09-08 00:00:00,0.1829807607819953,1.5239852398523985,Aqua,00:00:00
2011-09-10,2011-09-10 00:00:00,0.6746106584765741,4.7272727272727275,Aqua,00:00:00
2011-09-12,2011-09-12 00:00:00,0.5394722926611265,3.463157894736842,Aqua,00:00:00
2011-09-13,2011-09-13 00:00:00,0.18548177586175074,1.5327868852459017,Aqua,00:00:00
2011-09-16,2011-09-16 00:00:00,0.17982554244064447,1.5129533678756475,Aqua,00:00:00
2011-09-18,2011-09-18 00:00:00,0.19112825580832965,1.5528455284552847,Aqua,00:00:00
2011-09-19,2011-09-19 00:00:00,0.1903316981702915,1.55,Aqua,00:00:00
2011-09-20,2011-09-20 00:00:00,0.14744607760615122,1.4042553191489362,Aqua,00:00:00
2011-09-21,2011-09-21 00:00:00,0.12453342208340441,1.332089552238806,Aqua,00:00:00
2011-09-23,2011-09-23 00:00:00,0.14612803567823807,1.4000000000000001,Aqua,00:00:00
2011-09-26,2011-09-26 00:00:00,0.1503858588207794,1.4137931034482758,Aqua,00:00:00
2011-09-27,2011-09-27 00:00:00,0.1670900149408908,1.4692307692307693,Aqua,00:00:00
2011-09-28,2011-09-28 00:00:00,0.1337231005615287,1.3605769230769231,Aqua,00:00:00
2011-09-29,2011-09-29 00:00:00,0.11700948846493414,1.3092105263157896,Aqua,00:00:00
2011-10-08,2011-10-08 00:00:00,0.06781974365699861,1.1690140845070423,Aqua,00:00:00
2011-10-09,2011-10-09 00:00:00,0.13803882302991852,1.3741648106904232,Aqua,00:00:00
2011-10-11,2011-10-11 00:00:00,0.09626613671235135,1.2481481481481482,Aqua,00:00:00
2011-10-13,2011-10-13 00:00:00,0.09570196081908826,1.2465277777777777,Aqua,00:00:00
2011-10-16,2011-10-16 00:00:00,0.1812049621628367,1.517766497461929,Aqua,00:00:00
2011-10-17,2011-10-17 00:00:00,0.052852307325275676,1.1294117647058823,Aqua,00:00:00
2011-10-18,2011-10-18 00:00:00,0.11041248341170351,1.2894736842105263,Aqua,00:00:00
2011-10-19,2011-10-19 00:00:00,0.09455610761457914,1.2432432432432434,Aqua,00:00:00
2011-10-21,2011-10-21 00:00:00,0.09786345901537899,1.2527472527472527,Aqua,00:00:00
2011-10-22,2011-10-22 00:00:00,0.08803649129571088,1.2247191011235956,Aqua,00:00:00
2011-10-24,2011-10-24 00:00:00,0.06059114719943218,1.1497175141242937,Aqua,00:00:00
2011-10-25,2011-10-25 00:00:00,0.0757716545846965,1.1906158357771264,Aqua,00:00:00
2011-10-26,2011-10-26 00:00:00,0.09566739561696068,1.2464285714285714,Aqua,00:00:00
2011-10-27,2011-10-27 00:00:00,0.0585594297213119,1.1443514644351465,Aqua,00:00:00
2011-10-29,2011-10-29 00:00:00,0.12493873660829993,1.3333333333333333,Aqua,00:00:00
2011-10-31,2011-10-31 00:00:00,0.09314690218444865,1.2392156862745098,Aqua,00:00:00
2011-11-01,2011-11-01 00:00:00,0.038515133128198945,1.0927357032457494,Aqua,00:00:00
2011-11-02,2011-11-02 00:00:00,0.10001336113736567,1.2589641434262948,Aqua,00:00:00
2011-11-04,2011-11-04 00:00:00,0.14451004753457394,1.3947939262472886,Aqua,00:00:00
2011-11-12,2011-11-12 00:00:00,0.04618910291583122,1.1122159090909092,Aqua,00:00:00
2011-11-14,2011-11-14 00:00:00,0.08511848827849847,1.2165178571428572,Aqua,00:00:00
2011-11-19,2011-11-19 00:00:00,0.07982703721777641,1.2017857142857142,Aqua,00:00:00
2011-11-25,2011-11-25 00:00:00,-0.017843796621255903,0.9597457627118644,Aqua,00:00:00
2011-11-28,2011-11-28 00:00:00,0.05525536273769428,1.135678391959799,Aqua,00:00:00
2011-11-29,2011-11-29 00:00:00,-0.08910031137959247,0.8145161290322581,Aqua,00:00:00
2011-11-30,2011-11-30 00:00:00,-0.003535659814905671,0.9918918918918919,Aqua,00:00:00
2011-12-01,2011-12-01 00:00:00,0.042511280707476444,1.1028368794326242,Aqua,00:00:00
2011-12-02,2011-12-02 00:00:00,0.0345941980870437,1.0829145728643215,Aqua,00:00:00
2011-12-03,2011-12-03 00:00:00,0.039817978049100124,1.0960187353629975,Aqua,00:00:00
2011-12-04,2011-12-04 00:00:00,0.0011690302668516995,1.0026954177897576,Aqua,00:00:00
2011-12-05,2011-12-05 00:00:00,0.055618314824336705,1.1366279069767442,Aqua,00:00:00
2011-12-06,2011-12-06 00:00:00,0.044329102578200635,1.1074626865671642,Aqua,00:00:00
2011-12-07,2011-12-07 00:00:00,0.05210836668586525,1.1274787535410764,Aqua,00:00:00
2011-12-08,2011-12-08 00:00:00,0.057518601446465416,1.1416122004357299,Aqua,00:00:00
2011-12-09,2011-12-09 00:00:00,0.0500788643433177,1.1222222222222222,Aqua,00:00:00
2011-12-12,2011-12-12 00:00:00,0.02239127223646255,1.052910052910053,Aqua,00:00:00
2012-01-02,2012-01-02 00:00:00,0.05387538078285457,1.1320754716981132,Aqua,00:00:00
2012-01-03,2012-01-03 00:00:00,0.06986982850084024,1.1745454545454546,Aqua,00:00:00
2012-01-06,2012-01-06 00:00:00,0.13931386156114373,1.3782051282051282,Aqua,00:00:00
2012-01-08,2012-01-08 00:00:00,0.09275405323689871,1.2380952380952381,Aqua,00:00:00
2012-01-12,2012-01-12 00:00:00,0.09929406921578321,1.2568807339449544,Aqua,00:00:00
2012-01-13,2012-01-13 00:00:00,0.13344700391914907,1.3597122302158273,Aqua,00:00:00
2012-01-14,2012-01-14 00:00:00,0.13232667023051273,1.3562091503267975,Aqua,00:00:00
2012-01-16,2012-01-16 00:00:00,0.12259981330467093,1.326171875,Aqua,00:00:00
2012-02-02,2012-02-02 00:00:00,0.11242217918630396,1.2954545454545454,Aqua,00:00:00
2012-02-03,2012-02-03 00:00:00,0.07599746684339152,1.1912350597609562,Aqua,00:00:00
2012-02-05,2012-02-05 00:00:00,0.12696342317471443,1.3395638629283488,Aqua,00:00:00
2012-02-06,2012-02-06 00:00:00,0.1388021743362335,1.3765822784810127,Aqua,00:00:00
2012-02-11,2012-02-11 00:00:00,0.07799302510968886,1.1967213114754098,Aqua,00:00:00
2012-02-15,2012-02-15 00:00:00,0.06766262048643357,1.1685912240184755,Aqua,00:00:00
2012-02-18,2012-02-18 00:00:00,0.11535511944000473,1.3042328042328044,Aqua,00:00:00
2012-02-19,2012-02-19 00:00:00,0.09317144344865451,1.2392857142857143,Aqua,00:00:00
2012-02-23,2012-02-23 00:00:00,0.07818857251394708,1.1972602739726026,Aqua,00:00:00
2012-02-24,2012-02-24 00:00:00,0.07721570502506951,1.1945812807881773,Aqua,00:00:00
2012-03-01,2012-03-01 00:00:00,0.030946442500327315,1.073856975381008,Aqua,00:00:00
2012-03-03,2012-03-03 00:00:00,0.0185492029037297,1.0436363636363637,Aqua,00:00:00
2012-03-04,2012-03-04 00:00:00,0.033195539779174076,1.079432624113475,Aqua,00:00:00
2012-03-07,2012-03-07 00:00:00,0.011834369348731819,1.0276243093922652,Aqua,00:00:00
2012-03-08,2012-03-08 00:00:00,0.035958327470622393,1.0863213811420982,Aqua,00:00:00
2012-03-09,2012-03-09 00:00:00,0.0432159557167598,1.1046277665995976,Aqua,00:00:00
2012-03-17,2012-03-17 00:00:00,0.04618910291583122,1.1122159090909092,Aqua,00:00:00
2012-03-18,2012-03-18 00:00:00,0.02230300507738117,1.0526960784313726,Aqua,00:00:00
2012-03-23,2012-03-23 00:00:00,0.024000276403766514,1.0568181818181819,Aqua,00:00:00
2012-03-28,2012-03-28 00:00:00,-0.022034155521882263,0.950530035335689,Aqua,00:00:00
2012-04-02,2012-04-02 00:00:00,-0.0007090523728538033,0.9983686786296901,Aqua,00:00:00
2012-04-20,2012-04-20 00:00:00,0.03581138070511913,1.0859538784067087,Aqua,00:00:00
2012-04-21,2012-04-21 00:00:00,0.021697543109105665,1.0512295081967213,Aqua,00:00:00
2012-04-24,2012-04-24 00:00:00,0.022387548015151033,1.052901023890785,Aqua,00:00:00
2012-04-28,2012-04-28 00:00:00,0.040811689109162406,1.0985294117647058,Aqua,00:00:00
2012-04-29,2012-04-29 00:00:00,0.0057676077675922,1.0133689839572193,Aqua,00:00:00
2012-05-01,2012-05-01 00:00:00,0.023316621512429955,1.0551558752997603,Aqua,00:00:00
2012-05-06,2012-05-06 00:00:00,0.016534436909735703,1.0388059701492538,Aqua,00:00:00
2012-05-07,2012-05-07 00:00:00,0.019204705447765657,1.0452127659574468,Aqua,00:00:00
2012-05-08,2012-05-08 00:00:00,0.030668819766451964,1.0731707317073171,Aqua,00:00:00
2012-05-09,2012-05-09 00:00:00,0.039871512037692194,1.096153846153846,Aqua,00:00:00
2012-05-10,2012-05-10 00:00:00,0.02274312713855972,1.053763440860215,Aqua,00:00:00
2012-05-11,2012-05-11 00:00:00,0.02660958136985541,1.0631868131868132,Aqua,00:00:00
2012-05-12,2012-05-12 00:00:00,0.026265226482536524,1.0623441396508726,Aqua,00:00:00
2012-05-13,2012-05-13 00:00:00,0.04042865705560822,1.0975609756097562,Aqua,00:00:00
2012-05-14,2012-05-14 00:00:00,0.0530703861466248,1.129979035639413,Aqua,00:00:00
2012-05-15,2012-05-15 00:00:00,0.061233602238723275,1.1514195583596216,Aqua,00:00:00
2012-05-16,2012-05-16 00:00:00,0.08100410069395735,1.2050473186119877,Aqua,00:00:00
2012-05-17,2012-05-17 00:00:00,0.06518883348567435,1.1619537275064267,Aqua,00:00:00
2012-05-18,2012-05-18 00:00:00,0.0728935222085778,1.182751540041068,Aqua,00:00:00
2012-05-22,2012-05-22 00:00:00,0.05496730549257915,1.1349253731343285,Aqua,00:00:00
2012-05-23,2012-05-23 00:00:00,0.09476534454146722,1.2438423645320196,Aqua,00:00:00
2012-05-26,2012-05-26 00:00:00,0.05634376859761355,1.1385281385281385,Aqua,00:00:00
2012-05-30,2012-05-30 00:00:00,0.0904909189759293,1.2316602316602316,Aqua,00:00:00
2012-05-31,2012-05-31 00:00:00,0.05883496467733696,1.145077720207254,Aqua,00:00:00
2012-06-01,2012-06-01 00:00:00,0.08785778399259536,1.2242152466367713,Aqua,00:00:00
2012-06-02,2012-06-02 00:00:00,0.01985151693239422,1.0467706013363027,Aqua,00:00:00
2012-06-05,2012-06-05 00:00:00,0.10098367532714082,1.2617801047120418,Aqua,00:00:00
2012-06-06,2012-06-06 00:00:00,0.0886374870420665,1.2264150943396226,Aqua,00:00:00
2012-06-08,2012-06-08 00:00:00,0.05582198902114908,1.1371610845295055,Aqua,00:00:00
2012-06-09,2012-06-09 00:00:00,0.06118530314403704,1.151291512915129,Aqua,00:00:00
2012-06-10,2012-06-10 00:00:00,0.0952925270344373,1.2453531598513012,Aqua,00:00:00
2012-06-11,2012-06-11 00:00:00,0.05094175103732183,1.1244541484716157,Aqua,00:00:00
2012-06-13,2012-06-13 00:00:00,0.005725562719664035,1.013270882123341,Aqua,00:00:00
2012-06-14,2012-06-14 00:00:00,0.07106335582544537,1.1777777777777778,Aqua,00:00:00
2012-06-17,2012-06-17 00:00:00,0.047923552317182816,1.1166666666666667,Aqua,00:00:00
2012-06-18,2012-06-18 00:00:00,-0.029898735370508592,0.9334719334719335,Aqua,00:00:00
2012-06-19,2012-06-19 00:00:00,0.10274367806779526,1.2669039145907472,Aqua,00:00:00
2012-06-20,2012-06-20 00:00:00,0.06862037352017934,1.1711711711711712,Aqua,00:00:00
2012-06-21,2012-06-21 00:00:00,0.24612912566343637,1.7625000000000002,Aqua,00:00:00
2012-06-26,2012-06-26 00:00:00,0.1539411310940456,1.425414364640884,Aqua,00:00:00
2012-06-27,2012-06-27 00:00:00,0.11532670167576073,1.304147465437788,Aqua,00:00:00
2012-07-02,2012-07-02 00:00:00,0.18444951594433703,1.5291479820627802,Aqua,00:00:00
2012-07-03,2012-07-03 00:00:00,0.21647042104235412,1.6461538461538463,Aqua,00:00:00
2012-07-04,2012-07-04 00:00:00,0.19608788747193487,1.5706806282722512,Aqua,00:00:00
2012-07-05,2012-07-05 00:00:00,0.20866914705503198,1.6168478260869568,Aqua,00:00:00
2012-07-06,2012-07-06 00:00:00,0.15614457737683893,1.4326647564469914,Aqua,00:00:00
2012-07-07,2012-07-07 00:00:00,0.2556478676866586,1.801556420233463,Aqua,00:00:00
2012-07-08,2012-07-08 00:00:00,0.26871922883055244,1.8566037735849055,Aqua,00:00:00
2012-07-09,2012-07-09 00:00:00,0.229647064480642,1.6968641114982579,Aqua,00:00:00
2012-07-11,2012-07-11 00:00:00,0.23681072815911205,1.725085910652921,Aqua,00:00:00
2012-07-12,2012-07-12 00:00:00,0.2510279228480324,1.7824933687002653,Aqua,00:00:00
2012-07-13,2012-07-13 00:00:00,0.1844125574942816,1.5290178571428572,Aqua,00:00:00
2012-07-14,2012-07-14 00:00:00,0.313847789283407,2.0599078341013826,Aqua,00:00:00
2012-07-15,2012-07-15 00:00:00,0.21513618195328946,1.6411042944785277,Aqua,00:00:00
2012-07-18,2012-07-18 00:00:00,0.3615664182562463,2.299145299145299,Aqua,00:00:00
2012-07-20,2012-07-20 00:00:00,0.32681504642306836,2.122340425531915,Aqua,00:00:00
2012-07-21,2012-07-21 00:00:00,0.3134274449453204,2.0579150579150576,Aqua,00:00:00
2012-07-22,2012-07-22 00:00:00,0.10529664982414788,1.2743732590529246,Aqua,00:00:00
2012-07-23,2012-07-23 00:00:00,0.29115060506289064,1.9550173010380623,Aqua,00:00:00
2012-07-24,2012-07-24 00:00:00,0.22308782173190483,1.6714285714285715,Aqua,00:00:00
2012-07-25,2012-07-25 00:00:00,0.21941960914570463,1.657370517928287,Aqua,00:00:00
2012-07-27,2012-07-27 00:00:00,0.22539403038100606,1.680327868852459,Aqua,00:00:00
2012-07-28,2012-07-28 00:00:00,0.1962946451439682,1.5714285714285714,Aqua,00:00:00
2012-07-29,2012-07-29 00:00:00,0.217312995783475,1.6493506493506493,Aqua,00:00:00
2012-07-30,2012-07-30 00:00:00,0.22596531581118853,1.6825396825396826,Aqua,00:00:00
2012-07-31,2012-07-31 00:00:00,0.22116157465985042,1.6640316205533598,Aqua,00:00:00
2012-08-01,2012-08-01 00:00:00,0.2323632256390942,1.707509881422925,Aqua,00:00:00
2012-08-02,2012-08-02 00:00:00,0.2106903724505656,1.6243902439024391,Aqua,00:00:00
2012-08-03,2012-08-03 00:00:00,0.23281888350460841,1.7093023255813955,Aqua,00:00:00
2012-08-04,2012-08-04 00:00:00,0.21499026412434566,1.640552995391705,Aqua,00:00:00
2012-08-05,2012-08-05 00:00:00,0.20894796497030874,1.6178861788617886,Aqua,00:00:00
2012-08-06,2012-08-06 00:00:00,0.19208497261757496,1.5562700964630225,Aqua,00:00:00
2012-08-07,2012-08-07 00:00:00,0.1814200925607482,1.5185185185185186,Aqua,00:00:00
2012-08-08,2012-08-08 00:00:00,0.21839509736494062,1.6534653465346532,Aqua,00:00:00
2012-08-10,2012-08-10 00:00:00,0.23024117467165608,1.6991869918699187,Aqua,00:00:00
2012-08-12,2012-08-12 00:00:00,0.15116339042634128,1.416326530612245,Aqua,00:00:00
2012-08-13,2012-08-13 00:00:00,0.2212472336172839,1.6643598615916955,Aqua,00:00:00
2012-08-15,2012-08-15 00:00:00,0.4623979978989561,2.9,Aqua,00:00:00
2012-08-18,2012-08-18 00:00:00,0.21692751302708638,1.647887323943662,Aqua,00:00:00
2012-08-19,2012-08-19 00:00:00,0.14912412112678322,1.409691629955947,Aqua,00:00:00
2012-08-20,2012-08-20 00:00:00,0.5023570781357359,3.1794871794871797,Aqua,00:00:00
2012-08-21,2012-08-21 00:00:00,0.1485903781038014,1.4079601990049753,Aqua,00:00:00
2012-08-22,2012-08-22 00:00:00,0.821616944164734,6.631578947368421,Aqua,00:00:00
2012-08-23,2012-08-23 00:00:00,0.184524426592544,1.5294117647058822,Aqua,00:00:00
2012-08-24,2012-08-24 00:00:00,0.2303230571600612,1.6995073891625616,Aqua,00:00:00
2012-08-26,2012-08-26 00:00:00,0.14099851366218666,1.3835616438356164,Aqua,00:00:00
2012-08-28,2012-08-28 00:00:00,0.1891315887806445,1.5457227138643068,Aqua,00:00:00
2012-08-29,2012-08-29 00:00:00,0.1754800070449902,1.4978902953586497,Aqua,00:00:00
2012-08-30,2012-08-30 00:00:00,0.15228834438305652,1.4200000000000002,Aqua,00:00:00
2012-08-31,2012-08-31 00:00:00,0.17179127856295717,1.4852216748768472,Aqua,00:00:00
2012-09-01,2012-09-01 00:00:00,-0.010100326904325828,0.9770114942528735,Aqua,00:00:00
2012-09-02,2012-09-02 00:00:00,0.14437684587847469,1.3943661971830987,Aqua,00:00:00
