date,datetime,log_ratio,ratio,sensor,time
2011-09-11,2011-09-11 00:00:00,0.24565166428898116,1.7605633802816902,Aqua,00:00:00
2011-09-13,2011-09-13 00:00:00,0.22058809711461239,1.6618357487922706,Aqua,00:00:00
2011-09-18,2011-09-18 00:00:00,0.21418130866382065,1.6375,Aqua,00:00:00
2011-09-19,2011-09-19 00:00:00,0.20385764831880104,1.599033816425121,Aqua,00:00:00
2011-09-20,2011-09-20 00:00:00,0.22184874961635634,1.6666666666666665,Aqua,00:00:00
2011-09-21,2011-09-21 00:00:00,0.290034611362518,1.95,Aqua,00:00:00
2011-09-23,2011-09-23 00:00:00,0.19820557334625352,1.578358208955224,Aqua,00:00:00
2011-09-24,2011-09-24 00:00:00,0.23015852051027985,1.6988636363636365,Aqua,00:00:00
2011-09-28,2011-09-28 00:00:00,0.25007131141749833,1.7785714285714287,Aqua,00:00:00
2011-09-29,2011-09-29 00:00:00,0.24543614689387377,1.7596899224806202,Aqua,00:00:00
2011-10-08,2011-10-08 00:00:00,0.2518119729937996,1.7857142857142858,Aqua,00:00:00
2011-10-16,2011-10-16 00:00:00,0.05627562668194869,1.1383495145631068,Aqua,00:00:00
2011-10-17,2011-10-17 00:00:00,0.17127107104099337,1.4834437086092715,Aqua,00:00:00
2011-10-18,2011-10-18 00:00:00,0.19188552623891308,1.5555555555555554,Aqua,00:00:00
2011-10-24,2011-10-24 00:00:00,0.07854304684107598,1.198237885462555,Aqua,00:00:00
2011-10-25,2011-10-25 00:00:00,0.15490195998574324,1.4285714285714288,Aqua,00:00:00
2011-10-27,2011-10-27 00:00:00,0.08255348858552379,1.2093541202672606,Aqua,00:00:00
2011-10-29,2011-10-29 00:00:00,0.11092072745087106,1.290983606557377,Aqua,00:00:00
2011-11-01,2011-11-01 00:00:00,0.08297423506476391,1.2105263157894737,Aqua,00:00:00
2011-11-02,2011-11-02 00:00:00,0.0048121764577932985,1.0111420612813369,Aqua,00:00:00
2011-11-08,2011-11-08 00:00:00,0.06952986037144403,1.1736263736263737,Aqua,00:00:00
2011-11-11,2011-11-11 00:00:00,0.030717043452842194,1.0732899022801303,Aqua,00:00:00
2011-11-25,2011-11-25 00:00:00,-0.0581574240160397,0.8746666666666668,Aqua,00:00:00
2011-11-29,2011-11-29 00:00:00,0.04303463222520185,1.1041666666666667,Aqua,00:00:00
2011-12-01,2011-12-01 00:00:00,0.006812602155476673,1.015810276679842,Aqua,00:00:00
2011-12-02,2011-12-02 00:00:00,-0.02020338608828695,0.9545454545454546,Aqua,00:00:00
2011-12-03,2011-12-03 00:00:00,0.007714136773440147,1.017921146953405,Aqua,00:00:00
2011-12-04,2011-12-04 00:00:00,-0.0321846833714013,0.9285714285714285,Aqua,00:00:00
2011-12-05,2011-12-05 00:00:00,-0.04250433316295333,0.906766917293233,Aqua,00:00:00
2011-12-06,2011-12-06 00:00:00,0.00891806452851071,1.020746887966805,Aqua,00:00:00
2011-12-07,2011-12-07 00:00:00,-0.05154895741959449,0.8880778588807786,Aqua,00:00:00
2011-12-08,2011-12-08 00:00:00,0.017244726249609064,1.0405063291139243,Aqua,00:00:00
2011-12-09,2011-12-09 00:00:00,-0.03312941831410874,0.9265536723163842,Aqua,00:00:00
2011-12-10,2011-12-10 00:00:00,0.03586310140206337,1.0860832137733143,Aqua,00:00:00
2011-12-12,2011-12-12 00:00:00,-0.012209885995692867,0.9722772277227724,Aqua,00:00:00
2011-12-13,2011-12-13 00:00:00,-0.012036645217097493,0.9726651480637813,Aqua,00:00:00
2011-12-16,2011-12-16 00:00:00,-0.023884752800139398,0.9464882943143813,Aqua,00:00:00
2011-12-17,2011-12-17 00:00:00,-0.0026481452896881985,0.993920972644377,Aqua,00:00:00
2011-12-21,2011-12-21 00:00:00,0.015151344072620886,1.0355029585798816,Aqua,00:00:00
2011-12-22,2011-12-22 00:00:00,-0.04792355231718273,0.8955223880597016,Aqua,00:00:00
2011-12-23,2011-12-23 00:00:00,0.0033450318016595535,1.0077319587628866,Aqua,00:00:00
2012-01-08,2012-01-08 00:00:00,0.05076002853733795,1.1239837398373984,Aqua,00:00:00
2012-01-09,2012-01-09 00:00:00,0.021884726731589296,1.0516826923076923,Aqua,00:00:00
2012-01-10,2012-01-10 00:00:00,0.09275405323689871,1.2380952380952381,Aqua,00:00:00
2012-01-11,2012-01-11 00:00:00,0.07104161990882697,1.1777188328912467,Aqua,00:00:00
2012-01-12,2012-01-12 00:00:00,0.04455551739415063,1.108040201005025,Aqua,00:00:00
2012-01-23,2012-01-23 00:00:00,0.03208637999564411,1.076679340937896,Aqua,00:00:00
2012-01-27,2012-01-27 00:00:00,0.12656836134180813,1.338345864661654,Aqua,00:00:00
2012-02-02,2012-02-02 00:00:00,0.10825269399488312,1.283076923076923,Aqua,00:00:00
2012-02-03,2012-02-03 00:00:00,0.14956121151663196,1.411111111111111,Aqua,00:00:00
2012-02-05,2012-02-05 00:00:00,0.07391873009942683,1.185546875,Aqua,00:00:00
2012-02-06,2012-02-06 00:00:00,0.10525378735118966,1.274247491638796,Aqua,00:00:00
2012-02-12,2012-02-12 00:00:00,0.008954842652926412,1.0208333333333333,Aqua,00:00:00
2012-02-24,2012-02-24 00:00:00,0.21812544282670782,1.6524390243902438,Aqua,00:00:00
2012-02-27,2012-02-27 00:00:00,-0.07348282994885828,0.8443396226415094,Aqua,00:00:00
2012-03-04,2012-03-04 00:00:00,-0.0022233554459149857,0.9948936170212765,Aqua,00:00:00
2012-03-07,2012-03-07 00:00:00,0.13634675227752943,1.3688212927756656,Aqua,00:00:00
2012-03-08,2012-03-08 00:00:00,0.0948662704980702,1.2441314553990612,Aqua,00:00:00
2012-03-23,2012-03-23 00:00:00,0.04328798827433362,1.104810996563574,Aqua,00:00:00
2012-03-24,2012-03-24 00:00:00,0.10864542371442064,1.284237726098191,Aqua,00:00:00
2012-04-14,2012-04-14 00:00:00,0.17609125905568124,1.5,Aqua,00:00:00
2012-04-21,2012-04-21 00:00:00,0.2173878719909942,1.6496350364963506,Aqua,00:00:00
2012-04-22,2012-04-22 00:00:00,0.2304489213782739,1.7,Aqua,00:00:00
2012-04-23,2012-04-23 00:00:00,0.3316608509667608,2.146153846153846,Aqua,00:00:00
2012-04-29,2012-04-29 00:00:00,0.1970942056310616,1.5743243243243243,Aqua,00:00:00
2012-05-06,2012-05-06 00:00:00,0.2422100322640642,1.7466666666666666,Aqua,00:00:00
2012-05-07,2012-05-07 00:00:00,0.2572784878009047,1.8083333333333333,Aqua,00:00:00
2012-05-09,2012-05-09 00:00:00,0.2690821786643655,1.8581560283687941,Aqua,00:00:00
2012-05-10,2012-05-10 00:00:00,0.1742071151811298,1.4935064935064934,Aqua,00:00:00
2012-05-11,2012-05-11 00:00:00,0.17609125905568124,1.5,Aqua,00:00:00
2012-05-12,2012-05-12 00:00:00,0.1843494842006907,1.5287958115183244,Aqua,00:00:00
2012-05-13,2012-05-13 00:00:00,0.24103206598869578,1.7419354838709675,Aqua,00:00:00
2012-05-17,2012-05-17 00:00:00,0.2014418992554778,1.5901639344262295,Aqua,00:00:00
2012-05-18,2012-05-18 00:00:00,0.12529110537562496,1.3344155844155845,Aqua,00:00:00
2012-05-26,2012-05-26 00:00:00,0.16272729749769968,1.4545454545454544,Aqua,00:00:00
2012-06-01,2012-06-01 00:00:00,0.2855178294857337,1.929824561403509,Aqua,00:00:00
2012-06-06,2012-06-06 00:00:00,0.1212856395176091,1.3221649484536084,Aqua,00:00:00
2012-06-10,2012-06-10 00:00:00,0.2795548825120569,1.9035087719298245,Aqua,00:00:00
2012-06-11,2012-06-11 00:00:00,0.166090615283004,1.4658536585365853,Aqua,00:00:00
2012-06-13,2012-06-13 00:00:00,0.21601920595563248,1.6444444444444444,Aqua,00:00:00
2012-06-14,2012-06-14 00:00:00,0.22562146179099055,1.6812080536912755,Aqua,00:00:00
2012-06-16,2012-06-16 00:00:00,0.27508089845685857,1.8840000000000001,Aqua,00:00:00
2012-06-17,2012-06-17 00:00:00,0.03690082182330183,1.088681446907818,Aqua,00:00:00
2012-06-20,2012-06-20 00:00:00,0.18598796822807037,1.5345744680851063,Aqua,00:00:00
2012-06-27,2012-06-27 00:00:00,0.26884531229257996,1.8571428571428572,Aqua,00:00:00
2012-07-02,2012-07-02 00:00:00,0.2925022002845165,1.9611111111111112,Aqua,00:00:00
2012-07-04,2012-07-04 00:00:00,0.21043382464606955,1.6234309623430963,Aqua,00:00:00
2012-07-05,2012-07-05 00:00:00,0.3200280118918966,2.089430894308943,Aqua,00:00:00
2012-07-06,2012-07-06 00:00:00,0.25334658406726757,1.7920353982300883,Aqua,00:00:00
2012-07-07,2012-07-07 00:00:00,0.25527250510330607,1.8,Aqua,00:00:00
2012-07-10,2012-07-10 00:00:00,0.17894284173589087,1.5098814229249014,Aqua,00:00:00
2012-07-11,2012-07-11 00:00:00,0.2593313615801736,1.816901408450704,Aqua,00:00:00
2012-07-13,2012-07-13 00:00:00,0.13525500508427613,1.3653846153846154,Aqua,00:00:00
2012-07-19,2012-07-19 00:00:00,0.26198224432475853,1.8280254777070062,Aqua,00:00:00
2012-07-21,2012-07-21 00:00:00,0.32790214206428253,2.127659574468085,Aqua,00:00:00
2012-07-23,2012-07-23 00:00:00,0.2736329732396986,1.8777292576419216,Aqua,00:00:00
2012-07-24,2012-07-24 00:00:00,0.15619643033874203,1.4328358208955225,Aqua,00:00:00
2012-07-25,2012-07-25 00:00:00,0.27552005149280584,1.8859060402684564,Aqua,00:00:00
2012-07-26,2012-07-26 00:00:00,0.29720358781092837,1.9824561403508774,Aqua,00:00:00
2012-07-27,2012-07-27 00:00:00,0.25904081058399797,1.815686274509804,Aqua,00:00:00
2012-07-28,2012-07-28 00:00:00,0.3364219707528226,2.1698113207547167,Aqua,00:00:00
2012-07-29,2012-07-29 00:00:00,0.18747080479918005,1.5398230088495577,Aqua,00:00:00
2012-07-30,2012-07-30 00:00:00,0.27093695776400417,1.8661087866108785,Aqua,00:00:00
2012-07-31,2012-07-31 00:00:00,0.11985221191735707,1.3178082191780822,Aqua,00:00:00
2012-08-01,2012-08-01 00:00:00,0.33206422940395003,2.1481481481481484,Aqua,00:00:00
2012-08-02,2012-08-02 00:00:00,0.23572515310034484,1.720779220779221,Aqua,00:00:00
2012-08-03,2012-08-03 00:00:00,0.34280214304110757,2.2019230769230766,Aqua,00:00:00
2012-08-04,2012-08-04 00:00:00,0.31642432315424396,2.072164948453608,Aqua,00:00:00
2012-08-05,2012-08-05 00:00:00,0.26052878084662995,1.8219178082191783,Aqua,00:00:00
2012-08-06,2012-08-06 00:00:00,0.40034607843791603,2.513888888888889,Aqua,00:00:00
2012-08-07,2012-08-07 00:00:00,0.13621974701798908,1.3684210526315792,Aqua,00:00:00
2012-08-08,2012-08-08 00:00:00,0.307296980051631,2.0290697674418605,Aqua,00:00:00
2012-08-09,2012-08-09 00:00:00,0.23099212905622607,1.7021276595744679,Aqua,00:00:00
2012-08-10,2012-08-10 00:00:00,0.23624143920821503,1.7228260869565217,Aqua,00:00:00
2012-08-11,2012-08-11 00:00:00,0.2968740358928235,1.980952380952381,Aqua,00:00:00
2012-08-12,2012-08-12 00:00:00,0.21640724404374784,1.6459143968871597,Aqua,00:00:00
2012-08-13,2012-08-13 00:00:00,0.28955017798055116,1.9478260869565218,Aqua,00:00:00
2012-08-14,2012-08-14 00:00:00,0.20925962230833586,1.619047619047619,Aqua,00:00:00
2012-08-15,2012-08-15 00:00:00,0.25211398585847633,1.7869565217391306,Aqua,00:00:00
2012-08-16,2012-08-16 00:00:00,0.22232055246765006,1.6684782608695654,Aqua,00:00:00
2012-08-19,2012-08-19 00:00:00,0.3174204118521505,2.0769230769230766,Aqua,00:00:00
2012-08-21,2012-08-21 00:00:00,0.30938207002874707,2.0388349514563107,Aqua,00:00:00
2012-08-22,2012-08-22 00:00:00,0.30577643068844285,2.021978021978022,Aqua,00:00:00
2012-08-23,2012-08-23 00:00:00,0.21968538533272555,1.658385093167702,Aqua,00:00:00
2012-08-25,2012-08-25 00:00:00,0.18850051703750126,1.5434782608695654,Aqua,00:00:00
2012-08-26,2012-08-26 00:00:00,0.2700808593048869,1.8624338624338626,Aqua,00:00:00
2012-08-27,2012-08-27 00:00:00,0.31548105286317685,2.0676691729323307,Aqua,00:00:00
2012-08-29,2012-08-29 00:00:00,0.39990960153494204,2.5113636363636362,Aqua,00:00:00
2012-08-30,2012-08-30 00:00:00,0.28225599478889957,1.9153846153846155,Aqua,00:00:00
2012-08-31,2012-08-31 00:00:00,0.26383030873857155,1.8358208955223883,Aqua,00:00:00
2012-09-01,2012-09-01 00:00:00,0.23508181415765297,1.718232044198895,Aqua,00:00:00
2012-09-02,2012-09-02 00:00:00,0.2452882841967052,1.7590909090909093,Aqua,00:00:00
2012-09-03,2012-09-03 00:00:00,0.3051859554351389,2.019230769230769,Aqua,00:00:00
2012-09-04,2012-09-04 00:00:00,0.21972505598650086,1.6585365853658538,Aqua,00:00:00
2012-09-05,2012-09-05 00:00:00,0.30769449189534814,2.0309278350515467,Aqua,00:00:00
2012-09-06,2012-09-06 00:00:00,0.24016508684056415,1.7384615384615385,Aqua,00:00:00
2012-09-07,2012-09-07 00:00:00,0.2733417616789072,1.8764705882352943,Aqua,00:00:00
2012-09-09,2012-09-09 00:00:00,0.3188627727989977,2.0838323353293418,Aqua,00:00:00
2012-09-11,2012-09-11 00:00:00,0.2576200485592916,1.8097560975609757,Aqua,00:00:00
2012-09-12,2012-09-12 00:00:00,0.25417441480425407,1.7954545454545456,Aqua,00:00:00
2012-09-13,2012-09-13 00:00:00,0.21929728497737463,1.6569037656903767,Aqua,00:00:00
2012-09-14,2012-09-14 00:00:00,0.27733532986577114,1.8938053097345133,Aqua,00:00:00
2012-09-16,2012-09-16 00:00:00,0.206119249338308,1.6073825503355705,Aqua,00:00:00
2012-09-17,2012-09-17 00:00:00,0.24343304142102887,1.751592356687898,Aqua,00:00:00
2012-09-18,2012-09-18 00:00:00,0.2268695509914072,1.686046511627907,Aqua,00:00:00
2012-09-20,2012-09-20 00:00:00,0.17312678009194227,1.489795918367347,Aqua,00:00:00
2012-09-22,2012-09-22 00:00:00,0.24353410183206187,1.7519999999999998,Aqua,00:00:00
2012-09-23,2012-09-23 00:00:00,0.12299558132229774,1.327380952380952,Aqua,00:00:00
2012-09-24,2012-09-24 00:00:00,0.24698023444035644,1.7659574468085106,Aqua,00:00:00
2012-09-25,2012-09-25 00:00:00,0.14170894685819296,1.3858267716535433,Aqua,00:00:00
2012-09-26,2012-09-26 00:00:00,0.2848432345707059,1.9268292682926829,Aqua,00:00:00
2012-09-30,2012-09-30 00:00:00,0.27327692709165485,1.8761904761904762,Aqua,00:00:00
2012-10-01,2012-10-01 00:00:00,0.1862083933472226,1.5353535353535352,Aqua,00:00:00
2012-10-02,2012-10-02 00:00:00,0.19320356816682635,1.5602836879432624,Aqua,00:00:00
2012-10-03,2012-10-03 00:00:00,0.18059176028235768,1.515625,Aqua,00:00:00
2012-10-04,2012-10-04 00:00:00,0.15860052689534576,1.4407894736842104,Aqua,00:00:00
2012-10-05,2012-10-05 00:00:00,0.230650030194974,1.700787401574803,Aqua,00:00:00
2012-10-06,2012-10-06 00:00:00,0.19938340798819146,1.5826446280991735,Aqua,00:00:00
2012-10-07,2012-10-07 00:00:00,0.2287035962621054,1.6931818181818181,Aqua,00:00:00
2012-10-08,2012-10-08 00:00:00,0.17609125905568124,1.5,Aqua,00:00:00
2012-10-09,2012-10-09 00:00:00,0.21102465085523348,1.6256410256410256,Aqua,00:00:00
2012-10-10,2012-10-10 00:00:00,0.22522849026773697,1.6796875,Aqua,00:00:00
2012-10-11,2012-10-11 00:00:00,0.13207443007130745,1.3554216867469882,Aqua,00:00:00
2012-10-17,2012-10-17 00:00:00,0.2218487496163564,1.6666666666666667,Aqua,00:00:00
2012-10-18,2012-10-18 00:00:00,0.199215057902819,1.58203125,Aqua,00:00:00
2012-10-25,2012-10-25 00:00:00,0.10102657920288857,1.2619047619047619,Aqua,00:00:00
2012-11-05,2012-11-05 00:00:00,0.03377046300513646,1.0808625336927224,Aqua,00:00:00
2012-11-14,2012-11-14 00:00:00,0.07987667370927604,1.2019230769230769,Aqua,00:00:00
2012-11-15,2012-11-15 00:00:00,0.07918124604762489,1.2000000000000002,Aqua,00:00:00
2012-11-25,2012-11-25 00:00:00,0.01670569350285262,1.0392156862745097,Aqua,00:00:00
2012-12-10,2012-12-10 00:00:00,0.030424176346847707,1.072566371681416,Aqua,00:00:00
2012-12-13,2012-12-13 00:00:00,0.032476547953557644,1.0776470588235294,Aqua,00:00:00
2013-01-01,2013-01-01 00:00:00,0.06447997937765623,1.160058737151248,Aqua,00:00:00
2013-01-02,2013-01-02 00:00:00,-0.01590525865255657,0.9640393058749739,Aqua,00:00:00
2013-01-17,2013-01-17 00:00:00,0.08797596940122494,1.2245484400656814,Aqua,00:00:00
2013-01-18,2013-01-18 00:00:00,0.08940041122931092,1.2285714285714286,Aqua,00:00:00
2013-01-19,2013-01-19 00:00:00,0.22968302166613905,1.697004608294931,Aqua,00:00:00
2013-01-20,2013-01-20 00:00:00,0.22090360347204355,1.6630434782608696,Aqua,00:00:00
2013-01-21,2013-01-21 00:00:00,0.03345030850237469,1.080066033842344,Aqua,00:00:00
2013-02-01,2013-02-01 00:00:00,0.04921802267018157,1.1199999999999999,Aqua,00:00:00
2013-02-08,2013-02-08 00:00:00,-0.016849744080699208,0.9619450317124735,Aqua,00:00:00
2013-02-10,2013-02-10 00:00:00,0.0041559597711577035,1.0096153846153846,Aqua,00:00:00
2013-02-15,2013-02-15 00:00:00,0.028903435843378206,1.0688172043010753,Aqua,00:00:00
2013-02-19,2013-02-19 00:00:00,0.006550568861590169,1.0151975683890577,Aqua,00:00:00
2013-03-03,2013-03-03 00:00:00,0.12326515271873387,1.3282051282051284,Aqua,00:00:00
2013-03-07,2013-03-07 00:00:00,0.17949750774759274,1.5118110236220472,Aqua,00:00:00
2013-03-09,2013-03-09 00:00:00,0.04558579872926198,1.1106719367588933,Aqua,00:00:00
2013-03-13,2013-03-13 00:00:00,0.12011701955728378,1.3186119873817037,Aqua,00:00:00
2013-03-30,2013-03-30 00:00:00,0.16136800223497488,1.45,Aqua,00:00:00
2013-03-31,2013-03-31 00:00:00,0.13318612615513045,1.358895705521472,Aqua,00:00:00
2013-04-22,2013-04-22 00:00:00,0.12721850290319858,1.3403508771929826,Aqua,00:00:00
2013-04-23,2013-04-23 00:00:00,0.21412977361063007,1.6373056994818653,Aqua,00:00:00
2013-04-24,2013-04-24 00:00:00,0.23025679818031514,1.699248120300752,Aqua,00:00:00
2013-04-25,2013-04-25 00:00:00,0.15004945719133111,1.4126984126984128,Aqua,00:00:00
2013-04-26,2013-04-26 00:00:00,0.2248132285800954,1.678082191780822,Aqua,00:00:00
2013-04-27,2013-04-27 00:00:00,0.15395337319019456,1.4254545454545453,Aqua,00:00:00
2013-05-01,2013-05-01 00:00:00,0.2890210881909658,1.9454545454545455,Aqua,00:00:00
2013-05-02,2013-05-02 00:00:00,0.2578730786338314,1.8108108108108107,Aqua,00:00:00
2013-05-03,2013-05-03 00:00:00,0.2703611758975292,1.8636363636363635,Aqua,00:00:00
2013-05-04,2013-05-04 00:00:00,0.21230343171012594,1.6304347826086956,Aqua,00:00:00
2013-05-05,2013-05-05 00:00:00,0.29478104638697966,1.9714285714285713,Aqua,00:00:00
2013-05-06,2013-05-06 00:00:00,0.12731843835365458,1.3406593406593406,Aqua,00:00:00
2013-05-07,2013-05-07 00:00:00,0.22840426249117377,1.6920152091254754,Aqua,00:00:00
2013-05-08,2013-05-08 00:00:00,0.10766096847137889,1.2813299232736572,Aqua,00:00:00
2013-05-09,2013-05-09 00:00:00,0.23458790624345505,1.716279069767442,Aqua,00:00:00
2013-05-10,2013-05-10 00:00:00,0.15683959828444347,1.434959349593496,Aqua,00:00:00
